county,precinct,office,district,party,candidate,votes,election_day,early_voting,absentee,provisional,hand_count
Washington,BOSTON,U.S. President - REP,,REP,John R. Kasich,1,1,0,0,0,0
Washington,BOSTON,U.S. President - REP,,REP,Marco Rubio,8,7,1,0,0,0
Washington,BOSTON,U.S. President - REP,,REP,Mike Huckabee,2,2,0,0,0,0
Washington,BOSTON,U.S. President - REP,,REP,Ted Cruz,27,26,1,0,0,0
Washington,BOSTON,U.S. Senate - REP,,REP,Curtis Coleman,18,18,0,0,0,0
Washington,BOSTON,U.S. Senate - REP,,REP,Senator John Boozman,37,34,3,0,0,0
Washington,BOSTON,Unopposed Democratic Candidates,,DEM,For All,19,15,4,0,0,0
Washington,BOSTON,Unopposed Republican Candidates,,REP,For All,54,51,3,0,0,0
Washington,BRUSH CREEK,Constable District 1,,REP,Constable John Duggar,144,118,25,1,0,0
Washington,BRUSH CREEK,Constable District 1,,REP,Jim Snow,200,168,32,0,0,0
Washington,BRUSH CREEK,Constable District 1,,REP,Tom G. Clowers,85,67,18,0,0,0
Washington,BRUSH CREEK,County Collector,,REP,Angela Wood,314,265,49,0,0,0
Washington,BRUSH CREEK,County Collector,,REP,Teresa Soares,114,92,21,1,0,0
Washington,BRUSH CREEK,County Judge,,DEM,Alderman Mark Kinion,53,32,21,0,0,0
Washington,BRUSH CREEK,County Judge,,DEM,Joshua Mahony,67,59,8,0,0,0
Washington,BRUSH CREEK,State Senate District 7 - REP,,REP,Representative Lance Eads,253,217,35,1,0,0
Washington,BRUSH CREEK,State Senate District 7 - REP,,REP,Sharon Lloyd,188,150,38,0,0,0
Washington,BRUSH CREEK,U.S. President - DEM,,DEM,Bernie Sanders,58,46,12,0,0,0
Washington,BRUSH CREEK,U.S. President - DEM,,DEM,Hillary Clinton,77,55,22,0,0,0
Washington,BRUSH CREEK,U.S. President - DEM,,DEM,John Wolfe,1,1,0,0,0,0
Washington,BRUSH CREEK,U.S. President - DEM,,DEM,Martin J. O'Malley,3,3,0,0,0,0
Washington,BRUSH CREEK,U.S. President - REP,,REP,Ben Carson,23,19,3,1,0,0
Washington,BRUSH CREEK,U.S. President - REP,,REP,Donald J. Trump,175,145,30,0,0,0
Washington,BRUSH CREEK,U.S. President - REP,,REP,Gov. Chris Christie,2,2,0,0,0,0
Washington,BRUSH CREEK,U.S. President - REP,,REP,Jeb Bush,2,1,1,0,0,0
Washington,BRUSH CREEK,U.S. President - REP,,REP,John R. Kasich,24,21,3,0,0,0
Washington,BRUSH CREEK,U.S. President - REP,,REP,Marco Rubio,92,73,19,0,0,0
Washington,BRUSH CREEK,U.S. President - REP,,REP,Mike Huckabee,4,2,2,0,0,0
Washington,BRUSH CREEK,U.S. President - REP,,REP,Rick Santorum,1,0,1,0,0,0
Washington,BRUSH CREEK,U.S. President - REP,,REP,Ted Cruz,146,128,18,0,0,0
Washington,BRUSH CREEK,U.S. Senate - REP,,REP,Curtis Coleman,91,79,12,0,0,0
Washington,BRUSH CREEK,U.S. Senate - REP,,REP,Senator John Boozman,365,303,61,1,0,0
Washington,BRUSH CREEK,Unopposed Democratic Candidates,,DEM,For All,126,96,30,0,0,0
Washington,BRUSH CREEK,Unopposed Republican Candidates,,REP,For All,410,341,68,1,0,0
Washington,CANE HILL,Constable District 3,,REP,Constable Kyle Woodruff,116,92,24,0,0,0
Washington,CANE HILL,Constable District 3,,REP,Ronnie K. Jones,63,47,16,0,0,0
Washington,CANE HILL,County Collector,,REP,Angela Wood,134,103,31,0,0,0
Washington,CANE HILL,County Collector,,REP,Teresa Soares,61,48,13,0,0,0
Washington,CANE HILL,County Judge,,DEM,Alderman Mark Kinion,37,29,8,0,0,0
Washington,CANE HILL,County Judge,,DEM,Joshua Mahony,31,21,10,0,0,0
Washington,CANE HILL,Justice of the Peace District 13,,REP,Justice of the Peace Joel Maxwell,99,73,26,0,0,0
Washington,CANE HILL,Justice of the Peace District 13,,REP,Laurie Roy-Smith,87,73,14,0,0,0
Washington,CANE HILL,U.S. President - DEM,,DEM,Bernie Sanders,24,18,6,0,0,0
Washington,CANE HILL,U.S. President - DEM,,DEM,Hillary Clinton,51,36,15,0,0,0
Washington,CANE HILL,U.S. President - DEM,,DEM,James Valentine,1,1,0,0,0,0
Washington,CANE HILL,U.S. President - DEM,,DEM,John Wolfe,1,1,0,0,0,0
Washington,CANE HILL,U.S. President - DEM,,DEM,Martin J. O'Malley,1,1,0,0,0,0
Washington,CANE HILL,U.S. President - REP,,REP,Ben Carson,19,14,5,0,0,0
Washington,CANE HILL,U.S. President - REP,,REP,Bobby Jindal,1,1,0,0,0,0
Washington,CANE HILL,U.S. President - REP,,REP,Donald J. Trump,75,50,25,0,0,0
Washington,CANE HILL,U.S. President - REP,,REP,John R. Kasich,8,7,1,0,0,0
Washington,CANE HILL,U.S. President - REP,,REP,Marco Rubio,40,32,8,0,0,0
Washington,CANE HILL,U.S. President - REP,,REP,Ted Cruz,79,69,10,0,0,0
Washington,CANE HILL,U.S. Senate - REP,,REP,Curtis Coleman,55,38,17,0,0,0
Washington,CANE HILL,U.S. Senate - REP,,REP,Senator John Boozman,156,128,28,0,0,0
Washington,CANE HILL,Unopposed Democratic Candidates,,DEM,For All,68,50,18,0,0,0
Washington,CANE HILL,Unopposed Republican Candidates,,REP,For All,182,139,43,0,0,0
Washington,CENTER,Constable District 3,,REP,Constable Kyle Woodruff,141,108,33,0,0,0
Washington,CENTER,Constable District 3,,REP,Ronnie K. Jones,41,33,8,0,0,0
Washington,CENTER,County Collector,,REP,Angela Wood,136,105,31,0,0,0
Washington,CENTER,County Collector,,REP,Teresa Soares,65,51,14,0,0,0
Washington,CENTER,County Judge,,DEM,Alderman Mark Kinion,28,16,12,0,0,0
Washington,CENTER,County Judge,,DEM,Joshua Mahony,37,19,18,0,0,0
Washington,CENTER,U.S. President - DEM,,DEM,Bernie Sanders,32,17,15,0,0,0
Washington,CENTER,U.S. President - DEM,,DEM,Hillary Clinton,38,20,18,0,0,0
Washington,CENTER,U.S. President - DEM,,DEM,John Wolfe,1,1,0,0,0,0
Washington,CENTER,U.S. President - DEM,,DEM,Martin J. O'Malley,1,0,1,0,0,0
Washington,CENTER,U.S. President - REP,,REP,Ben Carson,14,12,2,0,0,0
Washington,CENTER,U.S. President - REP,,REP,Donald J. Trump,68,53,15,0,0,0
Washington,CENTER,U.S. President - REP,,REP,Gov. Chris Christie,2,2,0,0,0,0
Washington,CENTER,U.S. President - REP,,REP,Jeb Bush,2,0,2,0,0,0
Washington,CENTER,U.S. President - REP,,REP,John R. Kasich,6,4,2,0,0,0
Washington,CENTER,U.S. President - REP,,REP,Marco Rubio,59,43,16,0,0,0
Washington,CENTER,U.S. President - REP,,REP,Mike Huckabee,2,2,0,0,0,0
Washington,CENTER,U.S. President - REP,,REP,Ted Cruz,73,60,13,0,0,0
Washington,CENTER,U.S. Senate - REP,,REP,Curtis Coleman,41,37,4,0,0,0
Washington,CENTER,U.S. Senate - REP,,REP,Senator John Boozman,172,128,44,0,0,0
Washington,CENTER,Unopposed Democratic Candidates,,DEM,For All,69,36,33,0,0,0
Washington,CENTER,Unopposed Republican Candidates,,REP,For All,196,151,45,0,0,0
Washington,CENTER 2,Constable District 3,,REP,Constable Kyle Woodruff,10,4,6,0,0,0
Washington,CENTER 2,Constable District 3,,REP,Ronnie K. Jones,4,4,0,0,0,0
Washington,CENTER 2,County Collector,,REP,Angela Wood,9,5,4,0,0,0
Washington,CENTER 2,County Collector,,REP,Teresa Soares,4,3,1,0,0,0
Washington,CENTER 2,County Judge,,DEM,Alderman Mark Kinion,4,4,0,0,0,0
Washington,CENTER 2,County Judge,,DEM,Joshua Mahony,6,6,0,0,0,0
Washington,CENTER 2,U.S. President - DEM,,DEM,Bernie Sanders,4,4,0,0,0,0
Washington,CENTER 2,U.S. President - DEM,,DEM,Hillary Clinton,7,7,0,0,0,0
Washington,CENTER 2,U.S. President - REP,,REP,Donald J. Trump,6,5,1,0,0,0
Washington,CENTER 2,U.S. President - REP,,REP,Marco Rubio,2,2,0,0,0,0
Washington,CENTER 2,U.S. President - REP,,REP,Ted Cruz,7,2,5,0,0,0
Washington,CENTER 2,U.S. Senate - REP,,REP,Curtis Coleman,3,3,0,0,0,0
Washington,CENTER 2,U.S. Senate - REP,,REP,Senator John Boozman,12,6,6,0,0,0
Washington,CENTER 2,Unopposed Democratic Candidates,,DEM,For All,11,11,0,0,0,0
Washington,CENTER 2,Unopposed Republican Candidates,,REP,For All,14,8,6,0,0,0
Washington,CENTER H,Constable District 3,,REP,Constable Kyle Woodruff,11,9,2,0,0,0
Washington,CENTER H,Constable District 3,,REP,Ronnie K. Jones,4,1,3,0,0,0
Washington,CENTER H,County Collector,,REP,Angela Wood,12,9,3,0,0,0
Washington,CENTER H,County Collector,,REP,Teresa Soares,2,0,2,0,0,0
Washington,CENTER H,County Judge,,DEM,Alderman Mark Kinion,7,3,4,0,0,0
Washington,CENTER H,County Judge,,DEM,Joshua Mahony,4,2,2,0,0,0
Washington,CENTER H,U.S. President - DEM,,DEM,Bernie Sanders,6,2,4,0,0,0
Washington,CENTER H,U.S. President - DEM,,DEM,Hillary Clinton,6,3,3,0,0,0
Washington,CENTER H,U.S. President - REP,,REP,Donald J. Trump,9,6,3,0,0,0
Washington,CENTER H,U.S. President - REP,,REP,Jeb Bush,1,0,1,0,0,0
Washington,CENTER H,U.S. President - REP,,REP,Marco Rubio,2,1,1,0,0,0
Washington,CENTER H,U.S. President - REP,,REP,Ted Cruz,6,5,1,0,0,0
Washington,CENTER H,U.S. Senate - REP,,REP,Curtis Coleman,3,2,1,0,0,0
Washington,CENTER H,U.S. Senate - REP,,REP,Senator John Boozman,14,9,5,0,0,0
Washington,CENTER H,Unopposed Democratic Candidates,,DEM,For All,11,5,6,0,0,0
Washington,CENTER H,Unopposed Republican Candidates,,REP,For All,17,11,6,0,0,0
Washington,COVE CREEK,Constable District 3,,REP,Constable Kyle Woodruff,70,63,7,0,0,0
Washington,COVE CREEK,Constable District 3,,REP,Ronnie K. Jones,42,38,4,0,0,0
Washington,COVE CREEK,County Collector,,REP,Angela Wood,81,75,6,0,0,0
Washington,COVE CREEK,County Collector,,REP,Teresa Soares,35,30,5,0,0,0
Washington,COVE CREEK,County Judge,,DEM,Alderman Mark Kinion,22,19,3,0,0,0
Washington,COVE CREEK,County Judge,,DEM,Joshua Mahony,27,22,5,0,0,0
Washington,COVE CREEK,U.S. President - DEM,,DEM,Bernie Sanders,21,14,7,0,0,0
Washington,COVE CREEK,U.S. President - DEM,,DEM,Hillary Clinton,34,30,4,0,0,0
Washington,COVE CREEK,U.S. President - DEM,,DEM,James Valentine,1,1,0,0,0,0
Washington,COVE CREEK,U.S. President - REP,,REP,Ben Carson,3,3,0,0,0,0
Washington,COVE CREEK,U.S. President - REP,,REP,Donald J. Trump,39,35,4,0,0,0
Washington,COVE CREEK,U.S. President - REP,,REP,Jeb Bush,2,1,1,0,0,0
Washington,COVE CREEK,U.S. President - REP,,REP,John R. Kasich,6,2,4,0,0,0
Washington,COVE CREEK,U.S. President - REP,,REP,Marco Rubio,22,20,2,0,0,0
Washington,COVE CREEK,U.S. President - REP,,REP,Rand Paul,1,1,0,0,0,0
Washington,COVE CREEK,U.S. President - REP,,REP,Ted Cruz,57,54,3,0,0,0
Washington,COVE CREEK,U.S. Senate - REP,,REP,Curtis Coleman,27,24,3,0,0,0
Washington,COVE CREEK,U.S. Senate - REP,,REP,Senator John Boozman,97,87,10,0,0,0
Washington,COVE CREEK,Unopposed Democratic Candidates,,DEM,For All,49,41,8,0,0,0
Washington,COVE CREEK,Unopposed Republican Candidates,,REP,For All,113,101,12,0,0,0
Washington,COVE CREEK S,Constable District 3,,REP,Constable Kyle Woodruff,5,4,1,0,0,0
Washington,COVE CREEK S,County Collector,,REP,Angela Wood,5,4,1,0,0,0
Washington,COVE CREEK S,County Judge,,DEM,Alderman Mark Kinion,1,1,0,0,0,0
Washington,COVE CREEK S,U.S. President - DEM,,DEM,Hillary Clinton,1,1,0,0,0,0
Washington,COVE CREEK S,U.S. President - REP,,REP,Donald J. Trump,4,3,1,0,0,0
Washington,COVE CREEK S,U.S. President - REP,,REP,Ted Cruz,1,1,0,0,0,0
Washington,COVE CREEK S,U.S. Senate - REP,,REP,Curtis Coleman,1,1,0,0,0,0
Washington,COVE CREEK S,U.S. Senate - REP,,REP,Senator John Boozman,4,3,1,0,0,0
Washington,COVE CREEK S,Unopposed Democratic Candidates,,DEM,For All,1,1,0,0,0,0
Washington,COVE CREEK S,Unopposed Republican Candidates,,REP,For All,3,3,0,0,0,0
Washington,CRAWFORD,Constable District 3,,REP,Constable Kyle Woodruff,120,117,3,0,0,0
Washington,CRAWFORD,Constable District 3,,REP,Ronnie K. Jones,36,34,2,0,0,0
Washington,CRAWFORD,County Collector,,REP,Angela Wood,114,109,5,0,0,0
Washington,CRAWFORD,County Collector,,REP,Teresa Soares,45,45,0,0,0,0
Washington,CRAWFORD,County Judge,,DEM,Alderman Mark Kinion,30,26,4,0,0,0
Washington,CRAWFORD,County Judge,,DEM,Joshua Mahony,39,31,7,1,0,0
Washington,CRAWFORD,State Representative District 81 - REP,,REP,Bruce Coleman,89,84,4,1,0,0
Washington,CRAWFORD,State Representative District 81 - REP,,REP,Derek Goodlin,78,77,1,0,0,0
Washington,CRAWFORD,U.S. President - DEM,,DEM,Bernie Sanders,40,34,5,1,0,0
Washington,CRAWFORD,U.S. President - DEM,,DEM,Hillary Clinton,48,38,10,0,0,0
Washington,CRAWFORD,U.S. President - REP,,REP,Ben Carson,9,9,0,0,0,0
Washington,CRAWFORD,U.S. President - REP,,REP,Carly Fiorina,1,1,0,0,0,0
Washington,CRAWFORD,U.S. President - REP,,REP,Donald J. Trump,63,61,1,1,0,0
Washington,CRAWFORD,U.S. President - REP,,REP,John R. Kasich,1,1,0,0,0,0
Washington,CRAWFORD,U.S. President - REP,,REP,Marco Rubio,32,28,3,1,0,0
Washington,CRAWFORD,U.S. President - REP,,REP,Mike Huckabee,1,1,0,0,0,0
Washington,CRAWFORD,U.S. President - REP,,REP,Ted Cruz,71,70,1,0,0,0
Washington,CRAWFORD,U.S. Senate - REP,,REP,Curtis Coleman,44,42,2,0,0,0
Washington,CRAWFORD,U.S. Senate - REP,,REP,Senator John Boozman,130,125,3,2,0,0
Washington,CRAWFORD,Unopposed Democratic Candidates,,DEM,For All,77,62,14,1,0,0
Washington,CRAWFORD,Unopposed Republican Candidates,,REP,For All,160,154,4,2,0,0
Washington,DURHAM,Constable District 3,,REP,Constable Kyle Woodruff,107,95,11,1,0,0
Washington,DURHAM,Constable District 3,,REP,Ronnie K. Jones,20,19,1,0,0,0
Washington,DURHAM,County Collector,,REP,Angela Wood,99,88,10,1,0,0
Washington,DURHAM,County Collector,,REP,Teresa Soares,33,30,3,0,0,0
Washington,DURHAM,County Judge,,DEM,Alderman Mark Kinion,32,28,3,1,0,0
Washington,DURHAM,County Judge,,DEM,Joshua Mahony,32,26,6,0,0,0
Washington,DURHAM,State Representative District 81 - REP,,REP,Bruce Coleman,64,60,4,0,0,0
Washington,DURHAM,State Representative District 81 - REP,,REP,Derek Goodlin,67,58,8,1,0,0
Washington,DURHAM,State Senate District 7 - REP,,REP,Representative Lance Eads,80,71,8,1,0,0
Washington,DURHAM,State Senate District 7 - REP,,REP,Sharon Lloyd,51,46,5,0,0,0
Washington,DURHAM,U.S. President - DEM,,DEM,Bernie Sanders,30,28,1,1,0,0
Washington,DURHAM,U.S. President - DEM,,DEM,Hillary Clinton,37,29,8,0,0,0
Washington,DURHAM,U.S. President - DEM,,DEM,John Wolfe,1,1,0,0,0,0
Washington,DURHAM,U.S. President - DEM,,DEM,Martin J. O'Malley,2,2,0,0,0,0
Washington,DURHAM,U.S. President - REP,,REP,Ben Carson,5,5,0,0,0,0
Washington,DURHAM,U.S. President - REP,,REP,Donald J. Trump,52,47,5,0,0,0
Washington,DURHAM,U.S. President - REP,,REP,John R. Kasich,2,2,0,0,0,0
Washington,DURHAM,U.S. President - REP,,REP,Marco Rubio,26,24,2,0,0,0
Washington,DURHAM,U.S. President - REP,,REP,Ted Cruz,54,47,6,1,0,0
Washington,DURHAM,U.S. Senate - REP,,REP,Curtis Coleman,26,26,0,0,0,0
Washington,DURHAM,U.S. Senate - REP,,REP,Senator John Boozman,111,97,13,1,0,0
Washington,DURHAM,Unopposed Democratic Candidates,,DEM,For All,62,52,9,1,0,0
Washington,DURHAM,Unopposed Republican Candidates,,REP,For All,127,114,12,1,0,0
Washington,DUTCH MILLS,Constable District 3,,REP,Constable Kyle Woodruff,32,30,2,0,0,0
Washington,DUTCH MILLS,Constable District 3,,REP,Ronnie K. Jones,17,17,0,0,0,0
Washington,DUTCH MILLS,County Collector,,REP,Angela Wood,24,22,2,0,0,0
Washington,DUTCH MILLS,County Collector,,REP,Teresa Soares,26,26,0,0,0,0
Washington,DUTCH MILLS,County Judge,,DEM,Alderman Mark Kinion,7,6,1,0,0,0
Washington,DUTCH MILLS,County Judge,,DEM,Joshua Mahony,8,5,3,0,0,0
Washington,DUTCH MILLS,Justice of the Peace District 13,,REP,Justice of the Peace Joel Maxwell,20,20,0,0,0,0
Washington,DUTCH MILLS,Justice of the Peace District 13,,REP,Laurie Roy-Smith,31,29,2,0,0,0
Washington,DUTCH MILLS,U.S. President - DEM,,DEM,Bernie Sanders,5,4,1,0,0,0
Washington,DUTCH MILLS,U.S. President - DEM,,DEM,Hillary Clinton,12,8,4,0,0,0
Washington,DUTCH MILLS,U.S. President - REP,,REP,Ben Carson,2,2,0,0,0,0
Washington,DUTCH MILLS,U.S. President - REP,,REP,Donald J. Trump,15,13,2,0,0,0
Washington,DUTCH MILLS,U.S. President - REP,,REP,John R. Kasich,1,1,0,0,0,0
Washington,DUTCH MILLS,U.S. President - REP,,REP,Marco Rubio,14,14,0,0,0,0
Washington,DUTCH MILLS,U.S. President - REP,,REP,Ted Cruz,27,27,0,0,0,0
Washington,DUTCH MILLS,U.S. Senate - REP,,REP,Curtis Coleman,12,12,0,0,0,0
Washington,DUTCH MILLS,U.S. Senate - REP,,REP,Senator John Boozman,43,41,2,0,0,0
Washington,DUTCH MILLS,Unopposed Democratic Candidates,,DEM,For All,14,11,3,0,0,0
Washington,DUTCH MILLS,Unopposed Republican Candidates,,REP,For All,51,49,2,0,0,0
Washington,ELKINS,Constable District 3,,REP,Constable Kyle Woodruff,270,232,32,6,0,0
Washington,ELKINS,Constable District 3,,REP,Ronnie K. Jones,61,53,8,0,0,0
Washington,ELKINS,County Collector,,REP,Angela Wood,282,244,32,6,0,0
Washington,ELKINS,County Collector,,REP,Teresa Soares,81,65,16,0,0,0
Washington,ELKINS,County Judge,,DEM,Alderman Mark Kinion,76,59,16,1,0,0
Washington,ELKINS,County Judge,,DEM,Joshua Mahony,72,62,10,0,0,0
Washington,ELKINS,State Representative District 81 - REP,,REP,Bruce Coleman,204,167,33,4,0,0
Washington,ELKINS,State Representative District 81 - REP,,REP,Derek Goodlin,153,138,12,3,0,0
Washington,ELKINS,State Senate District 7 - REP,,REP,Representative Lance Eads,175,147,26,2,0,0
Washington,ELKINS,State Senate District 7 - REP,,REP,Sharon Lloyd,189,163,21,5,0,0
Washington,ELKINS,U.S. President - DEM,,DEM,Bernie Sanders,70,55,15,0,0,0
Washington,ELKINS,U.S. President - DEM,,DEM,Hillary Clinton,96,78,17,1,0,0
Washington,ELKINS,U.S. President - DEM,,DEM,James Valentine,2,2,0,0,0,0
Washington,ELKINS,U.S. President - DEM,,DEM,Martin J. O'Malley,1,1,0,0,0,0
Washington,ELKINS,U.S. President - REP,,REP,Ben Carson,27,25,2,0,0,0
Washington,ELKINS,U.S. President - REP,,REP,Bobby Jindal,1,1,0,0,0,0
Washington,ELKINS,U.S. President - REP,,REP,Donald J. Trump,147,124,22,1,0,0
Washington,ELKINS,U.S. President - REP,,REP,Jeb Bush,2,2,0,0,0,0
Washington,ELKINS,U.S. President - REP,,REP,John R. Kasich,13,12,1,0,0,0
Washington,ELKINS,U.S. President - REP,,REP,Lindsey Graham,1,1,0,0,0,0
Washington,ELKINS,U.S. President - REP,,REP,Marco Rubio,76,63,10,3,0,0
Washington,ELKINS,U.S. President - REP,,REP,Mike Huckabee,2,2,0,0,0,0
Washington,ELKINS,U.S. President - REP,,REP,Rand Paul,1,1,0,0,0,0
Washington,ELKINS,U.S. President - REP,,REP,Rick Santorum,1,1,0,0,0,0
Washington,ELKINS,U.S. President - REP,,REP,Ted Cruz,117,101,13,3,0,0
Washington,ELKINS,U.S. Senate - REP,,REP,Curtis Coleman,91,80,11,0,0,0
Washington,ELKINS,U.S. Senate - REP,,REP,Senator John Boozman,281,237,37,7,0,0
Washington,ELKINS,Unopposed Democratic Candidates,,DEM,For All,152,124,27,1,0,0
Washington,ELKINS,Unopposed Republican Candidates,,REP,For All,342,296,39,7,0,0
Washington,ELKINS H,Constable District 3,,REP,Constable Kyle Woodruff,35,28,7,0,0,0
Washington,ELKINS H,Constable District 3,,REP,Ronnie K. Jones,14,13,1,0,0,0
Washington,ELKINS H,County Collector,,REP,Angela Wood,42,35,7,0,0,0
Washington,ELKINS H,County Collector,,REP,Teresa Soares,11,9,2,0,0,0
Washington,ELKINS H,County Judge,,DEM,Alderman Mark Kinion,17,13,4,0,0,0
Washington,ELKINS H,County Judge,,DEM,Joshua Mahony,9,7,2,0,0,0
Washington,ELKINS H,State Senate District 7 - REP,,REP,Representative Lance Eads,31,25,6,0,0,0
Washington,ELKINS H,State Senate District 7 - REP,,REP,Sharon Lloyd,22,20,2,0,0,0
Washington,ELKINS H,U.S. President - DEM,,DEM,Bernie Sanders,14,12,2,0,0,0
Washington,ELKINS H,U.S. President - DEM,,DEM,Hillary Clinton,13,10,3,0,0,0
Washington,ELKINS H,U.S. President - DEM,,DEM,"Roque ""Rocky"" De La Fuente",1,0,1,0,0,0
Washington,ELKINS H,U.S. President - REP,,REP,Ben Carson,5,5,0,0,0,0
Washington,ELKINS H,U.S. President - REP,,REP,Donald J. Trump,19,15,4,0,0,0
Washington,ELKINS H,U.S. President - REP,,REP,John R. Kasich,5,5,0,0,0,0
Washington,ELKINS H,U.S. President - REP,,REP,Marco Rubio,16,14,2,0,0,0
Washington,ELKINS H,U.S. President - REP,,REP,Ted Cruz,12,9,3,0,0,0
Washington,ELKINS H,U.S. Senate - REP,,REP,Curtis Coleman,17,15,2,0,0,0
Washington,ELKINS H,U.S. Senate - REP,,REP,Senator John Boozman,38,31,7,0,0,0
Washington,ELKINS H,Unopposed Democratic Candidates,,DEM,For All,24,19,5,0,0,0
Washington,ELKINS H,Unopposed Republican Candidates,,REP,For All,53,45,8,0,0,0
Washington,ELM SPRINGS CITY,Constable District 1,,REP,Constable John Duggar,291,241,49,1,0,0
Washington,ELM SPRINGS CITY,Constable District 1,,REP,Jim Snow,136,108,28,0,0,0
Washington,ELM SPRINGS CITY,Constable District 1,,REP,Tom G. Clowers,107,93,12,2,0,0
Washington,ELM SPRINGS CITY,County Collector,,REP,Angela Wood,420,350,69,1,0,0
Washington,ELM SPRINGS CITY,County Collector,,REP,Teresa Soares,114,88,24,2,0,0
Washington,ELM SPRINGS CITY,County Judge,,DEM,Alderman Mark Kinion,39,33,5,1,0,0
Washington,ELM SPRINGS CITY,County Judge,,DEM,Joshua Mahony,54,46,8,0,0,0
Washington,ELM SPRINGS CITY,U.S. President - DEM,,DEM,Bernie Sanders,34,34,0,0,0,0
Washington,ELM SPRINGS CITY,U.S. President - DEM,,DEM,Hillary Clinton,75,59,15,1,0,0
Washington,ELM SPRINGS CITY,U.S. President - DEM,,DEM,James Valentine,1,1,0,0,0,0
Washington,ELM SPRINGS CITY,U.S. President - DEM,,DEM,John Wolfe,1,1,0,0,0,0
Washington,ELM SPRINGS CITY,U.S. President - REP,,REP,Ben Carson,31,25,6,0,0,0
Washington,ELM SPRINGS CITY,U.S. President - REP,,REP,Carly Fiorina,1,1,0,0,0,0
Washington,ELM SPRINGS CITY,U.S. President - REP,,REP,Donald J. Trump,138,117,21,0,0,0
Washington,ELM SPRINGS CITY,U.S. President - REP,,REP,Jeb Bush,1,0,1,0,0,0
Washington,ELM SPRINGS CITY,U.S. President - REP,,REP,John R. Kasich,21,15,6,0,0,0
Washington,ELM SPRINGS CITY,U.S. President - REP,,REP,Lindsey Graham,1,0,1,0,0,0
Washington,ELM SPRINGS CITY,U.S. President - REP,,REP,Marco Rubio,171,139,30,2,0,0
Washington,ELM SPRINGS CITY,U.S. President - REP,,REP,Mike Huckabee,4,3,1,0,0,0
Washington,ELM SPRINGS CITY,U.S. President - REP,,REP,Ted Cruz,224,191,31,2,0,0
Washington,ELM SPRINGS CITY,U.S. Senate - REP,,REP,Curtis Coleman,113,88,23,2,0,0
Washington,ELM SPRINGS CITY,U.S. Senate - REP,,REP,Senator John Boozman,470,395,73,2,0,0
Washington,ELM SPRINGS CITY,Unopposed Democratic Candidates,,DEM,For All,98,82,15,1,0,0
Washington,ELM SPRINGS CITY,Unopposed Republican Candidates,,REP,For All,534,442,88,4,0,0
Washington,ELM SPRINGS TWP,Constable District 1,,REP,Constable John Duggar,57,48,9,0,0,0
Washington,ELM SPRINGS TWP,Constable District 1,,REP,Jim Snow,13,12,1,0,0,0
Washington,ELM SPRINGS TWP,Constable District 1,,REP,Tom G. Clowers,11,7,4,0,0,0
Washington,ELM SPRINGS TWP,County Collector,,REP,Angela Wood,58,47,11,0,0,0
Washington,ELM SPRINGS TWP,County Collector,,REP,Teresa Soares,16,15,1,0,0,0
Washington,ELM SPRINGS TWP,County Judge,,DEM,Alderman Mark Kinion,3,3,0,0,0,0
Washington,ELM SPRINGS TWP,County Judge,,DEM,Joshua Mahony,3,3,0,0,0,0
Washington,ELM SPRINGS TWP,U.S. President - DEM,,DEM,Bernie Sanders,5,5,0,0,0,0
Washington,ELM SPRINGS TWP,U.S. President - DEM,,DEM,Hillary Clinton,2,2,0,0,0,0
Washington,ELM SPRINGS TWP,U.S. President - REP,,REP,Ben Carson,8,7,1,0,0,0
Washington,ELM SPRINGS TWP,U.S. President - REP,,REP,Donald J. Trump,27,17,10,0,0,0
Washington,ELM SPRINGS TWP,U.S. President - REP,,REP,Jeb Bush,1,1,0,0,0,0
Washington,ELM SPRINGS TWP,U.S. President - REP,,REP,John R. Kasich,3,3,0,0,0,0
Washington,ELM SPRINGS TWP,U.S. President - REP,,REP,Marco Rubio,14,13,1,0,0,0
Washington,ELM SPRINGS TWP,U.S. President - REP,,REP,Mike Huckabee,1,1,0,0,0,0
Washington,ELM SPRINGS TWP,U.S. President - REP,,REP,Ted Cruz,35,30,5,0,0,0
Washington,ELM SPRINGS TWP,U.S. Senate - REP,,REP,Curtis Coleman,14,10,4,0,0,0
Washington,ELM SPRINGS TWP,U.S. Senate - REP,,REP,Senator John Boozman,70,59,11,0,0,0
Washington,ELM SPRINGS TWP,Unopposed Democratic Candidates,,DEM,For All,6,6,0,0,0,0
Washington,ELM SPRINGS TWP,Unopposed Republican Candidates,,REP,For All,79,65,14,0,0,0
Washington,FARMINGTON 1,Constable District 3,,REP,Constable Kyle Woodruff,200,145,55,0,0,0
Washington,FARMINGTON 1,Constable District 3,,REP,Ronnie K. Jones,48,33,15,0,0,0
Washington,FARMINGTON 1,County Collector,,REP,Angela Wood,205,149,56,0,0,0
Washington,FARMINGTON 1,County Collector,,REP,Teresa Soares,56,39,17,0,0,0
Washington,FARMINGTON 1,County Judge,,DEM,Alderman Mark Kinion,75,49,26,0,0,0
Washington,FARMINGTON 1,County Judge,,DEM,Joshua Mahony,74,47,27,0,0,0
Washington,FARMINGTON 1,U.S. President - DEM,,DEM,Bernie Sanders,86,61,25,0,0,0
