county,precinct,office,district,party,candidate,votes,election_day_paper_ballot,absentee,election_day_ivo_machine,provisional,early_vote
Pulaski,97,Circuit Judge,"6, Division 11, Subdistrict 6.2",,John Hout,85,73,2,0,0,10
Pulaski,98,Circuit Judge,"6, Division 11, Subdistrict 6.2",,John Hout,4,3,0,0,0,1
Pulaski,99,Circuit Judge,"6, Division 11, Subdistrict 6.2",,John Hout,68,65,0,0,0,3
Pulaski,100,Circuit Judge,"6, Division 11, Subdistrict 6.2",,John Hout,23,21,0,0,0,2
Pulaski,101,Circuit Judge,"6, Division 11, Subdistrict 6.2",,John Hout,57,53,0,0,0,4
Pulaski,102,Circuit Judge,"6, Division 11, Subdistrict 6.2",,John Hout,40,35,0,0,0,5
Pulaski,103,Circuit Judge,"6, Division 11, Subdistrict 6.2",,John Hout,64,44,1,0,0,19
Pulaski,104,Circuit Judge,"6, Division 11, Subdistrict 6.2",,John Hout,69,52,0,0,0,17
Pulaski,105,Circuit Judge,"6, Division 11, Subdistrict 6.2",,John Hout,18,12,0,0,0,6
Pulaski,106,Circuit Judge,"6, Division 11, Subdistrict 6.2",,John Hout,215,182,1,0,0,32
Pulaski,107,Circuit Judge,"6, Division 11, Subdistrict 6.2",,John Hout,220,187,2,0,0,31
Pulaski,108,Circuit Judge,"6, Division 11, Subdistrict 6.2",,John Hout,160,132,2,0,0,26
Pulaski,109,Circuit Judge,"6, Division 11, Subdistrict 6.2",,John Hout,558,445,11,0,0,102
Pulaski,110,Circuit Judge,"6, Division 11, Subdistrict 6.2",,John Hout,49,31,3,0,0,15
Pulaski,111,Circuit Judge,"6, Division 11, Subdistrict 6.2",,John Hout,196,161,4,0,0,31
Pulaski,112,Circuit Judge,"6, Division 11, Subdistrict 6.2",,John Hout,64,50,1,0,0,13
Pulaski,113,Circuit Judge,"6, Division 11, Subdistrict 6.2",,John Hout,34,26,0,0,0,8
Pulaski,114,Circuit Judge,"6, Division 11, Subdistrict 6.2",,John Hout,5,4,0,0,0,1
Pulaski,115,Circuit Judge,"6, Division 11, Subdistrict 6.2",,John Hout,3,0,0,0,0,3
Pulaski,121,Circuit Judge,"6, Division 11, Subdistrict 6.2",,John Hout,45,41,0,0,0,4
Pulaski,122,Circuit Judge,"6, Division 11, Subdistrict 6.2",,John Hout,2,2,0,0,0,0
Pulaski,123,Circuit Judge,"6, Division 11, Subdistrict 6.2",,John Hout,28,24,0,0,0,4
Pulaski,125,Circuit Judge,"6, Division 11, Subdistrict 6.2",,John Hout,29,18,2,0,0,9
Pulaski,126,Circuit Judge,"6, Division 11, Subdistrict 6.2",,John Hout,47,38,0,0,0,9
Pulaski,127,Circuit Judge,"6, Division 11, Subdistrict 6.2",,John Hout,103,87,0,0,0,16
Pulaski,27,Jacksonville District Judge CITY OF JACKSONVILLE,,,Marshall L. Nash,69,47,0,0,1,21
Pulaski,28,Jacksonville District Judge CITY OF JACKSONVILLE,,,Marshall L. Nash,0,0,0,0,0,0
Pulaski,29,Jacksonville District Judge CITY OF JACKSONVILLE,,,Marshall L. Nash,0,0,0,0,0,0
Pulaski,30,Jacksonville District Judge CITY OF JACKSONVILLE,,,Marshall L. Nash,2,1,1,0,0,0
Pulaski,32,Jacksonville District Judge CITY OF JACKSONVILLE,,,Marshall L. Nash,88,54,0,0,0,34
Pulaski,33,Jacksonville District Judge CITY OF JACKSONVILLE,,,Marshall L. Nash,114,60,1,0,0,53
Pulaski,34,Jacksonville District Judge CITY OF JACKSONVILLE,,,Marshall L. Nash,101,70,0,0,0,31
Pulaski,35,Jacksonville District Judge CITY OF JACKSONVILLE,,,Marshall L. Nash,123,84,1,0,0,38
Pulaski,36,Jacksonville District Judge CITY OF JACKSONVILLE,,,Marshall L. Nash,68,48,0,0,0,20
Pulaski,37,Jacksonville District Judge CITY OF JACKSONVILLE,,,Marshall L. Nash,181,129,8,0,0,44
Pulaski,38,Jacksonville District Judge CITY OF JACKSONVILLE,,,Marshall L. Nash,98,75,0,0,0,23
Pulaski,44,Jacksonville District Judge CITY OF JACKSONVILLE,,,Marshall L. Nash,0,0,0,0,0,0
Pulaski,45,Jacksonville District Judge CITY OF JACKSONVILLE,,,Marshall L. Nash,145,89,2,0,0,54
Pulaski,46,Jacksonville District Judge CITY OF JACKSONVILLE,,,Marshall L. Nash,88,47,1,0,0,40
Pulaski,47,Jacksonville District Judge CITY OF JACKSONVILLE,,,Marshall L. Nash,7,4,0,0,0,3
Pulaski,48,Jacksonville District Judge CITY OF JACKSONVILLE,,,Marshall L. Nash,25,23,0,0,0,2
Pulaski,27,Jacksonville District Judge CITY OF JACKSONVILLE,,,Judge Robert Batton,90,69,1,0,0,20
Pulaski,28,Jacksonville District Judge CITY OF JACKSONVILLE,,,Judge Robert Batton,0,0,0,0,0,0
Pulaski,29,Jacksonville District Judge CITY OF JACKSONVILLE,,,Judge Robert Batton,3,2,1,0,0,0
Pulaski,30,Jacksonville District Judge CITY OF JACKSONVILLE,,,Judge Robert Batton,1,0,0,0,0,1
Pulaski,32,Jacksonville District Judge CITY OF JACKSONVILLE,,,Judge Robert Batton,52,28,0,0,0,24
Pulaski,33,Jacksonville District Judge CITY OF JACKSONVILLE,,,Judge Robert Batton,136,83,1,0,0,52
Pulaski,34,Jacksonville District Judge CITY OF JACKSONVILLE,,,Judge Robert Batton,138,101,0,0,0,37
Pulaski,35,Jacksonville District Judge CITY OF JACKSONVILLE,,,Judge Robert Batton,254,192,1,0,0,61
Pulaski,36,Jacksonville District Judge CITY OF JACKSONVILLE,,,Judge Robert Batton,97,68,0,0,0,29
Pulaski,37,Jacksonville District Judge CITY OF JACKSONVILLE,,,Judge Robert Batton,183,137,7,0,0,39
Pulaski,38,Jacksonville District Judge CITY OF JACKSONVILLE,,,Judge Robert Batton,45,35,1,0,0,9
Pulaski,44,Jacksonville District Judge CITY OF JACKSONVILLE,,,Judge Robert Batton,0,0,0,0,0,0
Pulaski,45,Jacksonville District Judge CITY OF JACKSONVILLE,,,Judge Robert Batton,59,34,1,0,0,24
Pulaski,46,Jacksonville District Judge CITY OF JACKSONVILLE,,,Judge Robert Batton,40,23,5,0,0,12
Pulaski,47,Jacksonville District Judge CITY OF JACKSONVILLE,,,Judge Robert Batton,4,4,0,0,0,0
Pulaski,48,Jacksonville District Judge CITY OF JACKSONVILLE,,,Judge Robert Batton,11,6,0,0,0,5
Pulaski,8,N. Little Rock District Judge Division 1 CITY OF NORTH,,,J. Jeff Wankum,8,5,0,0,0,3
Pulaski,9,N. Little Rock District Judge Division 1 CITY OF NORTH,,,J. Jeff Wankum,10,6,0,0,0,4
Pulaski,10,N. Little Rock District Judge Division 1 CITY OF NORTH,,,J. Jeff Wankum,32,20,2,0,0,10
Pulaski,11,N. Little Rock District Judge Division 1 CITY OF NORTH,,,J. Jeff Wankum,0,0,0,0,0,0
Pulaski,12,N. Little Rock District Judge Division 1 CITY OF NORTH,,,J. Jeff Wankum,2,0,0,0,0,2
Pulaski,13,N. Little Rock District Judge Division 1 CITY OF NORTH,,,J. Jeff Wankum,13,11,0,0,0,2
Pulaski,14,N. Little Rock District Judge Division 1 CITY OF NORTH,,,J. Jeff Wankum,113,80,0,0,0,33
Pulaski,15,N. Little Rock District Judge Division 1 CITY OF NORTH,,,J. Jeff Wankum,35,22,1,0,0,12
Pulaski,16,N. Little Rock District Judge Division 1 CITY OF NORTH,,,J. Jeff Wankum,24,17,0,0,0,7
Pulaski,17,N. Little Rock District Judge Division 1 CITY OF NORTH,,,J. Jeff Wankum,33,26,0,0,0,7
Pulaski,18,N. Little Rock District Judge Division 1 CITY OF NORTH,,,J. Jeff Wankum,64,49,1,0,0,14
Pulaski,19,N. Little Rock District Judge Division 1 CITY OF NORTH,,,J. Jeff Wankum,26,21,0,0,0,5
Pulaski,20,N. Little Rock District Judge Division 1 CITY OF NORTH,,,J. Jeff Wankum,72,56,2,0,0,14
Pulaski,21,N. Little Rock District Judge Division 1 CITY OF NORTH,,,J. Jeff Wankum,45,37,0,0,0,8
Pulaski,22,N. Little Rock District Judge Division 1 CITY OF NORTH,,,J. Jeff Wankum,62,52,0,0,0,10
Pulaski,23,N. Little Rock District Judge Division 1 CITY OF NORTH,,,J. Jeff Wankum,128,109,1,0,0,18
Pulaski,24,N. Little Rock District Judge Division 1 CITY OF NORTH,,,J. Jeff Wankum,57,40,1,0,0,16
Pulaski,25,N. Little Rock District Judge Division 1 CITY OF NORTH,,,J. Jeff Wankum,36,31,0,0,0,5
Pulaski,31,N. Little Rock District Judge Division 1 CITY OF NORTH,,,J. Jeff Wankum,0,0,0,0,0,0
Pulaski,40,N. Little Rock District Judge Division 1 CITY OF NORTH,,,J. Jeff Wankum,14,9,0,0,0,5
Pulaski,47,N. Little Rock District Judge Division 1 CITY OF NORTH,,,J. Jeff Wankum,0,0,0,0,0,0
Pulaski,48,N. Little Rock District Judge Division 1 CITY OF NORTH,,,J. Jeff Wankum,1,1,0,0,0,0
Pulaski,50,N. Little Rock District Judge Division 1 CITY OF NORTH,,,J. Jeff Wankum,77,59,1,0,0,17
Pulaski,51,N. Little Rock District Judge Division 1 CITY OF NORTH,,,J. Jeff Wankum,32,27,1,0,0,4
Pulaski,52,N. Little Rock District Judge Division 1 CITY OF NORTH,,,J. Jeff Wankum,27,19,1,0,0,7
Pulaski,53,N. Little Rock District Judge Division 1 CITY OF NORTH,,,J. Jeff Wankum,37,32,1,0,0,4
Pulaski,54,N. Little Rock District Judge Division 1 CITY OF NORTH,,,J. Jeff Wankum,38,30,1,0,0,7
Pulaski,55,N. Little Rock District Judge Division 1 CITY OF NORTH,,,J. Jeff Wankum,19,15,0,0,0,4
Pulaski,8,N. Little Rock District Judge Division 1 CITY OF NORTH,,,Judge Jim Hamilton,2,0,0,0,0,2
Pulaski,9,N. Little Rock District Judge Division 1 CITY OF NORTH,,,Judge Jim Hamilton,58,34,4,0,0,20
Pulaski,10,N. Little Rock District Judge Division 1 CITY OF NORTH,,,Judge Jim Hamilton,175,114,5,0,0,56
Pulaski,11,N. Little Rock District Judge Division 1 CITY OF NORTH,,,Judge Jim Hamilton,12,10,1,0,0,1
Pulaski,12,N. Little Rock District Judge Division 1 CITY OF NORTH,,,Judge Jim Hamilton,2,2,0,0,0,0
Pulaski,13,N. Little Rock District Judge Division 1 CITY OF NORTH,,,Judge Jim Hamilton,60,38,1,0,0,21
Pulaski,14,N. Little Rock District Judge Division 1 CITY OF NORTH,,,Judge Jim Hamilton,401,286,7,0,0,108
Pulaski,15,N. Little Rock District Judge Division 1 CITY OF NORTH,,,Judge Jim Hamilton,194,133,10,0,0,51
Pulaski,16,N. Little Rock District Judge Division 1 CITY OF NORTH,,,Judge Jim Hamilton,112,85,2,0,0,25
Pulaski,17,N. Little Rock District Judge Division 1 CITY OF NORTH,,,Judge Jim Hamilton,252,174,6,0,0,72
Pulaski,18,N. Little Rock District Judge Division 1 CITY OF NORTH,,,Judge Jim Hamilton,265,202,0,0,0,63
Pulaski,19,N. Little Rock District Judge Division 1 CITY OF NORTH,,,Judge Jim Hamilton,71,50,2,0,0,19
Pulaski,20,N. Little Rock District Judge Division 1 CITY OF NORTH,,,Judge Jim Hamilton,360,260,7,0,0,93
Pulaski,21,N. Little Rock District Judge Division 1 CITY OF NORTH,,,Judge Jim Hamilton,155,115,1,0,0,39
Pulaski,22,N. Little Rock District Judge Division 1 CITY OF NORTH,,,Judge Jim Hamilton,280,213,3,0,0,64
Pulaski,23,N. Little Rock District Judge Division 1 CITY OF NORTH,,,Judge Jim Hamilton,483,345,9,0,0,129
Pulaski,24,N. Little Rock District Judge Division 1 CITY OF NORTH,,,Judge Jim Hamilton,246,191,2,0,0,53
Pulaski,25,N. Little Rock District Judge Division 1 CITY OF NORTH,,,Judge Jim Hamilton,139,111,2,0,0,26
Pulaski,31,N. Little Rock District Judge Division 1 CITY OF NORTH,,,Judge Jim Hamilton,2,2,0,0,0,0
Pulaski,40,N. Little Rock District Judge Division 1 CITY OF NORTH,,,Judge Jim Hamilton,164,120,3,0,0,41
Pulaski,47,N. Little Rock District Judge Division 1 CITY OF NORTH,,,Judge Jim Hamilton,0,0,0,0,0,0
Pulaski,48,N. Little Rock District Judge Division 1 CITY OF NORTH,,,Judge Jim Hamilton,8,7,0,0,0,1
Pulaski,50,N. Little Rock District Judge Division 1 CITY OF NORTH,,,Judge Jim Hamilton,410,295,15,0,1,99
Pulaski,51,N. Little Rock District Judge Division 1 CITY OF NORTH,,,Judge Jim Hamilton,165,118,3,0,0,44
Pulaski,52,N. Little Rock District Judge Division 1 CITY OF NORTH,,,Judge Jim Hamilton,210,170,7,0,0,33
Pulaski,53,N. Little Rock District Judge Division 1 CITY OF NORTH,,,Judge Jim Hamilton,228,167,21,0,0,40
Pulaski,54,N. Little Rock District Judge Division 1 CITY OF NORTH,,,Judge Jim Hamilton,223,190,5,0,0,28
Pulaski,55,N. Little Rock District Judge Division 1 CITY OF NORTH,,,Judge Jim Hamilton,107,86,1,0,0,20
Pulaski,1,Nonpartisan Judicial Unopposed Candidate,,,Unopposed Candidates,178,118,1,0,0,59
Pulaski,2,Nonpartisan Judicial Unopposed Candidate,,,Unopposed Candidates,196,113,2,0,0,81
Pulaski,3,Nonpartisan Judicial Unopposed Candidate,,,Unopposed Candidates,56,45,1,0,0,10
Pulaski,4,Nonpartisan Judicial Unopposed Candidate,,,Unopposed Candidates,617,378,7,0,0,232
Pulaski,5,Nonpartisan Judicial Unopposed Candidate,,,Unopposed Candidates,414,289,5,0,0,120
Pulaski,6,Nonpartisan Judicial Unopposed Candidate,,,Unopposed Candidates,61,38,2,0,0,21
Pulaski,7,Nonpartisan Judicial Unopposed Candidate,,,Unopposed Candidates,78,62,2,0,0,14
Pulaski,8,Nonpartisan Judicial Unopposed Candidate,,,Unopposed Candidates,68,49,0,0,0,19
Pulaski,9,Nonpartisan Judicial Unopposed Candidate,,,Unopposed Candidates,91,59,3,0,0,29
Pulaski,10,Nonpartisan Judicial Unopposed Candidate,,,Unopposed Candidates,187,123,8,0,0,56
Pulaski,11,Nonpartisan Judicial Unopposed Candidate,,,Unopposed Candidates,49,40,2,0,0,7
Pulaski,12,Nonpartisan Judicial Unopposed Candidate,,,Unopposed Candidates,87,83,0,0,0,4
Pulaski,13,Nonpartisan Judicial Unopposed Candidate,,,Unopposed Candidates,155,115,1,0,0,39
Pulaski,14,Nonpartisan Judicial Unopposed Candidate,,,Unopposed Candidates,401,292,6,0,0,103
Pulaski,15,Nonpartisan Judicial Unopposed Candidate,,,Unopposed Candidates,164,114,10,0,0,40
Pulaski,16,Nonpartisan Judicial Unopposed Candidate,,,Unopposed Candidates,106,79,2,0,0,25
Pulaski,17,Nonpartisan Judicial Unopposed Candidate,,,Unopposed Candidates,210,153,7,0,0,50
Pulaski,18,Nonpartisan Judicial Unopposed Candidate,,,Unopposed Candidates,269,214,1,0,0,54
Pulaski,19,Nonpartisan Judicial Unopposed Candidate,,,Unopposed Candidates,75,60,2,0,0,13
Pulaski,20,Nonpartisan Judicial Unopposed Candidate,,,Unopposed Candidates,348,263,9,0,0,76
Pulaski,21,Nonpartisan Judicial Unopposed Candidate,,,Unopposed Candidates,166,131,2,0,0,33
Pulaski,22,Nonpartisan Judicial Unopposed Candidate,,,Unopposed Candidates,267,218,3,0,0,46
Pulaski,23,Nonpartisan Judicial Unopposed Candidate,,,Unopposed Candidates,490,376,10,0,0,104
Pulaski,24,Nonpartisan Judicial Unopposed Candidate,,,Unopposed Candidates,243,185,4,0,0,54
Pulaski,25,Nonpartisan Judicial Unopposed Candidate,,,Unopposed Candidates,137,117,0,0,0,20
Pulaski,26,Nonpartisan Judicial Unopposed Candidate,,,Unopposed Candidates,182,156,6,0,0,20
Pulaski,27,Nonpartisan Judicial Unopposed Candidate,,,Unopposed Candidates,318,258,2,0,1,57
Pulaski,28,Nonpartisan Judicial Unopposed Candidate,,,Unopposed Candidates,224,189,3,0,0,32
Pulaski,29,Nonpartisan Judicial Unopposed Candidate,,,Unopposed Candidates,3,2,1,0,0,0
Pulaski,30,Nonpartisan Judicial Unopposed Candidate,,,Unopposed Candidates,2,0,1,0,0,1
Pulaski,31,Nonpartisan Judicial Unopposed Candidate,,,Unopposed Candidates,202,159,3,0,0,40
Pulaski,32,Nonpartisan Judicial Unopposed Candidate,,,Unopposed Candidates,276,226,2,0,0,48
Pulaski,33,Nonpartisan Judicial Unopposed Candidate,,,Unopposed Candidates,193,120,1,0,0,72
Pulaski,34,Nonpartisan Judicial Unopposed Candidate,,,Unopposed Candidates,165,134,0,0,0,31
Pulaski,35,Nonpartisan Judicial Unopposed Candidate,,,Unopposed Candidates,286,221,2,0,0,63
Pulaski,36,Nonpartisan Judicial Unopposed Candidate,,,Unopposed Candidates,122,95,0,0,0,27
Pulaski,37,Nonpartisan Judicial Unopposed Candidate,,,Unopposed Candidates,246,186,8,0,0,52
Pulaski,38,Nonpartisan Judicial Unopposed Candidate,,,Unopposed Candidates,103,84,1,0,0,18
Pulaski,39,Nonpartisan Judicial Unopposed Candidate,,,Unopposed Candidates,340,276,2,0,0,62
Pulaski,40,Nonpartisan Judicial Unopposed Candidate,,,Unopposed Candidates,238,176,7,0,0,55
Pulaski,41,Nonpartisan Judicial Unopposed Candidate,,,Unopposed Candidates,271,194,4,0,0,73
Pulaski,42,Nonpartisan Judicial Unopposed Candidate,,,Unopposed Candidates,269,207,1,0,0,61
Pulaski,43,Nonpartisan Judicial Unopposed Candidate,,,Unopposed Candidates,99,72,1,0,0,26
Pulaski,44,Nonpartisan Judicial Unopposed Candidate,,,Unopposed Candidates,325,256,9,0,0,60
Pulaski,45,Nonpartisan Judicial Unopposed Candidate,,,Unopposed Candidates,134,90,3,0,0,41
Pulaski,46,Nonpartisan Judicial Unopposed Candidate,,,Unopposed Candidates,100,67,4,0,0,29
Pulaski,47,Nonpartisan Judicial Unopposed Candidate,,,Unopposed Candidates,30,27,0,0,0,3
Pulaski,48,Nonpartisan Judicial Unopposed Candidate,,,Unopposed Candidates,205,168,3,0,1,33
Pulaski,49,Nonpartisan Judicial Unopposed Candidate,,,Unopposed Candidates,386,307,8,0,0,71
Pulaski,50,Nonpartisan Judicial Unopposed Candidate,,,Unopposed Candidates,399,297,15,0,1,86
Pulaski,51,Nonpartisan Judicial Unopposed Candidate,,,Unopposed Candidates,170,126,3,0,0,41
Pulaski,52,Nonpartisan Judicial Unopposed Candidate,,,Unopposed Candidates,151,124,5,0,0,22
Pulaski,53,Nonpartisan Judicial Unopposed Candidate,,,Unopposed Candidates,213,160,21,0,0,32
Pulaski,54,Nonpartisan Judicial Unopposed Candidate,,,Unopposed Candidates,195,160,5,0,0,30
Pulaski,55,Nonpartisan Judicial Unopposed Candidate,,,Unopposed Candidates,211,182,2,0,0,27
Pulaski,56,Nonpartisan Judicial Unopposed Candidate,,,Unopposed Candidates,111,89,0,0,0,22
Pulaski,57,Nonpartisan Judicial Unopposed Candidate,,,Unopposed Candidates,118,109,2,0,0,7
Pulaski,58,Nonpartisan Judicial Unopposed Candidate,,,Unopposed Candidates,168,142,2,0,0,24
Pulaski,59,Nonpartisan Judicial Unopposed Candidate,,,Unopposed Candidates,134,120,1,0,0,13
Pulaski,60,Nonpartisan Judicial Unopposed Candidate,,,Unopposed Candidates,491,323,12,0,0,156
Pulaski,61,Nonpartisan Judicial Unopposed Candidate,,,Unopposed Candidates,184,156,1,0,0,27
Pulaski,62,Nonpartisan Judicial Unopposed Candidate,,,Unopposed Candidates,139,130,2,0,0,7
Pulaski,63,Nonpartisan Judicial Unopposed Candidate,,,Unopposed Candidates,118,91,4,0,0,23
Pulaski,64,Nonpartisan Judicial Unopposed Candidate,,,Unopposed Candidates,398,295,6,0,0,97
Pulaski,65,Nonpartisan Judicial Unopposed Candidate,,,Unopposed Candidates,120,100,6,0,0,14
Pulaski,66,Nonpartisan Judicial Unopposed Candidate,,,Unopposed Candidates,227,177,2,0,0,48
Pulaski,67,Nonpartisan Judicial Unopposed Candidate,,,Unopposed Candidates,240,191,8,0,0,41
Pulaski,68,Nonpartisan Judicial Unopposed Candidate,,,Unopposed Candidates,166,119,1,0,0,46
Pulaski,69,Nonpartisan Judicial Unopposed Candidate,,,Unopposed Candidates,300,248,5,0,0,47
Pulaski,70,Nonpartisan Judicial Unopposed Candidate,,,Unopposed Candidates,246,192,11,0,0,43
Pulaski,71,Nonpartisan Judicial Unopposed Candidate,,,Unopposed Candidates,419,353,6,0,0,60
Pulaski,72,Nonpartisan Judicial Unopposed Candidate,,,Unopposed Candidates,121,86,7,0,0,28
Pulaski,73,Nonpartisan Judicial Unopposed Candidate,,,Unopposed Candidates,405,290,28,0,0,87
Pulaski,74,Nonpartisan Judicial Unopposed Candidate,,,Unopposed Candidates,158,124,5,0,0,29
Pulaski,75,Nonpartisan Judicial Unopposed Candidate,,,Unopposed Candidates,193,165,4,0,0,24
Pulaski,76,Nonpartisan Judicial Unopposed Candidate,,,Unopposed Candidates,210,172,6,0,0,32
Pulaski,77,Nonpartisan Judicial Unopposed Candidate,,,Unopposed Candidates,345,241,5,0,1,98
Pulaski,78,Nonpartisan Judicial Unopposed Candidate,,,Unopposed Candidates,98,79,1,0,0,18
Pulaski,79,Nonpartisan Judicial Unopposed Candidate,,,Unopposed Candidates,204,166,4,0,0,34
Pulaski,80,Nonpartisan Judicial Unopposed Candidate,,,Unopposed Candidates,462,367,6,0,0,89
Pulaski,81,Nonpartisan Judicial Unopposed Candidate,,,Unopposed Candidates,119,95,1,0,0,23
Pulaski,82,Nonpartisan Judicial Unopposed Candidate,,,Unopposed Candidates,180,133,1,0,0,46
Pulaski,83,Nonpartisan Judicial Unopposed Candidate,,,Unopposed Candidates,312,226,3,0,0,83
Pulaski,84,Nonpartisan Judicial Unopposed Candidate,,,Unopposed Candidates,392,249,7,0,0,136
Pulaski,85,Nonpartisan Judicial Unopposed Candidate,,,Unopposed Candidates,347,217,36,0,0,94
Pulaski,86,Nonpartisan Judicial Unopposed Candidate,,,Unopposed Candidates,230,164,15,0,1,50
Pulaski,87,Nonpartisan Judicial Unopposed Candidate,,,Unopposed Candidates,216,191,6,0,0,19
Pulaski,88,Nonpartisan Judicial Unopposed Candidate,,,Unopposed Candidates,318,265,16,0,0,37
Pulaski,89,Nonpartisan Judicial Unopposed Candidate,,,Unopposed Candidates,235,199,6,0,0,30
Pulaski,90,Nonpartisan Judicial Unopposed Candidate,,,Unopposed Candidates,311,258,4,0,0,49
Pulaski,91,Nonpartisan Judicial Unopposed Candidate,,,Unopposed Candidates,314,271,6,0,0,37
Pulaski,92,Nonpartisan Judicial Unopposed Candidate,,,Unopposed Candidates,223,191,2,0,0,30
Pulaski,93,Nonpartisan Judicial Unopposed Candidate,,,Unopposed Candidates,324,276,4,0,0,44
Pulaski,94,Nonpartisan Judicial Unopposed Candidate,,,Unopposed Candidates,317,272,8,0,0,37
Pulaski,95,Nonpartisan Judicial Unopposed Candidate,,,Unopposed Candidates,419,336,25,1,0,57
Pulaski,96,Nonpartisan Judicial Unopposed Candidate,,,Unopposed Candidates,202,170,5,0,0,27
Pulaski,97,Nonpartisan Judicial Unopposed Candidate,,,Unopposed Candidates,224,192,5,0,0,27
Pulaski,98,Nonpartisan Judicial Unopposed Candidate,,,Unopposed Candidates,184,129,2,0,0,53
Pulaski,99,Nonpartisan Judicial Unopposed Candidate,,,Unopposed Candidates,192,158,8,0,0,26
Pulaski,100,Nonpartisan Judicial Unopposed Candidate,,,Unopposed Candidates,82,59,1,0,0,22
Pulaski,101,Nonpartisan Judicial Unopposed Candidate,,,Unopposed Candidates,211,189,0,0,0,22
Pulaski,102,Nonpartisan Judicial Unopposed Candidate,,,Unopposed Candidates,184,147,2,0,0,35
Pulaski,103,Nonpartisan Judicial Unopposed Candidate,,,Unopposed Candidates,231,152,5,0,0,74
Pulaski,104,Nonpartisan Judicial Unopposed Candidate,,,Unopposed Candidates,277,224,1,0,0,52
Pulaski,105,Nonpartisan Judicial Unopposed Candidate,,,Unopposed Candidates,193,147,3,0,0,43
Pulaski,106,Nonpartisan Judicial Unopposed Candidate,,,Unopposed Candidates,315,249,5,0,0,61
Pulaski,107,Nonpartisan Judicial Unopposed Candidate,,,Unopposed Candidates,331,275,5,0,0,51
Pulaski,108,Nonpartisan Judicial Unopposed Candidate,,,Unopposed Candidates,257,199,12,0,0,46
Pulaski,109,Nonpartisan Judicial Unopposed Candidate,,,Unopposed Candidates,809,630,13,0,0,166
Pulaski,110,Nonpartisan Judicial Unopposed Candidate,,,Unopposed Candidates,95,63,4,0,0,28
Pulaski,111,Nonpartisan Judicial Unopposed Candidate,,,Unopposed Candidates,411,335,8,0,0,68
Pulaski,112,Nonpartisan Judicial Unopposed Candidate,,,Unopposed Candidates,184,139,2,0,0,43
Pulaski,113,Nonpartisan Judicial Unopposed Candidate,,,Unopposed Candidates,272,211,7,0,0,54
Pulaski,114,Nonpartisan Judicial Unopposed Candidate,,,Unopposed Candidates,225,154,9,1,1,60
Pulaski,115,Nonpartisan Judicial Unopposed Candidate,,,Unopposed Candidates,255,196,13,0,0,46
Pulaski,116,Nonpartisan Judicial Unopposed Candidate,,,Unopposed Candidates,156,129,5,0,0,22
Pulaski,117,Nonpartisan Judicial Unopposed Candidate,,,Unopposed Candidates,209,143,8,0,0,58
Pulaski,118,Nonpartisan Judicial Unopposed Candidate,,,Unopposed Candidates,299,191,23,1,0,84
Pulaski,119,Nonpartisan Judicial Unopposed Candidate,,,Unopposed Candidates,258,170,12,0,0,76
Pulaski,120,Nonpartisan Judicial Unopposed Candidate,,,Unopposed Candidates,178,131,10,0,0,37
Pulaski,121,Nonpartisan Judicial Unopposed Candidate,,,Unopposed Candidates,153,126,8,0,0,19
Pulaski,122,Nonpartisan Judicial Unopposed Candidate,,,Unopposed Candidates,116,70,18,0,0,28
Pulaski,123,Nonpartisan Judicial Unopposed Candidate,,,Unopposed Candidates,96,80,2,0,0,14
Pulaski,124,Nonpartisan Judicial Unopposed Candidate,,,Unopposed Candidates,96,78,0,0,0,18
Pulaski,125,Nonpartisan Judicial Unopposed Candidate,,,Unopposed Candidates,132,94,4,0,0,34
Pulaski,126,Nonpartisan Judicial Unopposed Candidate,,,Unopposed Candidates,97,85,2,0,0,10
Pulaski,127,Nonpartisan Judicial Unopposed Candidate,,,Unopposed Candidates,207,184,3,0,0,20
Pulaski,128,Nonpartisan Judicial Unopposed Candidate,,,Unopposed Candidates,154,95,18,0,0,41
Pulaski,129,Nonpartisan Judicial Unopposed Candidate,,,Unopposed Candidates,96,89,0,0,0,7
Pulaski,130,Nonpartisan Judicial Unopposed Candidate,,,Unopposed Candidates,73,70,1,0,0,2
Pulaski,131,Nonpartisan Judicial Unopposed Candidate,,,Unopposed Candidates,68,54,2,0,0,12
