county,precinct,office,district,party,candidate,votes,election_day_paper_ballot,absentee,early_vote_ivo_machine,election_day_ivo_machine,early_vote_paper_ballot
Washington,FAY 18,State Representative District 85,,DEM,David Whitaker,134,60,3,10,43,18
Washington,FAY 20,State Representative District 85,,DEM,David Whitaker,44,18,0,4,20,2
Washington,FAY 24,State Representative District 85,,DEM,David Whitaker,31,16,0,1,8,6
Washington,FAY 26,State Representative District 85,,DEM,David Whitaker,40,19,0,3,14,4
Washington,FAY 29,State Representative District 85,,DEM,David Whitaker,80,29,0,11,31,9
Washington,FAY 32,State Representative District 85,,DEM,David Whitaker,26,10,0,7,9,0
Washington,FAY 42,State Representative District 85,,DEM,David Whitaker,75,32,3,9,19,12
Washington,FAY 46,State Representative District 85,,DEM,David Whitaker,12,8,0,1,3,0
Washington,FAY 48,State Representative District 85,,DEM,David Whitaker,0,0,0,0,0,0
Washington,PRAIRIE GROVE CITY H,State Representative District 85,,DEM,David Whitaker,14,9,0,2,3,0
Washington,PRAIRIE TWP 3,State Representative District 85,,DEM,David Whitaker,2,1,0,0,0,1
Washington,CENTER,JUSTICE OF THE PEACE DISTRICT 7,,DEM,Sharon L. Green,30,17,0,1,10,2
Washington,CENTER H,JUSTICE OF THE PEACE DISTRICT 7,,DEM,Sharon L. Green,2,1,1,0,0,0
Washington,FARMINGTON S,JUSTICE OF THE PEACE DISTRICT 7,,DEM,Sharon L. Green,5,3,0,0,2,0
Washington,FAY 27,JUSTICE OF THE PEACE DISTRICT 7,,DEM,Sharon L. Green,45,11,0,5,26,3
Washington,FAY 32,JUSTICE OF THE PEACE DISTRICT 7,,DEM,Sharon L. Green,21,10,0,5,6,0
Washington,FAY 33,JUSTICE OF THE PEACE DISTRICT 7,,DEM,Sharon L. Green,1,0,0,0,1,0
Washington,FAY 40,JUSTICE OF THE PEACE DISTRICT 7,,DEM,Sharon L. Green,28,4,0,4,18,2
Washington,FAY 43,JUSTICE OF THE PEACE DISTRICT 7,,DEM,Sharon L. Green,5,0,1,1,2,1
Washington,FAY 46,JUSTICE OF THE PEACE DISTRICT 7,,DEM,Sharon L. Green,9,6,0,0,2,1
Washington,LITTERAL,JUSTICE OF THE PEACE DISTRICT 7,,DEM,Sharon L. Green,42,30,0,0,12,0
Washington,MARRS HILL,JUSTICE OF THE PEACE DISTRICT 7,,DEM,Sharon L. Green,21,15,0,0,5,1
Washington,PRAIRIE GROVE CITY H,JUSTICE OF THE PEACE DISTRICT 7,,DEM,Sharon L. Green,11,8,0,1,2,0
Washington,WHEELER,JUSTICE OF THE PEACE DISTRICT 7,,DEM,Sharon L. Green,29,16,0,1,11,1
Washington,WHEELER H,JUSTICE OF THE PEACE DISTRICT 7,,DEM,Sharon L. Green,18,10,0,2,5,1
Washington,WHEELER S,JUSTICE OF THE PEACE DISTRICT 7,,DEM,Sharon L. Green,0,0,0,0,0,0
Washington,CENTER,JUSTICE OF THE PEACE DISTRICT 7,,DEM,Maria Hicks,12,7,0,2,3,0
Washington,CENTER H,JUSTICE OF THE PEACE DISTRICT 7,,DEM,Maria Hicks,0,0,0,0,0,0
Washington,FARMINGTON S,JUSTICE OF THE PEACE DISTRICT 7,,DEM,Maria Hicks,3,3,0,0,0,0
Washington,FAY 27,JUSTICE OF THE PEACE DISTRICT 7,,DEM,Maria Hicks,45,13,0,6,19,7
Washington,FAY 32,JUSTICE OF THE PEACE DISTRICT 7,,DEM,Maria Hicks,8,2,0,2,3,1
Washington,FAY 33,JUSTICE OF THE PEACE DISTRICT 7,,DEM,Maria Hicks,0,0,0,0,0,0
Washington,FAY 40,JUSTICE OF THE PEACE DISTRICT 7,,DEM,Maria Hicks,24,7,0,4,10,3
Washington,FAY 43,JUSTICE OF THE PEACE DISTRICT 7,,DEM,Maria Hicks,3,0,0,1,0,2
Washington,FAY 46,JUSTICE OF THE PEACE DISTRICT 7,,DEM,Maria Hicks,8,6,0,1,1,0
Washington,LITTERAL,JUSTICE OF THE PEACE DISTRICT 7,,DEM,Maria Hicks,21,15,0,1,3,2
Washington,MARRS HILL,JUSTICE OF THE PEACE DISTRICT 7,,DEM,Maria Hicks,7,6,0,0,1,0
Washington,PRAIRIE GROVE CITY H,JUSTICE OF THE PEACE DISTRICT 7,,DEM,Maria Hicks,4,2,0,1,1,0
Washington,WHEELER,JUSTICE OF THE PEACE DISTRICT 7,,DEM,Maria Hicks,9,4,0,1,3,1
Washington,WHEELER H,JUSTICE OF THE PEACE DISTRICT 7,,DEM,Maria Hicks,2,0,0,0,2,0
Washington,WHEELER S,JUSTICE OF THE PEACE DISTRICT 7,,DEM,Maria Hicks,0,0,0,0,0,0
Washington,BOSTON,JUSTICE OF THE PEACE DISTRICT 13,,DEM,Rhonda Hulse,7,2,0,0,3,2
Washington,CANE HILL,JUSTICE OF THE PEACE DISTRICT 13,,DEM,Rhonda Hulse,19,9,0,2,7,1
Washington,DUTCH MILLS,JUSTICE OF THE PEACE DISTRICT 13,,DEM,Rhonda Hulse,6,3,0,2,1,0
Washington,ILLINOIS,JUSTICE OF THE PEACE DISTRICT 13,,DEM,Rhonda Hulse,9,5,0,0,3,1
Washington,LINCOLN,JUSTICE OF THE PEACE DISTRICT 13,,DEM,Rhonda Hulse,49,20,0,1,26,2
Washington,MORROW,JUSTICE OF THE PEACE DISTRICT 13,,DEM,Rhonda Hulse,5,5,0,0,0,0
Washington,PRAIRIE GROVE CITY,JUSTICE OF THE PEACE DISTRICT 13,,DEM,Rhonda Hulse,76,53,0,2,18,3
Washington,PRAIRIE GROVE TWP,JUSTICE OF THE PEACE DISTRICT 13,,DEM,Rhonda Hulse,10,10,0,0,0,0
Washington,RHEAS MILL,JUSTICE OF THE PEACE DISTRICT 13,,DEM,Rhonda Hulse,3,3,0,0,0,0
Washington,STARR HILL,JUSTICE OF THE PEACE DISTRICT 13,,DEM,Rhonda Hulse,19,5,0,0,14,0
Washington,VINEYARD,JUSTICE OF THE PEACE DISTRICT 13,,DEM,Rhonda Hulse,9,6,0,0,3,0
Washington,WEDINGTON,JUSTICE OF THE PEACE DISTRICT 13,,DEM,Rhonda Hulse,3,1,0,0,2,0
Washington,BOSTON,JUSTICE OF THE PEACE DISTRICT 13,,DEM,Boyce R. Davis,4,4,0,0,0,0
Washington,CANE HILL,JUSTICE OF THE PEACE DISTRICT 13,,DEM,Boyce R. Davis,22,18,0,1,2,1
Washington,DUTCH MILLS,JUSTICE OF THE PEACE DISTRICT 13,,DEM,Boyce R. Davis,5,2,0,0,3,0
Washington,ILLINOIS,JUSTICE OF THE PEACE DISTRICT 13,,DEM,Boyce R. Davis,6,4,0,0,2,0
Washington,LINCOLN,JUSTICE OF THE PEACE DISTRICT 13,,DEM,Boyce R. Davis,41,21,1,1,17,1
Washington,MORROW,JUSTICE OF THE PEACE DISTRICT 13,,DEM,Boyce R. Davis,10,10,0,0,0,0
Washington,PRAIRIE GROVE CITY,JUSTICE OF THE PEACE DISTRICT 13,,DEM,Boyce R. Davis,81,66,0,3,9,3
Washington,PRAIRIE GROVE TWP,JUSTICE OF THE PEACE DISTRICT 13,,DEM,Boyce R. Davis,8,7,0,0,1,0
Washington,RHEAS MILL,JUSTICE OF THE PEACE DISTRICT 13,,DEM,Boyce R. Davis,10,6,0,0,4,0
Washington,STARR HILL,JUSTICE OF THE PEACE DISTRICT 13,,DEM,Boyce R. Davis,25,11,0,0,14,0
Washington,VINEYARD,JUSTICE OF THE PEACE DISTRICT 13,,DEM,Boyce R. Davis,5,4,0,0,1,0
Washington,WEDINGTON,JUSTICE OF THE PEACE DISTRICT 13,,DEM,Boyce R. Davis,2,1,0,0,1,0
Washington,CENTER 2,CONSTABLE DISTRICT 10,,DEM,Thomas Sharp,1,1,0,0,0,0
Washington,FARMINGTON,CONSTABLE DISTRICT 10,,DEM,Thomas Sharp,92,47,2,3,30,10
Washington,FAY 01,CONSTABLE DISTRICT 10,,DEM,Thomas Sharp,15,8,0,0,4,3
Washington,FAY 10,CONSTABLE DISTRICT 10,,DEM,Thomas Sharp,31,16,0,3,8,4
Washington,FAY 20,CONSTABLE DISTRICT 10,,DEM,Thomas Sharp,25,13,0,2,9,1
Washington,FAY 26,CONSTABLE DISTRICT 10,,DEM,Thomas Sharp,27,12,0,3,10,2
Washington,FAY 48,CONSTABLE DISTRICT 10,,DEM,Thomas Sharp,0,0,0,0,0,0
Washington,PRAIRIE TWP 3,CONSTABLE DISTRICT 10,,DEM,Thomas Sharp,2,1,0,0,0,1
Washington,CENTER 2,CONSTABLE DISTRICT 10,,DEM,Cory Whorton,0,0,0,0,0,0
Washington,FARMINGTON,CONSTABLE DISTRICT 10,,DEM,Cory Whorton,77,32,3,7,26,9
Washington,FAY 01,CONSTABLE DISTRICT 10,,DEM,Cory Whorton,9,6,0,0,2,1
Washington,FAY 10,CONSTABLE DISTRICT 10,,DEM,Cory Whorton,29,19,0,0,6,4
Washington,FAY 20,CONSTABLE DISTRICT 10,,DEM,Cory Whorton,18,6,0,1,11,0
Washington,FAY 26,CONSTABLE DISTRICT 10,,DEM,Cory Whorton,15,5,0,3,5,2
Washington,FAY 48,CONSTABLE DISTRICT 10,,DEM,Cory Whorton,0,0,0,0,0,0
Washington,PRAIRIE TWP 3,CONSTABLE DISTRICT 10,,DEM,Cory Whorton,1,1,0,0,0,0
Washington,BOSTON,UNOPPOSED DEMOCRATIC CANDIDATES,,DEM,FOR ALL,10,6,0,0,2,2
Washington,BRUSH CREEK,UNOPPOSED DEMOCRATIC CANDIDATES,,DEM,FOR ALL,53,23,0,2,25,3
Washington,CANE HILL,UNOPPOSED DEMOCRATIC CANDIDATES,,DEM,FOR ALL,32,20,0,2,8,2
Washington,CENTER,UNOPPOSED DEMOCRATIC CANDIDATES,,DEM,FOR ALL,42,21,0,4,15,2
Washington,CENTER 2,UNOPPOSED DEMOCRATIC CANDIDATES,,DEM,FOR ALL,1,1,0,0,0,0
Washington,CENTER H,UNOPPOSED DEMOCRATIC CANDIDATES,,DEM,FOR ALL,1,1,0,0,0,0
Washington,COVE CREEK,UNOPPOSED DEMOCRATIC CANDIDATES,,DEM,FOR ALL,30,22,0,0,7,1
Washington,COVE CREEK S,UNOPPOSED DEMOCRATIC CANDIDATES,,DEM,FOR ALL,0,0,0,0,0,0
Washington,CRAWFORD,UNOPPOSED DEMOCRATIC CANDIDATES,,DEM,FOR ALL,22,18,0,1,2,1
Washington,DURHAM,UNOPPOSED DEMOCRATIC CANDIDATES,,DEM,FOR ALL,22,18,0,0,4,0
Washington,DUTCH MILLS,UNOPPOSED DEMOCRATIC CANDIDATES,,DEM,FOR ALL,10,5,0,2,3,0
Washington,ELKINS,UNOPPOSED DEMOCRATIC CANDIDATES,,DEM,FOR ALL,56,30,3,2,15,6
Washington,ELKINS H,UNOPPOSED DEMOCRATIC CANDIDATES,,DEM,FOR ALL,11,9,0,0,2,0
Washington,ELM SPRGS CTY,UNOPPOSED DEMOCRATIC CANDIDATES,,DEM,FOR ALL,23,15,0,2,5,1
Washington,ELM SPRINGS TWP,UNOPPOSED DEMOCRATIC CANDIDATES,,DEM,FOR ALL,3,2,0,0,1,0
Washington,FARMINGTON,UNOPPOSED DEMOCRATIC CANDIDATES,,DEM,FOR ALL,176,83,5,10,58,20
Washington,FARMINGTON S,UNOPPOSED DEMOCRATIC CANDIDATES,,DEM,FOR ALL,6,4,0,0,2,0
Washington,FAY 01,UNOPPOSED DEMOCRATIC CANDIDATES,,DEM,FOR ALL,25,13,0,1,6,5
Washington,FAY 02,UNOPPOSED DEMOCRATIC CANDIDATES,,DEM,FOR ALL,96,40,4,14,24,14
Washington,FAY 03,UNOPPOSED DEMOCRATIC CANDIDATES,,DEM,FOR ALL,111,68,2,7,27,7
Washington,FAY 04,UNOPPOSED DEMOCRATIC CANDIDATES,,DEM,FOR ALL,44,15,0,5,20,4
Washington,FAY 05,UNOPPOSED DEMOCRATIC CANDIDATES,,DEM,FOR ALL,189,87,8,21,50,23
Washington,FAY 06,UNOPPOSED DEMOCRATIC CANDIDATES,,DEM,FOR ALL,220,74,2,18,98,28
Washington,FAY 07,UNOPPOSED DEMOCRATIC CANDIDATES,,DEM,FOR ALL,191,81,3,20,46,41
Washington,FAY 08,UNOPPOSED DEMOCRATIC CANDIDATES,,DEM,FOR ALL,215,82,1,24,68,40
Washington,FAY 09,UNOPPOSED DEMOCRATIC CANDIDATES,,DEM,FOR ALL,165,110,1,7,32,15
Washington,FAY 10,UNOPPOSED DEMOCRATIC CANDIDATES,,DEM,FOR ALL,74,47,0,4,15,8
Washington,FAY 11,UNOPPOSED DEMOCRATIC CANDIDATES,,DEM,FOR ALL,88,59,0,9,17,3
Washington,FAY 12,UNOPPOSED DEMOCRATIC CANDIDATES,,DEM,FOR ALL,149,64,1,13,54,17
Washington,FAY 13,UNOPPOSED DEMOCRATIC CANDIDATES,,DEM,FOR ALL,55,21,0,5,25,4
Washington,FAY 14,UNOPPOSED DEMOCRATIC CANDIDATES,,DEM,FOR ALL,24,14,0,1,5,4
Washington,FAY 15,UNOPPOSED DEMOCRATIC CANDIDATES,,DEM,FOR ALL,34,15,0,1,9,9
Washington,FAY 16,UNOPPOSED DEMOCRATIC CANDIDATES,,DEM,FOR ALL,11,3,2,1,1,4
Washington,FAY 17,UNOPPOSED DEMOCRATIC CANDIDATES,,DEM,FOR ALL,192,73,1,16,73,29
Washington,FAY 18,UNOPPOSED DEMOCRATIC CANDIDATES,,DEM,FOR ALL,169,69,3,13,56,28
Washington,FAY 19,UNOPPOSED DEMOCRATIC CANDIDATES,,DEM,FOR ALL,182,86,0,14,63,19
Washington,FAY 20,UNOPPOSED DEMOCRATIC CANDIDATES,,DEM,FOR ALL,48,21,0,4,22,1
Washington,FAY 21,UNOPPOSED DEMOCRATIC CANDIDATES,,DEM,FOR ALL,66,25,0,9,23,9
Washington,FAY 22,UNOPPOSED DEMOCRATIC CANDIDATES,,DEM,FOR ALL,87,33,1,9,28,16
Washington,FAY 23,UNOPPOSED DEMOCRATIC CANDIDATES,,DEM,FOR ALL,54,17,0,9,22,6
Washington,FAY 24,UNOPPOSED DEMOCRATIC CANDIDATES,,DEM,FOR ALL,38,20,0,2,9,7
Washington,FAY 25,UNOPPOSED DEMOCRATIC CANDIDATES,,DEM,FOR ALL,186,73,1,22,54,36
Washington,FAY 26,UNOPPOSED DEMOCRATIC CANDIDATES,,DEM,FOR ALL,53,24,0,5,18,6
Washington,FAY 27,UNOPPOSED DEMOCRATIC CANDIDATES,,DEM,FOR ALL,99,25,0,13,51,10
Washington,FAY 28,UNOPPOSED DEMOCRATIC CANDIDATES,,DEM,FOR ALL,82,19,1,14,35,13
Washington,FAY 29,UNOPPOSED DEMOCRATIC CANDIDATES,,DEM,FOR ALL,95,37,0,12,35,11
Washington,FAY 30,UNOPPOSED DEMOCRATIC CANDIDATES,,DEM,FOR ALL,57,11,3,6,30,7
Washington,FAY 31,UNOPPOSED DEMOCRATIC CANDIDATES,,DEM,FOR ALL,89,33,0,4,47,5
Washington,FAY 32,UNOPPOSED DEMOCRATIC CANDIDATES,,DEM,FOR ALL,31,15,0,6,8,2
Washington,FAY 33,UNOPPOSED DEMOCRATIC CANDIDATES,,DEM,FOR ALL,1,0,0,0,1,0
Washington,FAY 34,UNOPPOSED DEMOCRATIC CANDIDATES,,DEM,FOR ALL,27,8,0,4,14,1
Washington,FAY 35,UNOPPOSED DEMOCRATIC CANDIDATES,,DEM,FOR ALL,91,36,19,4,16,16
Washington,FAY 36,UNOPPOSED DEMOCRATIC CANDIDATES,,DEM,FOR ALL,57,28,1,9,6,13
Washington,FAY 37,UNOPPOSED DEMOCRATIC CANDIDATES,,DEM,FOR ALL,0,0,0,0,0,0
Washington,FAY 38,UNOPPOSED DEMOCRATIC CANDIDATES,,DEM,FOR ALL,2,2,0,0,0,0
Washington,FAY 39,UNOPPOSED DEMOCRATIC CANDIDATES,,DEM,FOR ALL,9,1,0,2,5,1
Washington,FAY 40,UNOPPOSED DEMOCRATIC CANDIDATES,,DEM,FOR ALL,58,11,0,9,32,6
Washington,FAY 41,UNOPPOSED DEMOCRATIC CANDIDATES,,DEM,FOR ALL,2,0,0,2,0,0
Washington,FAY 42,UNOPPOSED DEMOCRATIC CANDIDATES,,DEM,FOR ALL,87,33,3,10,25,16
Washington,FAY 43,UNOPPOSED DEMOCRATIC CANDIDATES,,DEM,FOR ALL,7,0,1,2,2,2
Washington,FAY 44,UNOPPOSED DEMOCRATIC CANDIDATES,,DEM,FOR ALL,30,11,0,5,11,3
Washington,FAY 45,UNOPPOSED DEMOCRATIC CANDIDATES,,DEM,FOR ALL,0,0,0,0,0,0
Washington,FAY 46,UNOPPOSED DEMOCRATIC CANDIDATES,,DEM,FOR ALL,15,9,0,1,4,1
Washington,FAY 47,UNOPPOSED DEMOCRATIC CANDIDATES,,DEM,FOR ALL,0,0,0,0,0,0
Washington,FAY 48,UNOPPOSED DEMOCRATIC CANDIDATES,,DEM,FOR ALL,0,0,0,0,0,0
Washington,GOSHEN CITY,UNOPPOSED DEMOCRATIC CANDIDATES,,DEM,FOR ALL,35,18,0,4,13,0
Washington,GOSHEN TWP,UNOPPOSED DEMOCRATIC CANDIDATES,,DEM,FOR ALL,33,21,0,5,6,1
Washington,GREENLAND CITY,UNOPPOSED DEMOCRATIC CANDIDATES,,DEM,FOR ALL,51,35,1,4,5,6
Washington,GREENLAND TWP,UNOPPOSED DEMOCRATIC CANDIDATES,,DEM,FOR ALL,34,23,0,2,6,3
Washington,HARMON,UNOPPOSED DEMOCRATIC CANDIDATES,,DEM,FOR ALL,26,13,0,4,9,0
Washington,HARMON S,UNOPPOSED DEMOCRATIC CANDIDATES,,DEM,FOR ALL,0,0,0,0,0,0
Washington,ILLINOIS,UNOPPOSED DEMOCRATIC CANDIDATES,,DEM,FOR ALL,14,7,0,0,6,1
Washington,JOHNSON CITY,UNOPPOSED DEMOCRATIC CANDIDATES,,DEM,FOR ALL,66,34,0,13,14,5
Washington,JOHNSON CITY S,UNOPPOSED DEMOCRATIC CANDIDATES,,DEM,FOR ALL,0,0,0,0,0,0
Washington,JOHNSON TWP,UNOPPOSED DEMOCRATIC CANDIDATES,,DEM,FOR ALL,8,3,0,1,3,1
Washington,JOHNSON TWP H,UNOPPOSED DEMOCRATIC CANDIDATES,,DEM,FOR ALL,0,0,0,0,0,0
Washington,LEES CREEK,UNOPPOSED DEMOCRATIC CANDIDATES,,DEM,FOR ALL,19,12,0,0,7,0
Washington,LINCOLN,UNOPPOSED DEMOCRATIC CANDIDATES,,DEM,FOR ALL,74,32,1,2,36,3
Washington,LITTERAL,UNOPPOSED DEMOCRATIC CANDIDATES,,DEM,FOR ALL,60,41,0,1,14,4
Washington,MARRS HILL,UNOPPOSED DEMOCRATIC CANDIDATES,,DEM,FOR ALL,27,20,0,0,6,1
Washington,MORROW,UNOPPOSED DEMOCRATIC CANDIDATES,,DEM,FOR ALL,13,13,0,0,0,0
Washington,PRAIRIE GROVE CITY,UNOPPOSED DEMOCRATIC CANDIDATES,,DEM,FOR ALL,136,98,0,6,26,6
Washington,PRAIRIE GROVE CITY H,UNOPPOSED DEMOCRATIC CANDIDATES,,DEM,FOR ALL,17,11,0,2,4,0
Washington,PRAIRIE GROVE CITY S,UNOPPOSED DEMOCRATIC CANDIDATES,,DEM,FOR ALL,1,1,0,0,0,0
Washington,PRAIRIE GROVE TWP,UNOPPOSED DEMOCRATIC CANDIDATES,,DEM,FOR ALL,15,14,0,0,1,0
Washington,PRAIRIE GROVE TWP S,UNOPPOSED DEMOCRATIC CANDIDATES,,DEM,FOR ALL,10,7,1,0,1,1
Washington,PRAIRIE TWP 1,UNOPPOSED DEMOCRATIC CANDIDATES,,DEM,FOR ALL,89,32,0,10,40,7
Washington,PRAIRIE TWP 2,UNOPPOSED DEMOCRATIC CANDIDATES,,DEM,FOR ALL,40,20,0,7,5,8
Washington,PRAIRIE TWP 3,UNOPPOSED DEMOCRATIC CANDIDATES,,DEM,FOR ALL,2,1,0,0,0,1
Washington,PRAIRIE TWP 4,UNOPPOSED DEMOCRATIC CANDIDATES,,DEM,FOR ALL,8,3,0,0,5,0
Washington,PRAIRIE TWP 5,UNOPPOSED DEMOCRATIC CANDIDATES,,DEM,FOR ALL,39,23,0,5,9,2
Washington,REED,UNOPPOSED DEMOCRATIC CANDIDATES,,DEM,FOR ALL,4,3,0,0,0,1
Washington,RHEAS MILL,UNOPPOSED DEMOCRATIC CANDIDATES,,DEM,FOR ALL,9,5,0,0,4,0
Washington,RICHLAND,UNOPPOSED DEMOCRATIC CANDIDATES,,DEM,FOR ALL,5,2,0,3,0,0
Washington,RICHLAND S,UNOPPOSED DEMOCRATIC CANDIDATES,,DEM,FOR ALL,30,15,1,4,10,0
Washington,SPR 01,UNOPPOSED DEMOCRATIC CANDIDATES,,DEM,FOR ALL,20,9,0,1,10,0
Washington,SPR 02,UNOPPOSED DEMOCRATIC CANDIDATES,,DEM,FOR ALL,29,15,0,2,11,1
Washington,SPR 03,UNOPPOSED DEMOCRATIC CANDIDATES,,DEM,FOR ALL,55,19,0,3,29,4
Washington,SPR 04,UNOPPOSED DEMOCRATIC CANDIDATES,,DEM,FOR ALL,62,33,3,0,26,0
Washington,SPR 05,UNOPPOSED DEMOCRATIC CANDIDATES,,DEM,FOR ALL,57,27,0,0,28,2
Washington,SPR 06,UNOPPOSED DEMOCRATIC CANDIDATES,,DEM,FOR ALL,51,39,0,0,10,2
Washington,SPR 07,UNOPPOSED DEMOCRATIC CANDIDATES,,DEM,FOR ALL,20,11,0,0,8,1
Washington,SPR 08,UNOPPOSED DEMOCRATIC CANDIDATES,,DEM,FOR ALL,18,7,0,1,10,0
Washington,SPR 09,UNOPPOSED DEMOCRATIC CANDIDATES,,DEM,FOR ALL,22,12,0,1,9,0
Washington,SPR 10,UNOPPOSED DEMOCRATIC CANDIDATES,,DEM,FOR ALL,32,13,0,2,12,5
Washington,SPR 11,UNOPPOSED DEMOCRATIC CANDIDATES,,DEM,FOR ALL,54,22,0,7,25,0
Washington,SPR 12,UNOPPOSED DEMOCRATIC CANDIDATES,,DEM,FOR ALL,55,25,0,0,23,7
Washington,SPR 13,UNOPPOSED DEMOCRATIC CANDIDATES,,DEM,FOR ALL,7,0,1,1,5,0
Washington,SPR 14,UNOPPOSED DEMOCRATIC CANDIDATES,,DEM,FOR ALL,56,42,0,0,14,0
Washington,SPR 15,UNOPPOSED DEMOCRATIC CANDIDATES,,DEM,FOR ALL,44,16,1,1,26,0
Washington,SPR 16,UNOPPOSED DEMOCRATIC CANDIDATES,,DEM,FOR ALL,32,12,1,2,15,2
Washington,SPR 17,UNOPPOSED DEMOCRATIC CANDIDATES,,DEM,FOR ALL,92,38,1,10,40,3
Washington,SPR 18,UNOPPOSED DEMOCRATIC CANDIDATES,,DEM,FOR ALL,46,28,1,0,14,3
Washington,SPR 19,UNOPPOSED DEMOCRATIC CANDIDATES,,DEM,FOR ALL,21,8,0,0,13,0
Washington,SPR 20,UNOPPOSED DEMOCRATIC CANDIDATES,,DEM,FOR ALL,0,0,0,0,0,0
Washington,SPR 21,UNOPPOSED DEMOCRATIC CANDIDATES,,DEM,FOR ALL,6,2,0,0,3,1
Washington,SPR 22,UNOPPOSED DEMOCRATIC CANDIDATES,,DEM,FOR ALL,0,0,0,0,0,0
Washington,SPR 23,UNOPPOSED DEMOCRATIC CANDIDATES,,DEM,FOR ALL,8,2,0,0,6,0
Washington,SPR 24,UNOPPOSED DEMOCRATIC CANDIDATES,,DEM,FOR ALL,1,1,0,0,0,0
Washington,SPR 25,UNOPPOSED DEMOCRATIC CANDIDATES,,DEM,FOR ALL,1,1,0,0,0,0
Washington,SPR 26,UNOPPOSED DEMOCRATIC CANDIDATES,,DEM,FOR ALL,5,0,0,1,4,0
Washington,SPRINGDALE TWP,UNOPPOSED DEMOCRATIC CANDIDATES,,DEM,FOR ALL,55,30,2,2,21,0
Washington,STARR HILL,UNOPPOSED DEMOCRATIC CANDIDATES,,DEM,FOR ALL,42,16,0,0,26,0
Washington,TONTITOWN CTY 1,UNOPPOSED DEMOCRATIC CANDIDATES,,DEM,FOR ALL,29,15,0,1,13,0
Washington,TONTITOWN CTY 2,UNOPPOSED DEMOCRATIC CANDIDATES,,DEM,FOR ALL,24,9,1,2,11,1
Washington,TONTITOWN CTY 3,UNOPPOSED DEMOCRATIC CANDIDATES,,DEM,FOR ALL,1,1,0,0,0,0
Washington,TONTITOWN CTY 4,UNOPPOSED DEMOCRATIC CANDIDATES,,DEM,FOR ALL,0,0,0,0,0,0
Washington,TONTITOWN CTY 5,UNOPPOSED DEMOCRATIC CANDIDATES,,DEM,FOR ALL,0,0,0,0,0,0
Washington,TONTITOWN TWP,UNOPPOSED DEMOCRATIC CANDIDATES,,DEM,FOR ALL,0,0,0,0,0,0
Washington,VALLEY,UNOPPOSED DEMOCRATIC CANDIDATES,,DEM,FOR ALL,29,16,0,0,11,2
Washington,VALLEY H,UNOPPOSED DEMOCRATIC CANDIDATES,,DEM,FOR ALL,14,8,0,0,3,3
Washington,VALLEY S,UNOPPOSED DEMOCRATIC CANDIDATES,,DEM,FOR ALL,0,0,0,0,0,0
Washington,VINEYARD,UNOPPOSED DEMOCRATIC CANDIDATES,,DEM,FOR ALL,14,10,0,0,4,0
Washington,WAR EAGLE,UNOPPOSED DEMOCRATIC CANDIDATES,,DEM,FOR ALL,7,2,0,0,5,0
Washington,WEDINGTON,UNOPPOSED DEMOCRATIC CANDIDATES,,DEM,FOR ALL,7,4,0,0,3,0
Washington,WEST FORK CTY 1,UNOPPOSED DEMOCRATIC CANDIDATES,,DEM,FOR ALL,83,52,1,3,23,4
Washington,WEST FORK CTY 2,UNOPPOSED DEMOCRATIC CANDIDATES,,DEM,FOR ALL,12,6,0,1,5,0
Washington,WEST FORK CTY 3,UNOPPOSED DEMOCRATIC CANDIDATES,,DEM,FOR ALL,4,2,0,0,2,0
Washington,WEST FORK TWP,UNOPPOSED DEMOCRATIC CANDIDATES,,DEM,FOR ALL,23,10,1,4,7,1
Washington,WEST FORK TWP H,UNOPPOSED DEMOCRATIC CANDIDATES,,DEM,FOR ALL,16,5,1,2,8,0
Washington,WHEELER,UNOPPOSED DEMOCRATIC CANDIDATES,,DEM,FOR ALL,34,15,0,2,15,2
Washington,WHEELER H,UNOPPOSED DEMOCRATIC CANDIDATES,,DEM,FOR ALL,20,9,0,2,8,1
Washington,WHEELER S,UNOPPOSED DEMOCRATIC CANDIDATES,,DEM,FOR ALL,0,0,0,0,0,0
Washington,WHITE RIVER,UNOPPOSED DEMOCRATIC CANDIDATES,,DEM,FOR ALL,20,12,0,3,2,3
Washington,WHITE RIVER H,UNOPPOSED DEMOCRATIC CANDIDATES,,DEM,FOR ALL,4,3,0,0,1,0
Washington,WHITE RIVER S,UNOPPOSED DEMOCRATIC CANDIDATES,,DEM,FOR ALL,2,2,0,0,0,0
Washington,WINSLOW CITY,UNOPPOSED DEMOCRATIC CANDIDATES,,DEM,FOR ALL,19,6,0,1,12,0
Washington,WINSLOW TWP,UNOPPOSED DEMOCRATIC CANDIDATES,,DEM,FOR ALL,26,11,0,0,14,1
Washington,WYMAN,UNOPPOSED DEMOCRATIC CANDIDATES,,DEM,FOR ALL,24,13,1,1,7,2
Washington,BOSTON,U.S. President,,REP,Mitt Romney,17,16,0,0,1,0
Washington,BRUSH CREEK,U.S. President,,REP,Mitt Romney,139,90,0,1,46,2
Washington,CANE HILL,U.S. President,,REP,Mitt Romney,63,48,0,3,9,3
Washington,CENTER,U.S. President,,REP,Mitt Romney,71,49,1,8,10,3
Washington,CENTER 2,U.S. President,,REP,Mitt Romney,3,1,0,1,1,0
Washington,CENTER H,U.S. President,,REP,Mitt Romney,3,1,0,0,1,1
