county,precinct,office,district,party,candidate,votes,absentee,provisional,early_voting,election_day
Crawford,Van Buren 05,Circuit Clerk,,Rep,Sharon Blount-Baker Circuit Clerk,800,13,1,324,462
Crawford,Van Buren 06,Circuit Clerk,,Rep,Sharon Blount-Baker Circuit Clerk,452,15,1,260,176
Crawford,Van Buren 07,Circuit Clerk,,Rep,Sharon Blount-Baker Circuit Clerk,326,6,0,187,133
Crawford,Van Buren 08,Circuit Clerk,,Rep,Sharon Blount-Baker Circuit Clerk,369,5,0,173,191
Crawford,Van Buren 09,Circuit Clerk,,Rep,Sharon Blount-Baker Circuit Clerk,478,25,0,229,224
Crawford,Van Buren 10,Circuit Clerk,,Rep,Sharon Blount-Baker Circuit Clerk,543,3,0,274,266
Crawford,Van Buren 11,Circuit Clerk,,Rep,Sharon Blount-Baker Circuit Clerk,526,6,1,259,260
Crawford,Van Buren 12,Circuit Clerk,,Rep,Sharon Blount-Baker Circuit Clerk,781,35,1,436,309
Crawford,Vine Prairie,Circuit Clerk,,Rep,Sharon Blount-Baker Circuit Clerk,147,4,0,37,106
Crawford,Whitley,Circuit Clerk,,Rep,Sharon Blount-Baker Circuit Clerk,266,1,0,96,169
Crawford,Winfrey,Circuit Clerk,,Rep,Sharon Blount-Baker Circuit Clerk,19,0,0,9,10
Crawford,Dora,Justice of the Peace District # 4,,Rep,Lloyd Cole,276,0,0,135,141
Crawford,Van Buren 01,Justice of the Peace District # 4,,Rep,Lloyd Cole,283,2,2,188,91
Crawford,Van Buren 02,Justice of the Peace District # 4,,Rep,Lloyd Cole,408,6,2,166,234
Crawford,Dora,Justice of the Peace District # 4,,Dem,Tom F. Watkins,155,1,0,76,78
Crawford,Van Buren 01,Justice of the Peace District # 4,,Dem,Tom F. Watkins,205,3,0,143,59
Crawford,Van Buren 02,Justice of the Peace District # 4,,Dem,Tom F. Watkins,256,4,0,136,116
Crawford,Alma 2,Justice of the Peace District # 9,,Dem,Stanley Clark,43,2,0,21,20
Crawford,Alma 3,Justice of the Peace District # 9,,Dem,Stanley Clark,42,3,0,13,26
Crawford,Van Buren 08,Justice of the Peace District # 9,,Dem,Stanley Clark,125,1,0,47,77
Crawford,Van Buren 10,Justice of the Peace District # 9,,Dem,Stanley Clark,143,4,1,75,63
Crawford,Alma 2,Justice of the Peace District # 9,,Rep,Daniel Perry,127,1,0,55,71
Crawford,Alma 3,Justice of the Peace District # 9,,Rep,Daniel Perry,108,1,0,38,69
Crawford,Van Buren 08,Justice of the Peace District # 9,,Rep,Daniel Perry,262,4,0,131,127
Crawford,Van Buren 10,Justice of the Peace District # 9,,Rep,Daniel Perry,310,0,0,167,143
Crawford,Bidville,Constable District # 13,,Dem,Travis Steele,2,1,0,1,0
Crawford,Chester,Constable District # 13,,Dem,Travis Steele,54,2,0,13,39
Crawford,Locke,Constable District # 13,,Dem,Travis Steele,20,3,0,2,15
Crawford,Mountain,Constable District # 13,,Dem,Travis Steele,180,4,1,49,126
Crawford,Porter,Constable District # 13,,Dem,Travis Steele,27,1,0,8,18
Crawford,Upper,Constable District # 13,,Dem,Travis Steele,2,0,0,0,2
Crawford,Whitley,Constable District # 13,,Dem,Travis Steele,75,0,0,24,51
Crawford,Winfrey,Constable District # 13,,Dem,Travis Steele,4,0,0,2,2
Crawford,Bidville,Constable District # 13,,Rep,Robert Short,13,1,0,6,6
Crawford,Chester,Constable District # 13,,Rep,Robert Short,116,1,0,24,91
Crawford,Locke,Constable District # 13,,Rep,Robert Short,75,0,0,20,55
Crawford,Mountain,Constable District # 13,,Rep,Robert Short,432,6,2,129,295
Crawford,Porter,Constable District # 13,,Rep,Robert Short,68,0,0,22,46
Crawford,Upper,Constable District # 13,,Rep,Robert Short,24,2,0,4,18
Crawford,Whitley,Constable District # 13,,Rep,Robert Short,203,1,0,77,125
Crawford,Winfrey,Constable District # 13,,Rep,Robert Short,15,0,0,7,8
Crawford,Alma 1,Transfer Probate Clerk Duties,,NON,For Issue,316,6,0,99,211
Crawford,Alma 2,Transfer Probate Clerk Duties,,NON,For Issue,129,0,0,57,72
Crawford,Alma 3,Transfer Probate Clerk Duties,,NON,For Issue,657,6,0,253,398
Crawford,Alma 4,Transfer Probate Clerk Duties,,NON,For Issue,398,4,1,163,230
Crawford,Bidville,Transfer Probate Clerk Duties,,NON,For Issue,6,1,0,3,2
Crawford,Cedar Creek,Transfer Probate Clerk Duties,,NON,For Issue,96,1,0,27,68
Crawford,Cedarville,Transfer Probate Clerk Duties,,NON,For Issue,466,3,0,183,280
Crawford,Chester,Transfer Probate Clerk Duties,,NON,For Issue,113,2,0,27,84
Crawford,Cove City CSD,Transfer Probate Clerk Duties,,NON,For Issue,48,0,0,15,33
Crawford,Dean Springs,Transfer Probate Clerk Duties,,NON,For Issue,457,4,0,143,310
Crawford,Dora,Transfer Probate Clerk Duties,,NON,For Issue,349,1,0,163,185
Crawford,Dyer,Transfer Probate Clerk Duties,,NON,For Issue,375,3,0,112,260
Crawford,Eagle Crest,Transfer Probate Clerk Duties,,NON,For Issue,163,1,1,75,86
Crawford,Figure Five,Transfer Probate Clerk Duties,,NON,For Issue,130,0,0,53,77
Crawford,Jasper,Transfer Probate Clerk Duties,,NON,For Issue,637,8,1,281,347
Crawford,Kibler,Transfer Probate Clerk Duties,,NON,For Issue,374,2,0,113,259
Crawford,Lancaster,Transfer Probate Clerk Duties,,NON,For Issue,250,2,3,74,171
Crawford,Lee Creek CSD,Transfer Probate Clerk Duties,,NON,For Issue,142,0,0,44,98
Crawford,Locke,Transfer Probate Clerk Duties,,NON,For Issue,67,3,0,17,47
Crawford,Mountain,Transfer Probate Clerk Duties,,NON,For Issue,434,10,2,119,303
Crawford,Mulberry 1,Transfer Probate Clerk Duties,,NON,For Issue,75,0,0,16,59
Crawford,Mulberry 2,Transfer Probate Clerk Duties,,NON,For Issue,35,0,0,5,30
Crawford,Mulberry 3,Transfer Probate Clerk Duties,,NON,For Issue,263,3,0,58,202
Crawford,Oliver Springs,Transfer Probate Clerk Duties,,NON,For Issue,262,1,0,110,151
Crawford,Porter,Transfer Probate Clerk Duties,,NON,For Issue,63,0,0,19,44
Crawford,Rudy,Transfer Probate Clerk Duties,,NON,For Issue,316,5,0,130,181
Crawford,Union,Transfer Probate Clerk Duties,,NON,For Issue,160,3,0,58,99
Crawford,Upper,Transfer Probate Clerk Duties,,NON,For Issue,14,0,0,3,11
Crawford,Van Buren 01,Transfer Probate Clerk Duties,,NON,For Issue,369,5,2,248,114
Crawford,Van Buren 02,Transfer Probate Clerk Duties,,NON,For Issue,513,10,2,233,268
Crawford,Van Buren 03,Transfer Probate Clerk Duties,,NON,For Issue,914,4,2,474,434
Crawford,Van Buren 04,Transfer Probate Clerk Duties,,NON,For Issue,165,3,1,109,52
Crawford,Van Buren 05,Transfer Probate Clerk Duties,,NON,For Issue,618,10,1,251,356
Crawford,Van Buren 06,Transfer Probate Clerk Duties,,NON,For Issue,355,11,0,204,140
Crawford,Van Buren 07,Transfer Probate Clerk Duties,,NON,For Issue,263,5,0,153,105
Crawford,Van Buren 08,Transfer Probate Clerk Duties,,NON,For Issue,286,4,0,138,144
Crawford,Van Buren 09,Transfer Probate Clerk Duties,,NON,For Issue,383,16,0,188,179
Crawford,Van Buren 10,Transfer Probate Clerk Duties,,NON,For Issue,400,2,0,198,200
Crawford,Van Buren 11,Transfer Probate Clerk Duties,,NON,For Issue,447,5,1,220,221
Crawford,Van Buren 12,Transfer Probate Clerk Duties,,NON,For Issue,603,28,1,339,235
Crawford,Vine Prairie,Transfer Probate Clerk Duties,,NON,For Issue,116,2,0,30,84
Crawford,Whitley,Transfer Probate Clerk Duties,,NON,For Issue,189,0,0,70,119
Crawford,Winfrey,Transfer Probate Clerk Duties,,NON,For Issue,13,0,0,8,5
Crawford,Alma 1,Transfer Probate Clerk Duties,,NON,Against Issue,123,0,0,41,82
Crawford,Alma 2,Transfer Probate Clerk Duties,,NON,Against Issue,36,2,0,17,17
Crawford,Alma 3,Transfer Probate Clerk Duties,,NON,Against Issue,190,5,0,71,114
Crawford,Alma 4,Transfer Probate Clerk Duties,,NON,Against Issue,88,0,1,30,57
Crawford,Bidville,Transfer Probate Clerk Duties,,NON,Against Issue,9,1,0,4,4
Crawford,Cedar Creek,Transfer Probate Clerk Duties,,NON,Against Issue,39,0,1,7,31
Crawford,Cedarville,Transfer Probate Clerk Duties,,NON,Against Issue,164,0,0,66,98
Crawford,Chester,Transfer Probate Clerk Duties,,NON,Against Issue,46,0,0,8,38
Crawford,Cove City CSD,Transfer Probate Clerk Duties,,NON,Against Issue,27,0,0,10,17
Crawford,Dean Springs,Transfer Probate Clerk Duties,,NON,Against Issue,146,0,0,48,98
Crawford,Dora,Transfer Probate Clerk Duties,,NON,Against Issue,65,0,0,37,28
Crawford,Dyer,Transfer Probate Clerk Duties,,NON,Against Issue,111,2,0,29,80
Crawford,Eagle Crest,Transfer Probate Clerk Duties,,NON,Against Issue,40,0,0,19,21
Crawford,Figure Five,Transfer Probate Clerk Duties,,NON,Against Issue,41,0,0,13,28
Crawford,Jasper,Transfer Probate Clerk Duties,,NON,Against Issue,178,3,0,66,109
Crawford,Kibler,Transfer Probate Clerk Duties,,NON,Against Issue,134,0,1,53,80
Crawford,Lancaster,Transfer Probate Clerk Duties,,NON,Against Issue,85,2,0,31,52
Crawford,Lee Creek CSD,Transfer Probate Clerk Duties,,NON,Against Issue,54,0,0,19,35
Crawford,Locke,Transfer Probate Clerk Duties,,NON,Against Issue,26,0,0,5,21
Crawford,Mountain,Transfer Probate Clerk Duties,,NON,Against Issue,169,1,1,57,110
Crawford,Mulberry 1,Transfer Probate Clerk Duties,,NON,Against Issue,20,1,0,3,16
Crawford,Mulberry 2,Transfer Probate Clerk Duties,,NON,Against Issue,13,0,0,2,11
Crawford,Mulberry 3,Transfer Probate Clerk Duties,,NON,Against Issue,103,2,0,14,87
Crawford,Oliver Springs,Transfer Probate Clerk Duties,,NON,Against Issue,105,0,0,41,64
Crawford,Porter,Transfer Probate Clerk Duties,,NON,Against Issue,28,0,0,10,18
Crawford,Rudy,Transfer Probate Clerk Duties,,NON,Against Issue,112,3,0,43,66
Crawford,Union,Transfer Probate Clerk Duties,,NON,Against Issue,101,0,0,45,56
Crawford,Upper,Transfer Probate Clerk Duties,,NON,Against Issue,8,0,0,1,7
Crawford,Van Buren 01,Transfer Probate Clerk Duties,,NON,Against Issue,102,0,0,74,28
Crawford,Van Buren 02,Transfer Probate Clerk Duties,,NON,Against Issue,125,0,0,60,65
Crawford,Van Buren 03,Transfer Probate Clerk Duties,,NON,Against Issue,237,6,0,114,117
Crawford,Van Buren 04,Transfer Probate Clerk Duties,,NON,Against Issue,44,0,0,34,10
Crawford,Van Buren 05,Transfer Probate Clerk Duties,,NON,Against Issue,194,2,0,73,119
Crawford,Van Buren 06,Transfer Probate Clerk Duties,,NON,Against Issue,106,4,1,61,40
Crawford,Van Buren 07,Transfer Probate Clerk Duties,,NON,Against Issue,75,0,0,46,29
Crawford,Van Buren 08,Transfer Probate Clerk Duties,,NON,Against Issue,90,0,0,35,55
Crawford,Van Buren 09,Transfer Probate Clerk Duties,,NON,Against Issue,86,5,0,39,42
Crawford,Van Buren 10,Transfer Probate Clerk Duties,,NON,Against Issue,151,2,1,83,65
Crawford,Van Buren 11,Transfer Probate Clerk Duties,,NON,Against Issue,91,1,0,46,44
Crawford,Van Buren 12,Transfer Probate Clerk Duties,,NON,Against Issue,168,8,0,94,66
Crawford,Vine Prairie,Transfer Probate Clerk Duties,,NON,Against Issue,33,1,0,7,25
Crawford,Whitley,Transfer Probate Clerk Duties,,NON,Against Issue,80,0,0,29,51
Crawford,Winfrey,Transfer Probate Clerk Duties,,NON,Against Issue,5,0,0,1,4
Crawford,Alma 1,Mayor Alma,,NON,Mayor Keith Greene,83,1,0,26,56
Crawford,Alma 2,Mayor Alma,,NON,Mayor Keith Greene,24,1,0,10,13
Crawford,Alma 3,Mayor Alma,,NON,Mayor Keith Greene,217,3,0,103,111
Crawford,Alma 4,Mayor Alma,,NON,Mayor Keith Greene,34,0,1,12,21
Crawford,Eagle Crest,Mayor Alma,,NON,Mayor Keith Greene,88,1,0,47,40
Crawford,Alma 1,Mayor Alma,,NON,Councilman Jerry Austin Martin,103,0,0,29,74
Crawford,Alma 2,Mayor Alma,,NON,Councilman Jerry Austin Martin,34,0,0,10,24
Crawford,Alma 3,Mayor Alma,,NON,Councilman Jerry Austin Martin,261,4,0,86,171
Crawford,Alma 4,Mayor Alma,,NON,Councilman Jerry Austin Martin,53,1,0,15,37
Crawford,Eagle Crest,Mayor Alma,,NON,Councilman Jerry Austin Martin,52,0,1,16,35
Crawford,Alma 1,Mayor Alma,,NON,Ed Thicksten,119,4,0,43,72
Crawford,Alma 2,Mayor Alma,,NON,Ed Thicksten,19,0,0,11,8
Crawford,Alma 3,Mayor Alma,,NON,Ed Thicksten,233,5,0,87,141
Crawford,Alma 4,Mayor Alma,,NON,Ed Thicksten,53,0,0,26,27
Crawford,Eagle Crest,Mayor Alma,,NON,Ed Thicksten,45,0,0,26,19
Crawford,Alma 1,City Clerk Alma,,NON,City Clerk Wayne Beck,303,4,0,96,203
Crawford,Alma 2,City Clerk Alma,,NON,City Clerk Wayne Beck,73,1,0,28,44
Crawford,Alma 3,City Clerk Alma,,NON,City Clerk Wayne Beck,681,7,0,260,414
Crawford,Alma 4,City Clerk Alma,,NON,City Clerk Wayne Beck,138,1,1,53,83
Crawford,Eagle Crest,City Clerk Alma,,NON,City Clerk Wayne Beck,177,1,1,85,90
Crawford,Alma 1,Ward 1 Position 1 Alma,,NON,Brett Bottoms,55,0,0,16,39
Crawford,Alma 2,Ward 1 Position 1 Alma,,NON,Brett Bottoms,16,0,0,10,6
Crawford,Alma 3,Ward 1 Position 1 Alma,,NON,Brett Bottoms,220,4,0,82,134
Crawford,Alma 4,Ward 1 Position 1 Alma,,NON,Brett Bottoms,38,1,0,12,25
Crawford,Eagle Crest,Ward 1 Position 1 Alma,,NON,Brett Bottoms,56,0,0,29,27
Crawford,Alma 1,Ward 1 Position 1 Alma,,NON,Sandra L. Kilpatrick,200,1,0,65,134
Crawford,Alma 2,Ward 1 Position 1 Alma,,NON,Sandra L. Kilpatrick,45,0,0,15,30
Crawford,Alma 3,Ward 1 Position 1 Alma,,NON,Sandra L. Kilpatrick,370,6,0,142,222
Crawford,Alma 4,Ward 1 Position 1 Alma,,NON,Sandra L. Kilpatrick,84,0,1,34,49
Crawford,Eagle Crest,Ward 1 Position 1 Alma,,NON,Sandra L. Kilpatrick,79,1,1,30,47
Crawford,Alma 1,Ward 1 Position 1 Alma,,NON,John Tribulak,53,4,0,15,34
Crawford,Alma 2,Ward 1 Position 1 Alma,,NON,John Tribulak,12,1,0,3,8
Crawford,Alma 3,Ward 1 Position 1 Alma,,NON,John Tribulak,95,1,0,38,56
Crawford,Alma 4,Ward 1 Position 1 Alma,,NON,John Tribulak,17,0,0,5,12
Crawford,Eagle Crest,Ward 1 Position 1 Alma,,NON,John Tribulak,38,0,0,24,14
Crawford,Cedarville,Mayor Cedarville,,NON,Mark Isenhower,288,1,0,116,171
Crawford,Cedarville,Mayor Cedarville,,NON,Rachel Walton,88,1,0,26,61
Crawford,Cedarville,Mayor Cedarville,,NON,Allan Wood,47,0,0,15,32
Crawford,Cedarville,Mayor Cedarville,,NON,Wayne Bentley,32,0,0,5,27
Crawford,Cedarville,Ward 1 Position 1 Cedarville,,NON,Tim Breshears,330,1,0,129,200
Crawford,Cedarville,Ward 1 Position 1 Cedarville,,NON,Darren Langley SR,116,1,0,34,81
Crawford,Chester,Mayor Chester,,NON,Mayor Shannon Smith,39,1,0,10,28
Crawford,Chester,Secretary/Treasurer Chester,,NON,Sherry Belt,38,1,0,10,27
Crawford,Dyer,Mayor Dyer,,NON,Billy Gale Morse,134,7,0,24,103
Crawford,Dyer,Mayor Dyer,,NON,Paul J. Brown,74,1,0,15,58
Crawford,Dyer,Mayor Dyer,,NON,Gary L. Moore,46,0,0,12,34
Crawford,Kibler,Mayor Kibler,,NON,Gary O'Kelley,261,2,0,103,156
Crawford,Van Buren 05,Mayor Kibler,,NON,Gary O'Kelley,3,0,0,0,3
Crawford,Van Buren 10,Mayor Kibler,,NON,Gary O'Kelley,6,0,0,2,4
Crawford,Kibler,Treasurer Kibler,,NON,Frank Newton,262,2,0,102,158
Crawford,Van Buren 05,Treasurer Kibler,,NON,Frank Newton,3,0,0,0,3
Crawford,Van Buren 10,Treasurer Kibler,,NON,Frank Newton,6,0,0,2,4
Crawford,Mountain,Mayor Mountainburg,,NON,Michael Harrison,81,0,1,13,67
Crawford,Mountain,Mayor Mountainburg,,NON,Susan Wilson,106,4,1,25,76
Crawford,Mountain,Ward 2 Position 2 Mountainburg,,NON,Lori Rogers,115,4,1,28,82
Crawford,Mountain,Ward 2 Position 2 Mountainburg,,NON,Bill Leonard,68,0,1,8,59
Crawford,Mulberry 1,Mayor Mulberry,,NON,Randy Smithers,5,0,0,3,2
Crawford,Mulberry 2,Mayor Mulberry,,NON,Randy Smithers,1,0,0,0,1
Crawford,Mulberry 3,Mayor Mulberry,,NON,Randy Smithers,8,1,0,1,6
Crawford,Vine Prairie,Mayor Mulberry,,NON,Randy Smithers,3,0,0,1,2
Crawford,Mulberry 1,Mayor Mulberry,,NON,Mayor Gary D. Baxter,82,1,0,15,66
Crawford,Mulberry 2,Mayor Mulberry,,NON,Mayor Gary D. Baxter,40,0,0,5,35
Crawford,Mulberry 3,Mayor Mulberry,,NON,Mayor Gary D. Baxter,194,2,0,27,165
Crawford,Vine Prairie,Mayor Mulberry,,NON,Mayor Gary D. Baxter,92,2,0,24,66
Crawford,Mulberry 1,Mayor Mulberry,,NON,Elisa Perew,9,0,0,2,7
Crawford,Mulberry 2,Mayor Mulberry,,NON,Elisa Perew,7,0,0,2,5
Crawford,Mulberry 3,Mayor Mulberry,,NON,Elisa Perew,35,0,0,10,25
Crawford,Vine Prairie,Mayor Mulberry,,NON,Elisa Perew,4,0,0,1,3
Crawford,Mulberry 1,Ward 2 Position 2 Mulberry,,NON,Daimien Sadat Rice,34,0,0,10,24
Crawford,Mulberry 2,Ward 2 Position 2 Mulberry,,NON,Daimien Sadat Rice,20,0,0,1,19
Crawford,Mulberry 3,Ward 2 Position 2 Mulberry,,NON,Daimien Sadat Rice,75,1,0,12,62
Crawford,Vine Prairie,Ward 2 Position 2 Mulberry,,NON,Daimien Sadat Rice,20,0,0,3,17
Crawford,Mulberry 1,Ward 2 Position 2 Mulberry,,NON,Kimberly Bruce,62,1,0,10,51
Crawford,Mulberry 2,Ward 2 Position 2 Mulberry,,NON,Kimberly Bruce,28,0,0,6,22
Crawford,Mulberry 3,Ward 2 Position 2 Mulberry,,NON,Kimberly Bruce,162,2,0,26,134
Crawford,Vine Prairie,Ward 2 Position 2 Mulberry,,NON,Kimberly Bruce,79,2,0,23,54
Crawford,Alma 4,Mayor Rudy,,NON,James L. Jones,3,0,0,0,3
Crawford,Rudy,Mayor Rudy,,NON,James L. Jones,24,0,0,9,15
Crawford,Alma 4,Recorder/Treasurer Rudy,,NON,Jennifer Rudy-Robertson,3,0,0,0,3
Crawford,Rudy,Recorder/Treasurer Rudy,,NON,Jennifer Rudy-Robertson,25,0,0,9,16
Crawford,Dora,Mayor Van Buren,,NON,Max Blake,131,0,0,59,72
Crawford,Van Buren 01,Mayor Van Buren,,NON,Max Blake,208,0,0,146,62
Crawford,Van Buren 02,Mayor Van Buren,,NON,Max Blake,247,2,2,96,147
Crawford,Van Buren 03,Mayor Van Buren,,NON,Max Blake,381,5,1,177,198
Crawford,Van Buren 04,Mayor Van Buren,,NON,Max Blake,95,2,1,63,29
Crawford,Van Buren 05,Mayor Van Buren,,NON,Max Blake,172,3,0,56,113
Crawford,Van Buren 06,Mayor Van Buren,,NON,Max Blake,175,9,0,94,72
Crawford,Van Buren 07,Mayor Van Buren,,NON,Max Blake,125,2,0,61,62
Crawford,Van Buren 09,Mayor Van Buren,,NON,Max Blake,179,7,0,90,82
Crawford,Van Buren 10,Mayor Van Buren,,NON,Max Blake,28,0,0,14,14
Crawford,Van Buren 11,Mayor Van Buren,,NON,Max Blake,170,2,0,84,84
Crawford,Van Buren 12,Mayor Van Buren,,NON,Max Blake,152,8,1,78,65
Crawford,Dora,Mayor Van Buren,,NON,Joe Hurst,245,1,0,124,120
Crawford,Van Buren 01,Mayor Van Buren,,NON,Joe Hurst,267,5,2,176,84
Crawford,Van Buren 02,Mayor Van Buren,,NON,Joe Hurst,406,8,0,202,196
Crawford,Van Buren 03,Mayor Van Buren,,NON,Joe Hurst,509,2,1,270,236
Crawford,Van Buren 04,Mayor Van Buren,,NON,Joe Hurst,116,1,0,81,34
Crawford,Van Buren 05,Mayor Van Buren,,NON,Joe Hurst,190,4,0,74,112
Crawford,Van Buren 06,Mayor Van Buren,,NON,Joe Hurst,292,5,1,177,109
Crawford,Van Buren 07,Mayor Van Buren,,NON,Joe Hurst,222,4,0,141,77
Crawford,Van Buren 09,Mayor Van Buren,,NON,Joe Hurst,304,21,0,141,142
Crawford,Van Buren 10,Mayor Van Buren,,NON,Joe Hurst,39,0,0,23,16
Crawford,Van Buren 11,Mayor Van Buren,,NON,Joe Hurst,370,2,1,182,185
Crawford,Van Buren 12,Mayor Van Buren,,NON,Joe Hurst,310,26,0,179,105
Crawford,Dora,City Clerk/Treasurer Van Buren,,NON,City Clerk-Treas. Phyllis Thomas,368,1,0,176,191
Crawford,Van Buren 01,City Clerk/Treasurer Van Buren,,NON,City Clerk-Treas. Phyllis Thomas,470,5,2,317,146
Crawford,Van Buren 02,City Clerk/Treasurer Van Buren,,NON,City Clerk-Treas. Phyllis Thomas,639,10,2,291,336
Crawford,Van Buren 03,City Clerk/Treasurer Van Buren,,NON,City Clerk-Treas. Phyllis Thomas,883,8,2,440,433
Crawford,Van Buren 04,City Clerk/Treasurer Van Buren,,NON,City Clerk-Treas. Phyllis Thomas,202,3,1,137,61
Crawford,Van Buren 05,City Clerk/Treasurer Van Buren,,NON,City Clerk-Treas. Phyllis Thomas,361,7,0,131,223
Crawford,Van Buren 06,City Clerk/Treasurer Van Buren,,NON,City Clerk-Treas. Phyllis Thomas,456,15,1,264,176
Crawford,Van Buren 07,City Clerk/Treasurer Van Buren,,NON,City Clerk-Treas. Phyllis Thomas,332,5,0,193,134
Crawford,Van Buren 09,City Clerk/Treasurer Van Buren,,NON,City Clerk-Treas. Phyllis Thomas,474,24,0,226,224
Crawford,Van Buren 10,City Clerk/Treasurer Van Buren,,NON,City Clerk-Treas. Phyllis Thomas,67,0,0,37,30
Crawford,Van Buren 11,City Clerk/Treasurer Van Buren,,NON,City Clerk-Treas. Phyllis Thomas,533,6,1,263,263
Crawford,Van Buren 12,City Clerk/Treasurer Van Buren,,NON,City Clerk-Treas. Phyllis Thomas,452,32,1,251,168
Crawford,Dora,Ward 2 Position 1 Van Buren,,NON,Matt Dodson,276,1,0,129,146
Crawford,Van Buren 01,Ward 2 Position 1 Van Buren,,NON,Matt Dodson,351,5,1,241,104
Crawford,Van Buren 02,Ward 2 Position 1 Van Buren,,NON,Matt Dodson,467,7,1,217,242
Crawford,Van Buren 03,Ward 2 Position 1 Van Buren,,NON,Matt Dodson,626,7,0,308,311
Crawford,Van Buren 04,Ward 2 Position 1 Van Buren,,NON,Matt Dodson,134,1,1,91,41
Crawford,Van Buren 05,Ward 2 Position 1 Van Buren,,NON,Matt Dodson,256,5,0,89,162
Crawford,Van Buren 06,Ward 2 Position 1 Van Buren,,NON,Matt Dodson,301,9,1,166,125
Crawford,Van Buren 07,Ward 2 Position 1 Van Buren,,NON,Matt Dodson,236,3,0,139,94
Crawford,Van Buren 09,Ward 2 Position 1 Van Buren,,NON,Matt Dodson,355,16,0,174,165
Crawford,Van Buren 10,Ward 2 Position 1 Van Buren,,NON,Matt Dodson,46,0,0,24,22
Crawford,Van Buren 11,Ward 2 Position 1 Van Buren,,NON,Matt Dodson,413,2,1,207,203
Crawford,Van Buren 12,Ward 2 Position 1 Van Buren,,NON,Matt Dodson,328,17,1,193,117
Crawford,Dora,Ward 2 Position 1 Van Buren,,NON,Kenneth Robison,73,0,0,36,37
Crawford,Van Buren 01,Ward 2 Position 1 Van Buren,,NON,Kenneth Robison,100,0,1,68,31
Crawford,Van Buren 02,Ward 2 Position 1 Van Buren,,NON,Kenneth Robison,157,2,1,71,83
Crawford,Van Buren 03,Ward 2 Position 1 Van Buren,,NON,Kenneth Robison,218,0,1,114,103
Crawford,Van Buren 04,Ward 2 Position 1 Van Buren,,NON,Kenneth Robison,62,1,0,44,17
Crawford,Van Buren 05,Ward 2 Position 1 Van Buren,,NON,Kenneth Robison,97,2,0,40,55
Crawford,Van Buren 06,Ward 2 Position 1 Van Buren,,NON,Kenneth Robison,138,5,0,85,48
Crawford,Van Buren 07,Ward 2 Position 1 Van Buren,,NON,Kenneth Robison,92,3,0,51,38
Crawford,Van Buren 09,Ward 2 Position 1 Van Buren,,NON,Kenneth Robison,99,7,0,46,46
Crawford,Van Buren 10,Ward 2 Position 1 Van Buren,,NON,Kenneth Robison,19,0,0,12,7
Crawford,Van Buren 11,Ward 2 Position 1 Van Buren,,NON,Kenneth Robison,91,1,0,41,49
Crawford,Van Buren 12,Ward 2 Position 1 Van Buren,,NON,Kenneth Robison,108,15,0,48,45
Crawford,Dora,Ward 2 Position 2 Van Buren,,NON,Darral Sparkman,160,0,0,75,85
Crawford,Van Buren 01,Ward 2 Position 2 Van Buren,,NON,Darral Sparkman,251,2,2,176,71
Crawford,Van Buren 02,Ward 2 Position 2 Van Buren,,NON,Darral Sparkman,343,2,1,146,194
Crawford,Van Buren 03,Ward 2 Position 2 Van Buren,,NON,Darral Sparkman,437,2,0,216,219
Crawford,Van Buren 04,Ward 2 Position 2 Van Buren,,NON,Darral Sparkman,97,1,1,66,29
Crawford,Van Buren 05,Ward 2 Position 2 Van Buren,,NON,Darral Sparkman,173,3,0,66,104
Crawford,Van Buren 06,Ward 2 Position 2 Van Buren,,NON,Darral Sparkman,253,6,0,150,97
Crawford,Van Buren 07,Ward 2 Position 2 Van Buren,,NON,Darral Sparkman,164,3,0,97,64
Crawford,Van Buren 09,Ward 2 Position 2 Van Buren,,NON,Darral Sparkman,248,14,0,119,115
Crawford,Van Buren 10,Ward 2 Position 2 Van Buren,,NON,Darral Sparkman,33,0,0,21,12
Crawford,Van Buren 11,Ward 2 Position 2 Van Buren,,NON,Darral Sparkman,283,2,0,148,133
Crawford,Van Buren 12,Ward 2 Position 2 Van Buren,,NON,Darral Sparkman,231,17,1,126,87
Crawford,Dora,Ward 2 Position 2 Van Buren,,NON,Connie Beyerle,186,1,0,89,96
Crawford,Van Buren 01,Ward 2 Position 2 Van Buren,,NON,Connie Beyerle,205,3,0,139,63
Crawford,Van Buren 02,Ward 2 Position 2 Van Buren,,NON,Connie Beyerle,276,6,1,140,129
Crawford,Van Buren 03,Ward 2 Position 2 Van Buren,,NON,Connie Beyerle,406,5,1,203,197
Crawford,Van Buren 04,Ward 2 Position 2 Van Buren,,NON,Connie Beyerle,104,1,0,73,30
Crawford,Van Buren 05,Ward 2 Position 2 Van Buren,,NON,Connie Beyerle,178,4,0,62,112
Crawford,Van Buren 06,Ward 2 Position 2 Van Buren,,NON,Connie Beyerle,197,8,1,112,76
Crawford,Van Buren 07,Ward 2 Position 2 Van Buren,,NON,Connie Beyerle,164,3,0,93,68
Crawford,Van Buren 09,Ward 2 Position 2 Van Buren,,NON,Connie Beyerle,205,10,0,100,95
Crawford,Van Buren 10,Ward 2 Position 2 Van Buren,,NON,Connie Beyerle,33,0,0,15,18
