county,precinct,office,district,party,candidate,votes,election_day,early_voting,absentee,provisional,hand_count
Scott,TOMLINSON/TATE,State Representative,74,DEM,Daniel Wall,44,28,15,1,0,0
Scott,TOMLINSON/TATE,State Representative,74,REP,Jon S. Eubanks,84,54,28,2,0,0
Scott,TOMLINSON/TATE,State Senate,9,DEM,Tracy Pennartz,44,24,20,0,0,0
Scott,TOMLINSON/TATE,State Senate,9,REP,Bruce Holland,89,60,26,3,0,0
Scott,TOMLINSON/TATE,U.S. House,4,DEM,Gene Jeffress,28,22,6,0,0,0
Scott,TOMLINSON/TATE,U.S. House,4,GRN,J. Joshua Drake,3,0,2,1,0,0
Scott,TOMLINSON/TATE,U.S. House,4,LIB,Bobby Tullis,6,5,1,0,0,0
Scott,TOMLINSON/TATE,U.S. House,4,REP,Tom Cotton,98,60,36,2,0,0
Scott,TOMLINSON/TATE,President,,DEM,Barack Obama / Joe Biden,33,20,12,1,0,0
Scott,TOMLINSON/TATE,President,,LIB,Gary Johnson / James P. Gray,4,4,0,0,0,0
Scott,TOMLINSON/TATE,President,,REP,Mitt Romney / Paul Ryan,98,62,34,2,0,0
Searcy,Bear Creek # 4,State Senate,18,DEM,"William ""Zac"" White",68,23,42,3,0,0
Searcy,Bear Creek # 4,State Senate,18,IND,Paul White,43,24,16,3,0,0
Searcy,Bear Creek # 4,State Senate,18,REP,Missy Thomas Irvin,276,103,167,6,0,0
Searcy,Bear Creek # 4,U.S. House,1,DEM,Scott Ellington,73,25,45,3,0,0
Searcy,Bear Creek # 4,U.S. House,1,GRN,Jacob Holloway,12,6,6,0,0,0
Searcy,Bear Creek # 4,U.S. House,1,LIB,Jessica Paxton,15,11,3,1,0,0
Searcy,Bear Creek # 4,U.S. House,1,REP,Rick Crawford,282,105,168,9,0,0
Searcy,Bear Creek # 4,President,,DEM,Barack Obama / Joe Biden,66,27,36,3,0,0
Searcy,Bear Creek # 4,President,,GRN,Jill Stein / Cheri Honkala,5,2,3,0,0,0
Searcy,Bear Creek # 4,President,,LIB,Gary Johnson / James P. Gray,6,3,2,1,0,0
Searcy,Bear Creek # 4,President,,REP,Mitt Romney / Paul Ryan,318,120,188,10,0,0
Searcy,Bear Creek # 4,President,,SOC,Peta Lindsay / Yari Osorio,4,2,2,0,0,0
Searcy,Bear Creek # 5,State Senate,18,DEM,"William ""Zac"" White",87,23,56,8,0,0
Searcy,Bear Creek # 5,State Senate,18,IND,Paul White,34,17,17,0,0,0
Searcy,Bear Creek # 5,State Senate,18,REP,Missy Thomas Irvin,265,75,161,29,0,0
Searcy,Bear Creek # 5,U.S. House,1,DEM,Scott Ellington,91,26,59,6,0,0
Searcy,Bear Creek # 5,U.S. House,1,GRN,Jacob Holloway,4,1,3,0,0,0
Searcy,Bear Creek # 5,U.S. House,1,LIB,Jessica Paxton,14,4,10,0,0,0
Searcy,Bear Creek # 5,U.S. House,1,REP,Rick Crawford,280,83,166,31,0,0
Searcy,Bear Creek # 5,President,,DEM,Barack Obama / Joe Biden,90,29,53,8,0,0
Searcy,Bear Creek # 5,President,,GRN,Jill Stein / Cheri Honkala,5,1,4,0,0,0
Searcy,Bear Creek # 5,President,,LIB,Gary Johnson / James P. Gray,8,3,5,0,0,0
Searcy,Bear Creek # 5,President,,REP,Mitt Romney / Paul Ryan,306,91,185,30,0,0
Searcy,Bear Creek # 6,State Senate,18,DEM,"William ""Zac"" White",61,14,43,4,0,0
Searcy,Bear Creek # 6,State Senate,18,IND,Paul White,50,18,32,0,0,0
Searcy,Bear Creek # 6,State Senate,18,REP,Missy Thomas Irvin,284,102,169,13,0,0
Searcy,Bear Creek # 6,U.S. House,1,DEM,Scott Ellington,67,20,43,4,0,0
Searcy,Bear Creek # 6,U.S. House,1,GRN,Jacob Holloway,11,6,5,0,0,0
Searcy,Bear Creek # 6,U.S. House,1,LIB,Jessica Paxton,17,8,8,1,0,0
Searcy,Bear Creek # 6,U.S. House,1,REP,Rick Crawford,298,101,185,12,0,0
Searcy,Bear Creek # 6,President,,DEM,Barack Obama / Joe Biden,71,18,46,7,0,0
Searcy,Bear Creek # 6,President,,GRN,Jill Stein / Cheri Honkala,4,1,3,0,0,0
Searcy,Bear Creek # 6,President,,LIB,Gary Johnson / James P. Gray,9,2,7,0,0,0
Searcy,Bear Creek # 6,President,,REP,Mitt Romney / Paul Ryan,316,116,190,10,0,0
Searcy,Bear Creek # 6,President,,SOC,Peta Lindsay / Yari Osorio,3,1,2,0,0,0
Searcy,Calf Creek,State Senate,18,DEM,"William ""Zac"" White",44,25,19,0,0,0
Searcy,Calf Creek,State Senate,18,IND,Paul White,20,12,8,0,0,0
Searcy,Calf Creek,State Senate,18,REP,Missy Thomas Irvin,80,39,41,0,0,0
Searcy,Calf Creek,U.S. House,1,DEM,Scott Ellington,51,28,23,0,0,0
Searcy,Calf Creek,U.S. House,1,GRN,Jacob Holloway,7,6,1,0,0,0
Searcy,Calf Creek,U.S. House,1,LIB,Jessica Paxton,6,4,2,0,0,0
Searcy,Calf Creek,U.S. House,1,REP,Rick Crawford,84,38,46,0,0,0
Searcy,Calf Creek,President,,DEM,Barack Obama / Joe Biden,53,28,25,0,0,0
Searcy,Calf Creek,President,,GRN,Jill Stein / Cheri Honkala,3,2,1,0,0,0
Searcy,Calf Creek,President,,LIB,Gary Johnson / James P. Gray,3,2,1,0,0,0
Searcy,Calf Creek,President,,REP,Mitt Romney / Paul Ryan,89,45,44,0,0,0
Searcy,Calf Creek,President,,SOC,Peta Lindsay / Yari Osorio,2,1,1,0,0,0
Searcy,Long Creek,State Representative,64,IND,Dennis Knapp,64,30,27,7,0,0
Searcy,Long Creek,State Representative,64,REP,John Payton,110,56,46,8,0,0
Searcy,Long Creek,State Senate,18,DEM,"William ""Zac"" White",22,14,8,0,0,0
Searcy,Long Creek,State Senate,18,IND,Paul White,23,12,9,2,0,0
Searcy,Long Creek,State Senate,18,REP,Missy Thomas Irvin,139,67,61,11,0,0
Searcy,Long Creek,U.S. House,1,DEM,Scott Ellington,23,14,8,1,0,0
Searcy,Long Creek,U.S. House,1,GRN,Jacob Holloway,2,0,2,0,0,0
Searcy,Long Creek,U.S. House,1,LIB,Jessica Paxton,11,5,5,1,0,0
Searcy,Long Creek,U.S. House,1,REP,Rick Crawford,147,74,61,12,0,0
Searcy,Long Creek,President,,DEM,Barack Obama / Joe Biden,31,18,12,1,0,0
Searcy,Long Creek,President,,GRN,Jill Stein / Cheri Honkala,5,2,3,0,0,0
Searcy,Long Creek,President,,LIB,Gary Johnson / James P. Gray,9,1,6,2,0,0
Searcy,Long Creek,President,,REP,Mitt Romney / Paul Ryan,147,74,62,11,0,0
Searcy,Long Creek,President,,SOC,Peta Lindsay / Yari Osorio,2,2,0,0,0,0
Searcy,MP Witts Springs School,State Senate,18,DEM,"William ""Zac"" White",18,17,1,0,0,0
Searcy,MP Witts Springs School,State Senate,18,IND,Paul White,15,14,1,0,0,0
Searcy,MP Witts Springs School,State Senate,18,REP,Missy Thomas Irvin,70,61,9,0,0,0
Searcy,MP Witts Springs School,U.S. House,1,DEM,Scott Ellington,19,18,1,0,0,0
Searcy,MP Witts Springs School,U.S. House,1,GRN,Jacob Holloway,6,6,0,0,0,0
Searcy,MP Witts Springs School,U.S. House,1,LIB,Jessica Paxton,5,5,0,0,0,0
Searcy,MP Witts Springs School,U.S. House,1,REP,Rick Crawford,74,65,9,0,0,0
Searcy,MP Witts Springs School,President,,DEM,Barack Obama / Joe Biden,19,18,1,0,0,0
Searcy,MP Witts Springs School,President,,GRN,Jill Stein / Cheri Honkala,3,3,0,0,0,0
Searcy,MP Witts Springs School,President,,LIB,Gary Johnson / James P. Gray,3,3,0,0,0,0
Searcy,MP Witts Springs School,President,,REP,Mitt Romney / Paul Ryan,80,71,9,0,0,0
Searcy,Mt Pleasant,State Senate,18,DEM,"William ""Zac"" White",25,12,8,5,0,0
Searcy,Mt Pleasant,State Senate,18,IND,Paul White,11,7,3,1,0,0
Searcy,Mt Pleasant,State Senate,18,REP,Missy Thomas Irvin,66,23,37,6,0,0
Searcy,Mt Pleasant,U.S. House,1,DEM,Scott Ellington,25,13,8,4,0,0
Searcy,Mt Pleasant,U.S. House,1,GRN,Jacob Holloway,3,3,0,0,0,0
Searcy,Mt Pleasant,U.S. House,1,LIB,Jessica Paxton,5,2,3,0,0,0
Searcy,Mt Pleasant,U.S. House,1,REP,Rick Crawford,64,21,36,7,0,0
Searcy,Mt Pleasant,President,,DEM,Barack Obama / Joe Biden,28,14,10,4,0,0
Searcy,Mt Pleasant,President,,GRN,Jill Stein / Cheri Honkala,2,2,0,0,0,0
Searcy,Mt Pleasant,President,,LIB,Gary Johnson / James P. Gray,3,0,2,1,0,0
Searcy,Mt Pleasant,President,,REP,Mitt Romney / Paul Ryan,70,26,35,9,0,0
Searcy,Oxley,State Representative,64,IND,Dennis Knapp,47,33,8,6,0,0
Searcy,Oxley,State Representative,64,REP,John Payton,97,55,38,4,0,0
Searcy,Oxley,State Senate,18,DEM,"William ""Zac"" White",25,14,9,2,0,0
Searcy,Oxley,State Senate,18,IND,Paul White,30,21,5,4,0,0
Searcy,Oxley,State Senate,18,REP,Missy Thomas Irvin,109,64,40,5,0,0
Searcy,Oxley,U.S. House,1,DEM,Scott Ellington,32,17,11,4,0,0
Searcy,Oxley,U.S. House,1,GRN,Jacob Holloway,8,6,2,0,0,0
Searcy,Oxley,U.S. House,1,LIB,Jessica Paxton,17,9,5,3,0,0
Searcy,Oxley,U.S. House,1,REP,Rick Crawford,99,63,32,4,0,0
Searcy,Oxley,President,,DEM,Barack Obama / Joe Biden,41,19,16,6,0,0
Searcy,Oxley,President,,GRN,Jill Stein / Cheri Honkala,3,3,0,0,0,0
Searcy,Oxley,President,,LIB,Gary Johnson / James P. Gray,6,2,2,2,0,0
Searcy,Oxley,President,,REP,Mitt Romney / Paul Ryan,112,73,35,4,0,0
Searcy,Prairie,State Representative,99,IND,Anton Such,32,27,2,3,0,0
Searcy,Prairie,State Representative,99,REP,Kelley Linck,166,141,18,7,0,0
Searcy,Prairie,State Senate,18,DEM,"William ""Zac"" White",39,33,2,4,0,0
Searcy,Prairie,State Senate,18,IND,Paul White,18,17,1,0,0,0
Searcy,Prairie,State Senate,18,REP,Missy Thomas Irvin,149,125,18,6,0,0
Searcy,Prairie,U.S. House,3,GRN,Rebekah Kennedy,24,21,0,3,0,0
Searcy,Prairie,U.S. House,3,LIB,David Pangrac,8,7,1,0,0,0
Searcy,Prairie,U.S. House,3,REP,Steve Womack,172,147,19,6,0,0
Searcy,Prairie,President,,DEM,Barack Obama / Joe Biden,37,32,2,3,0,0
Searcy,Prairie,President,,GRN,Jill Stein / Cheri Honkala,5,5,0,0,0,0
Searcy,Prairie,President,,LIB,Gary Johnson / James P. Gray,3,2,1,0,0,0
Searcy,Prairie,President,,REP,Mitt Romney / Paul Ryan,172,148,19,5,0,0
Searcy,Prairie,President,,SOC,Peta Lindsay / Yari Osorio,1,1,0,0,0,0
Searcy,Red River,State Senate,18,DEM,"William ""Zac"" White",33,12,20,1,0,0
Searcy,Red River,State Senate,18,IND,Paul White,11,5,6,0,0,0
Searcy,Red River,State Senate,18,REP,Missy Thomas Irvin,84,40,43,1,0,0
Searcy,Red River,U.S. House,1,DEM,Scott Ellington,32,12,19,1,0,0
Searcy,Red River,U.S. House,1,GRN,Jacob Holloway,5,1,4,0,0,0
Searcy,Red River,U.S. House,1,LIB,Jessica Paxton,2,2,0,0,0,0
Searcy,Red River,U.S. House,1,REP,Rick Crawford,92,43,48,1,0,0
Searcy,Red River,President,,DEM,Barack Obama / Joe Biden,34,12,21,1,0,0
Searcy,Red River,President,,GRN,Jill Stein / Cheri Honkala,3,1,2,0,0,0
Searcy,Red River,President,,LIB,Gary Johnson / James P. Gray,3,2,1,0,0,0
Searcy,Red River,President,,REP,Mitt Romney / Paul Ryan,93,42,50,1,0,0
Searcy,Rock Creek,State Representative,64,IND,Dennis Knapp,97,66,22,9,0,0
Searcy,Rock Creek,State Representative,64,REP,John Payton,103,73,24,6,0,0
Searcy,Rock Creek,State Senate,18,DEM,"William ""Zac"" White",34,27,5,2,0,0
Searcy,Rock Creek,State Senate,18,IND,Paul White,21,14,5,2,0,0
Searcy,Rock Creek,State Senate,18,REP,Missy Thomas Irvin,146,99,38,9,0,0
Searcy,Rock Creek,U.S. House,1,DEM,Scott Ellington,40,27,10,3,0,0
Searcy,Rock Creek,U.S. House,1,GRN,Jacob Holloway,8,7,0,1,0,0
Searcy,Rock Creek,U.S. House,1,LIB,Jessica Paxton,10,8,1,1,0,0
Searcy,Rock Creek,U.S. House,1,REP,Rick Crawford,145,101,36,8,0,0
Searcy,Rock Creek,President,,DEM,Barack Obama / Joe Biden,48,33,9,6,0,0
Searcy,Rock Creek,President,,GRN,Jill Stein / Cheri Honkala,5,4,0,1,0,0
Searcy,Rock Creek,President,,LIB,Gary Johnson / James P. Gray,4,4,0,0,0,0
Searcy,Rock Creek,President,,REP,Mitt Romney / Paul Ryan,148,104,38,6,0,0
Searcy,Rock Creek,President,,SOC,Peta Lindsay / Yari Osorio,1,0,0,1,0,0
Searcy,Shady Grove,State Senate,18,DEM,"William ""Zac"" White",24,10,13,1,0,0
Searcy,Shady Grove,State Senate,18,IND,Paul White,10,8,2,0,0,0
Searcy,Shady Grove,State Senate,18,REP,Missy Thomas Irvin,58,23,31,4,0,0
Searcy,Shady Grove,U.S. House,1,DEM,Scott Ellington,23,12,10,1,0,0
Searcy,Shady Grove,U.S. House,1,GRN,Jacob Holloway,3,1,2,0,0,0
Searcy,Shady Grove,U.S. House,1,LIB,Jessica Paxton,4,2,2,0,0,0
Searcy,Shady Grove,U.S. House,1,REP,Rick Crawford,63,25,35,3,0,0
Searcy,Shady Grove,President,,DEM,Barack Obama / Joe Biden,28,15,12,1,0,0
Searcy,Shady Grove,President,,GRN,Jill Stein / Cheri Honkala,2,0,2,0,0,0
Searcy,Shady Grove,President,,LIB,Gary Johnson / James P. Gray,2,2,0,0,0,0
Searcy,Shady Grove,President,,REP,Mitt Romney / Paul Ryan,64,23,37,4,0,0
Searcy,SP Bear Creek,State Senate,18,DEM,"William ""Zac"" White",12,12,0,0,0,0
Searcy,SP Bear Creek,State Senate,18,IND,Paul White,8,8,0,0,0,0
Searcy,SP Bear Creek,State Senate,18,REP,Missy Thomas Irvin,23,23,0,0,0,0
Searcy,SP Bear Creek,U.S. House,1,DEM,Scott Ellington,11,11,0,0,0,0
Searcy,SP Bear Creek,U.S. House,1,GRN,Jacob Holloway,2,2,0,0,0,0
Searcy,SP Bear Creek,U.S. House,1,REP,Rick Crawford,30,30,0,0,0,0
Searcy,SP Bear Creek,President,,DEM,Barack Obama / Joe Biden,11,11,0,0,0,0
Searcy,SP Bear Creek,President,,LIB,Gary Johnson / James P. Gray,2,2,0,0,0,0
Searcy,SP Bear Creek,President,,REP,Mitt Romney / Paul Ryan,30,30,0,0,0,0
Searcy,Spring,State Senate,18,DEM,"William ""Zac"" White",48,24,17,7,0,0
Searcy,Spring,State Senate,18,IND,Paul White,18,7,11,0,0,0
Searcy,Spring,State Senate,18,REP,Missy Thomas Irvin,138,25,109,4,0,0
Searcy,Spring,U.S. House,1,DEM,Scott Ellington,56,25,23,8,0,0
Searcy,Spring,U.S. House,1,GRN,Jacob Holloway,2,1,1,0,0,0
Searcy,Spring,U.S. House,1,LIB,Jessica Paxton,2,1,1,0,0,0
Searcy,Spring,U.S. House,1,REP,Rick Crawford,139,26,110,3,0,0
Searcy,Spring,President,,DEM,Barack Obama / Joe Biden,50,22,21,7,0,0
Searcy,Spring,President,,GRN,Jill Stein / Cheri Honkala,2,0,1,1,0,0
Searcy,Spring,President,,LIB,Gary Johnson / James P. Gray,1,0,1,0,0,0
Searcy,Spring,President,,REP,Mitt Romney / Paul Ryan,153,34,116,3,0,0
Searcy,St Joe,State Senate,18,DEM,"William ""Zac"" White",24,17,4,3,0,0
Searcy,St Joe,State Senate,18,IND,Paul White,18,14,2,2,0,0
Searcy,St Joe,State Senate,18,REP,Missy Thomas Irvin,114,75,31,8,0,0
Searcy,St Joe,U.S. House,1,DEM,Scott Ellington,25,15,6,4,0,0
Searcy,St Joe,U.S. House,1,GRN,Jacob Holloway,5,3,2,0,0,0
Searcy,St Joe,U.S. House,1,LIB,Jessica Paxton,8,6,1,1,0,0
Searcy,St Joe,U.S. House,1,REP,Rick Crawford,115,79,28,8,0,0
Searcy,St Joe,President,,DEM,Barack Obama / Joe Biden,33,24,7,2,0,0
Searcy,St Joe,President,,GRN,Jill Stein / Cheri Honkala,2,1,1,0,0,0
Searcy,St Joe,President,,LIB,Gary Johnson / James P. Gray,1,0,1,0,0,0
Searcy,St Joe,President,,REP,Mitt Romney / Paul Ryan,130,90,30,10,0,0
Searcy,Tomahawk,State Representative,99,IND,Anton Such,41,23,14,4,0,0
Searcy,Tomahawk,State Representative,99,REP,Kelley Linck,174,91,73,10,0,0
Searcy,Tomahawk,State Senate,18,DEM,"William ""Zac"" White",52,27,20,5,0,0
Searcy,Tomahawk,State Senate,18,IND,Paul White,28,17,9,2,0,0
Searcy,Tomahawk,State Senate,18,REP,Missy Thomas Irvin,146,77,62,7,0,0
Searcy,Tomahawk,U.S. House,1,DEM,Scott Ellington,52,28,21,3,0,0
Searcy,Tomahawk,U.S. House,1,GRN,Jacob Holloway,15,5,7,3,0,0
Searcy,Tomahawk,U.S. House,1,LIB,Jessica Paxton,9,7,2,0,0,0
Searcy,Tomahawk,U.S. House,1,REP,Rick Crawford,153,82,62,9,0,0
Searcy,Tomahawk,President,,DEM,Barack Obama / Joe Biden,59,27,22,10,0,0
Searcy,Tomahawk,President,,GRN,Jill Stein / Cheri Honkala,4,4,0,0,0,0
Searcy,Tomahawk,President,,LIB,Gary Johnson / James P. Gray,13,8,4,1,0,0
Searcy,Tomahawk,President,,REP,Mitt Romney / Paul Ryan,161,88,67,6,0,0
Searcy,Tomahawk,President,,SOC,Peta Lindsay / Yari Osorio,1,1,0,0,0,0
Searcy,Wiley Cove,State Representative,64,IND,Dennis Knapp,173,124,40,9,0,0
Searcy,Wiley Cove,State Representative,64,REP,John Payton,247,139,101,7,0,0
Searcy,Wiley Cove,State Senate,18,DEM,"William ""Zac"" White",104,72,25,7,0,0
Searcy,Wiley Cove,State Senate,18,IND,Paul White,75,48,23,4,0,0
Searcy,Wiley Cove,State Senate,18,REP,Missy Thomas Irvin,271,163,101,7,0,0
Searcy,Wiley Cove,U.S. House,1,DEM,Scott Ellington,104,73,23,8,0,0
Searcy,Wiley Cove,U.S. House,1,GRN,Jacob Holloway,27,20,7,0,0,0
Searcy,Wiley Cove,U.S. House,1,LIB,Jessica Paxton,22,14,8,0,0,0
Searcy,Wiley Cove,U.S. House,1,REP,Rick Crawford,295,169,117,9,0,0
Searcy,Wiley Cove,President,,DEM,Barack Obama / Joe Biden,115,74,33,8,0,0
Searcy,Wiley Cove,President,,GRN,Jill Stein / Cheri Honkala,17,14,3,0,0,0
Searcy,Wiley Cove,President,,LIB,Gary Johnson / James P. Gray,19,13,6,0,0,0
Searcy,Wiley Cove,President,,REP,Mitt Romney / Paul Ryan,310,180,120,10,0,0
Searcy,Wiley Cove,President,,SOC,Peta Lindsay / Yari Osorio,2,1,1,0,0,0
Sebastian,1-A,U.S. House,3,GRN,Rebekah Kennedy,193,126,66,1,0,0
Sebastian,1-A,U.S. House,3,LIB,David Pangrac,154,101,52,1,0,0
Sebastian,1-A,U.S. House,3,REP,Steve Womack,621,414,199,8,0,0
Sebastian,1-A,President,,DEM,Barack Obama / Joe Biden,519,338,177,4,0,0
Sebastian,1-A,President,,GRN,Jill Stein / Cheri Honkala,13,8,4,1,0,0
Sebastian,1-A,President,,LIB,Gary Johnson / James P. Gray,26,14,12,0,0,0
Sebastian,1-A,President,,REP,Mitt Romney / Paul Ryan,463,318,140,5,0,0
Sebastian,1-A,President,,SOC,Peta Lindsay / Yari Osorio,2,0,2,0,0,0
Sebastian,1-B,U.S. House,3,GRN,Rebekah Kennedy,72,44,26,2,0,0
Sebastian,1-B,U.S. House,3,LIB,David Pangrac,54,27,24,3,0,0
Sebastian,1-B,U.S. House,3,REP,Steve Womack,215,140,60,15,0,0
Sebastian,1-B,President,,DEM,Barack Obama / Joe Biden,164,90,65,9,0,0
Sebastian,1-B,President,,GRN,Jill Stein / Cheri Honkala,3,2,1,0,0,0
Sebastian,1-B,President,,LIB,Gary Johnson / James P. Gray,12,8,4,0,0,0
Sebastian,1-B,President,,REP,Mitt Romney / Paul Ryan,184,121,51,12,0,0
Sebastian,1-B,President,,SOC,Peta Lindsay / Yari Osorio,1,1,0,0,0,0
Sebastian,1-C,U.S. House,3,GRN,Rebekah Kennedy,65,36,29,0,0,0
Sebastian,1-C,U.S. House,3,LIB,David Pangrac,58,45,12,1,0,0
Sebastian,1-C,U.S. House,3,REP,Steve Womack,478,263,197,18,0,0
Sebastian,1-C,President,,DEM,Barack Obama / Joe Biden,210,129,74,7,0,0
Sebastian,1-C,President,,GRN,Jill Stein / Cheri Honkala,6,3,3,0,0,0
Sebastian,1-C,President,,LIB,Gary Johnson / James P. Gray,8,7,1,0,0,0
Sebastian,1-C,President,,REP,Mitt Romney / Paul Ryan,404,223,167,14,0,0
Sebastian,1-D,U.S. House,3,GRN,Rebekah Kennedy,63,36,24,3,0,0
Sebastian,1-D,U.S. House,3,LIB,David Pangrac,54,39,15,0,0,0
Sebastian,1-D,U.S. House,3,REP,Steve Womack,595,249,314,32,0,0
Sebastian,1-D,President,,DEM,Barack Obama / Joe Biden,191,110,66,15,0,0
Sebastian,1-D,President,,GRN,Jill Stein / Cheri Honkala,2,1,1,0,0,0
Sebastian,1-D,President,,LIB,Gary Johnson / James P. Gray,11,5,5,1,0,0
Sebastian,1-D,President,,REP,Mitt Romney / Paul Ryan,539,219,294,26,0,0
Sebastian,1-E,State Representative,77,DEM,Doris Tate,15,6,8,1,0,0
Sebastian,1-E,State Representative,77,REP,Stephanie Malone,34,9,24,1,0,0
Sebastian,1-E,U.S. House,3,GRN,Rebekah Kennedy,4,1,2,1,0,0
Sebastian,1-E,U.S. House,3,LIB,David Pangrac,5,4,1,0,0,0
Sebastian,1-E,U.S. House,3,REP,Steve Womack,38,9,28,1,0,0
Sebastian,1-E,President,,DEM,Barack Obama / Joe Biden,12,4,7,1,0,0
Sebastian,1-E,President,,REP,Mitt Romney / Paul Ryan,40,12,25,3,0,0
Sebastian,1-F,State Representative,77,DEM,Doris Tate,129,76,52,1,0,0
Sebastian,1-F,State Representative,77,REP,Stephanie Malone,132,68,59,5,0,0
Sebastian,1-F,U.S. House,3,GRN,Rebekah Kennedy,40,23,17,0,0,0
Sebastian,1-F,U.S. House,3,LIB,David Pangrac,26,13,12,1,0,0
Sebastian,1-F,U.S. House,3,REP,Steve Womack,189,104,80,5,0,0
Sebastian,1-F,President,,DEM,Barack Obama / Joe Biden,85,48,36,1,0,0
Sebastian,1-F,President,,GRN,Jill Stein / Cheri Honkala,1,1,0,0,0,0
Sebastian,1-F,President,,LIB,Gary Johnson / James P. Gray,9,5,4,0,0,0
Sebastian,1-F,President,,REP,Mitt Romney / Paul Ryan,167,89,73,5,0,0
Sebastian,1-G,State Senate,9,DEM,Tracy Pennartz,181,88,91,2,0,0
Sebastian,1-G,State Senate,9,REP,Bruce Holland,152,81,65,6,0,0
Sebastian,1-G,U.S. House,3,GRN,Rebekah Kennedy,44,19,24,1,0,0
Sebastian,1-G,U.S. House,3,LIB,David Pangrac,33,17,16,0,0,0
Sebastian,1-G,U.S. House,3,REP,Steve Womack,245,128,111,6,0,0
Sebastian,1-G,President,,DEM,Barack Obama / Joe Biden,113,51,60,2,0,0
Sebastian,1-G,President,,GRN,Jill Stein / Cheri Honkala,4,2,2,0,0,0
Sebastian,1-G,President,,LIB,Gary Johnson / James P. Gray,5,4,1,0,0,0
Sebastian,1-G,President,,REP,Mitt Romney / Paul Ryan,214,113,95,6,0,0
Sebastian,1-H,State Representative,77,DEM,Doris Tate,297,134,157,6,0,0
Sebastian,1-H,State Representative,77,REP,Stephanie Malone,269,114,149,6,0,0
Sebastian,1-H,U.S. House,3,GRN,Rebekah Kennedy,133,60,71,2,0,0
Sebastian,1-H,U.S. House,3,LIB,David Pangrac,61,33,28,0,0,0
Sebastian,1-H,U.S. House,3,REP,Steve Womack,356,149,198,9,0,0
Sebastian,1-H,President,,DEM,Barack Obama / Joe Biden,247,119,124,4,0,0
Sebastian,1-H,President,,GRN,Jill Stein / Cheri Honkala,9,2,7,0,0,0
Sebastian,1-H,President,,LIB,Gary Johnson / James P. Gray,11,6,5,0,0,0
Sebastian,1-H,President,,REP,Mitt Romney / Paul Ryan,307,123,175,9,0,0
Sebastian,1-H,President,,SOC,Peta Lindsay / Yari Osorio,3,2,1,0,0,0
Sebastian,1-I,U.S. House,3,GRN,Rebekah Kennedy,176,93,74,9,0,0
Sebastian,1-I,U.S. House,3,LIB,David Pangrac,99,63,34,2,0,0
Sebastian,1-I,U.S. House,3,REP,Steve Womack,491,271,199,21,0,0
Sebastian,1-I,President,,DEM,Barack Obama / Joe Biden,407,216,172,19,0,0
Sebastian,1-I,President,,GRN,Jill Stein / Cheri Honkala,15,7,6,2,0,0
Sebastian,1-I,President,,LIB,Gary Johnson / James P. Gray,18,8,9,1,0,0
Sebastian,1-I,President,,REP,Mitt Romney / Paul Ryan,392,230,149,13,0,0
Sebastian,1-I,President,,SOC,Peta Lindsay / Yari Osorio,1,1,0,0,0,0
Sebastian,1-J,U.S. House,3,GRN,Rebekah Kennedy,8,4,4,0,0,0
Sebastian,1-J,U.S. House,3,LIB,David Pangrac,9,4,5,0,0,0
Sebastian,1-J,U.S. House,3,REP,Steve Womack,22,12,10,0,0,0
Sebastian,1-J,President,,DEM,Barack Obama / Joe Biden,16,10,6,0,0,0
Sebastian,1-J,President,,LIB,Gary Johnson / James P. Gray,1,1,0,0,0,0
Sebastian,1-J,President,,REP,Mitt Romney / Paul Ryan,24,11,13,0,0,0
Sebastian,1-K,State Senate,9,DEM,Tracy Pennartz,191,110,73,8,0,0
Sebastian,1-K,State Senate,9,REP,Bruce Holland,148,100,42,6,0,0
Sebastian,1-K,U.S. House,3,GRN,Rebekah Kennedy,75,45,30,0,0,0
Sebastian,1-K,U.S. House,3,LIB,David Pangrac,56,32,23,1,0,0
Sebastian,1-K,U.S. House,3,REP,Steve Womack,189,123,54,12,0,0
Sebastian,1-K,President,,DEM,Barack Obama / Joe Biden,176,102,68,6,0,0
Sebastian,1-K,President,,GRN,Jill Stein / Cheri Honkala,3,3,0,0,0,0
Sebastian,1-K,President,,LIB,Gary Johnson / James P. Gray,6,4,2,0,0,0
Sebastian,1-K,President,,REP,Mitt Romney / Paul Ryan,157,102,47,8,0,0
Sebastian,1-K,President,,SOC,Peta Lindsay / Yari Osorio,1,1,0,0,0,0
Sebastian,1-L,State Representative,77,DEM,Doris Tate,183,105,75,3,0,0
Sebastian,1-L,State Representative,77,REP,Stephanie Malone,237,133,98,6,0,0
Sebastian,1-L,U.S. House,3,GRN,Rebekah Kennedy,71,45,25,1,0,0
Sebastian,1-L,U.S. House,3,LIB,David Pangrac,45,31,13,1,0,0
Sebastian,1-L,U.S. House,3,REP,Steve Womack,298,161,130,7,0,0
Sebastian,1-L,President,,DEM,Barack Obama / Joe Biden,148,93,53,2,0,0
Sebastian,1-L,President,,GRN,Jill Stein / Cheri Honkala,5,3,2,0,0,0
Sebastian,1-L,President,,LIB,Gary Johnson / James P. Gray,20,13,5,2,0,0
Sebastian,1-L,President,,REP,Mitt Romney / Paul Ryan,263,137,120,6,0,0
Sebastian,1-M,U.S. House,3,GRN,Rebekah Kennedy,1,0,1,0,0,0
