county,precinct,office,district,party,candidate,votes,election_day,election_day_paper,early_vote,absentee,provisional
Pulaski,47,U.S. House,2,REP,Congressman French Hill,27,0,16,11,0,0
Pulaski,48,U.S. House,2,REP,Congressman French Hill,233,0,142,81,8,2
Pulaski,49,U.S. House,2,REP,Congressman French Hill,975,41,493,433,7,1
Pulaski,50,U.S. House,2,REP,Congressman French Hill,771,0,432,321,16,2
Pulaski,51,U.S. House,2,REP,Congressman French Hill,352,0,181,164,7,0
Pulaski,52,U.S. House,2,REP,Congressman French Hill,57,0,32,24,0,1
Pulaski,53,U.S. House,2,REP,Congressman French Hill,74,0,41,26,5,2
Pulaski,54,U.S. House,2,REP,Congressman French Hill,195,0,155,37,3,0
Pulaski,55,U.S. House,2,REP,Congressman French Hill,578,0,448,126,4,0
Pulaski,56,U.S. House,2,REP,Congressman French Hill,458,0,281,174,3,0
Pulaski,57,U.S. House,2,REP,Congressman French Hill,447,0,370,71,6,0
Pulaski,58,U.S. House,2,REP,Congressman French Hill,920,0,454,437,25,4
Pulaski,59,U.S. House,2,REP,Congressman French Hill,567,0,391,162,11,3
Pulaski,60,U.S. House,2,REP,Congressman French Hill,1214,0,442,738,31,3
Pulaski,61,U.S. House,2,REP,Congressman French Hill,748,0,533,210,5,0
Pulaski,62,U.S. House,2,REP,Congressman French Hill,425,0,346,75,4,0
Pulaski,63,U.S. House,2,REP,Congressman French Hill,436,0,293,139,4,0
Pulaski,64,U.S. House,2,REP,Congressman French Hill,1143,0,471,635,31,6
Pulaski,65,U.S. House,2,REP,Congressman French Hill,288,0,153,126,9,0
Pulaski,66,U.S. House,2,REP,Congressman French Hill,545,0,294,239,12,0
Pulaski,67,U.S. House,2,REP,Congressman French Hill,446,0,288,151,7,0
Pulaski,68,U.S. House,2,REP,Congressman French Hill,960,0,479,452,26,3
Pulaski,69,U.S. House,2,REP,Congressman French Hill,793,0,409,372,7,5
Pulaski,70,U.S. House,2,REP,Congressman French Hill,485,1,299,178,7,0
Pulaski,71,U.S. House,2,REP,Congressman French Hill,937,0,487,424,23,3
Pulaski,72,U.S. House,2,REP,Congressman French Hill,228,0,116,106,4,2
Pulaski,73,U.S. House,2,REP,Congressman French Hill,590,0,320,253,15,2
Pulaski,74,U.S. House,2,REP,Congressman French Hill,335,0,163,155,16,1
Pulaski,75,U.S. House,2,REP,Congressman French Hill,299,0,159,138,1,1
Pulaski,76,U.S. House,2,REP,Congressman French Hill,368,0,222,141,5,0
Pulaski,77,U.S. House,2,REP,Congressman French Hill,805,0,316,471,17,1
Pulaski,78,U.S. House,2,REP,Congressman French Hill,539,0,219,309,11,0
Pulaski,79,U.S. House,2,REP,Congressman French Hill,298,0,163,131,3,1
Pulaski,80,U.S. House,2,REP,Congressman French Hill,300,0,154,140,5,1
Pulaski,81,U.S. House,2,REP,Congressman French Hill,407,0,209,188,9,1
Pulaski,82,U.S. House,2,REP,Congressman French Hill,183,0,91,88,4,0
Pulaski,83,U.S. House,2,REP,Congressman French Hill,167,0,84,73,9,1
Pulaski,84,U.S. House,2,REP,Congressman French Hill,98,0,51,45,2,0
Pulaski,85,U.S. House,2,REP,Congressman French Hill,152,0,68,67,15,2
Pulaski,86,U.S. House,2,REP,Congressman French Hill,96,0,44,39,9,4
Pulaski,87,U.S. House,2,REP,Congressman French Hill,315,0,204,101,10,0
Pulaski,88,U.S. House,2,REP,Congressman French Hill,584,0,374,200,9,1
Pulaski,89,U.S. House,2,REP,Congressman French Hill,310,0,205,96,9,0
Pulaski,90,U.S. House,2,REP,Congressman French Hill,518,0,306,201,11,0
Pulaski,91,U.S. House,2,REP,Congressman French Hill,438,0,275,145,18,0
Pulaski,92,U.S. House,2,REP,Congressman French Hill,329,0,210,113,6,0
Pulaski,93,U.S. House,2,REP,Congressman French Hill,346,0,215,121,8,2
Pulaski,94,U.S. House,2,REP,Congressman French Hill,290,0,189,91,10,0
Pulaski,95,U.S. House,2,REP,Congressman French Hill,478,0,285,165,27,1
Pulaski,96,U.S. House,2,REP,Congressman French Hill,230,0,155,71,4,0
Pulaski,97,U.S. House,2,REP,Congressman French Hill,195,0,144,50,1,0
Pulaski,98,U.S. House,2,REP,Congressman French Hill,74,0,28,43,3,0
Pulaski,99,U.S. House,2,REP,Congressman French Hill,144,0,90,49,5,0
Pulaski,100,U.S. House,2,REP,Congressman French Hill,51,0,19,29,3,0
Pulaski,101,U.S. House,2,REP,Congressman French Hill,147,0,102,41,3,1
Pulaski,102,U.S. House,2,REP,Congressman French Hill,136,0,82,52,2,0
Pulaski,103,U.S. House,2,REP,Congressman French Hill,89,0,36,51,2,0
Pulaski,104,U.S. House,2,REP,Congressman French Hill,151,0,83,63,3,2
Pulaski,105,U.S. House,2,REP,Congressman French Hill,157,0,70,85,2,0
Pulaski,106,U.S. House,2,REP,Congressman French Hill,446,0,231,198,16,1
Pulaski,107,U.S. House,2,REP,Congressman French Hill,436,0,290,136,10,0
Pulaski,108,U.S. House,2,REP,Congressman French Hill,412,0,216,181,12,3
Pulaski,109,U.S. House,2,REP,Congressman French Hill,410,0,246,155,7,2
Pulaski,110,U.S. House,2,REP,Congressman French Hill,221,0,106,111,4,0
Pulaski,111,U.S. House,2,REP,Congressman French Hill,380,0,238,136,4,2
Pulaski,112,U.S. House,2,REP,Congressman French Hill,120,0,68,48,3,1
Pulaski,113,U.S. House,2,REP,Congressman French Hill,132,0,82,47,2,1
Pulaski,114,U.S. House,2,REP,Congressman French Hill,222,0,101,114,7,0
Pulaski,115,U.S. House,2,REP,Congressman French Hill,77,0,41,35,0,1
Pulaski,116,U.S. House,2,REP,Congressman French Hill,20,0,13,7,0,0
Pulaski,117,U.S. House,2,REP,Congressman French Hill,48,0,25,23,0,0
Pulaski,118,U.S. House,2,REP,Congressman French Hill,98,0,43,54,1,0
Pulaski,119,U.S. House,2,REP,Congressman French Hill,53,0,29,24,0,0
Pulaski,120,U.S. House,2,REP,Congressman French Hill,59,0,26,32,1,0
Pulaski,121,U.S. House,2,REP,Congressman French Hill,112,0,81,27,4,0
Pulaski,122,U.S. House,2,REP,Congressman French Hill,26,0,12,14,0,0
Pulaski,123,U.S. House,2,REP,Congressman French Hill,72,0,34,37,1,0
Pulaski,124,U.S. House,2,REP,Congressman French Hill,128,0,66,61,1,0
Pulaski,125,U.S. House,2,REP,Congressman French Hill,221,0,101,113,7,0
Pulaski,126,U.S. House,2,REP,Congressman French Hill,345,0,262,72,11,0
Pulaski,127,U.S. House,2,REP,Congressman French Hill,611,0,487,118,6,0
Pulaski,128,U.S. House,2,REP,Congressman French Hill,72,0,35,34,1,2
Pulaski,129,U.S. House,2,REP,Congressman French Hill,120,0,100,20,0,0
Pulaski,130,U.S. House,2,REP,Congressman French Hill,3,0,3,0,0,0
Pulaski,131,U.S. House,2,REP,Congressman French Hill,63,0,43,18,2,0
Pulaski,132,U.S. House,2,REP,Congressman French Hill,128,0,94,34,0,0
Pulaski,133,U.S. House,2,REP,Congressman French Hill,42,0,35,7,0,0
Pulaski,134,U.S. House,2,REP,Congressman French Hill,38,0,14,24,0,0
Pulaski,135,U.S. House,2,REP,Congressman French Hill,11,0,9,2,0,0
Pulaski,136,U.S. House,2,REP,Congressman French Hill,709,0,232,472,5,0
Pulaski,137,U.S. House,2,REP,Congressman French Hill,738,0,254,470,14,0
Pulaski,1,Governor,,REP,Governor Asa Hutchinson,604,0,238,361,4,1
Pulaski,2,Governor,,REP,Governor Asa Hutchinson,570,0,211,350,8,1
Pulaski,3,Governor,,REP,Governor Asa Hutchinson,224,0,88,135,1,0
Pulaski,4,Governor,,REP,Governor Asa Hutchinson,1243,0,417,817,7,2
Pulaski,5,Governor,,REP,Governor Asa Hutchinson,1110,0,291,805,14,0
Pulaski,6,Governor,,REP,Governor Asa Hutchinson,225,0,112,112,1,0
Pulaski,7,Governor,,REP,Governor Asa Hutchinson,370,0,248,119,3,0
Pulaski,8,Governor,,REP,Governor Asa Hutchinson,685,0,253,425,7,0
Pulaski,9,Governor,,REP,Governor Asa Hutchinson,420,0,173,240,7,0
Pulaski,10,Governor,,REP,Governor Asa Hutchinson,423,0,203,214,4,2
Pulaski,11,Governor,,REP,Governor Asa Hutchinson,175,0,111,64,0,0
Pulaski,12,Governor,,REP,Governor Asa Hutchinson,319,0,241,78,0,0
Pulaski,13,Governor,,REP,Governor Asa Hutchinson,509,0,243,263,3,0
Pulaski,14,Governor,,REP,Governor Asa Hutchinson,503,0,273,219,9,2
Pulaski,15,Governor,,REP,Governor Asa Hutchinson,237,0,112,120,4,1
Pulaski,16,Governor,,REP,Governor Asa Hutchinson,129,0,68,61,0,0
Pulaski,17,Governor,,REP,Governor Asa Hutchinson,258,0,130,122,5,1
Pulaski,18,Governor,,REP,Governor Asa Hutchinson,482,0,313,162,7,0
Pulaski,19,Governor,,REP,Governor Asa Hutchinson,349,0,194,147,6,2
Pulaski,20,Governor,,REP,Governor Asa Hutchinson,669,0,361,298,10,0
Pulaski,21,Governor,,REP,Governor Asa Hutchinson,336,0,214,122,0,0
Pulaski,22,Governor,,REP,Governor Asa Hutchinson,595,0,348,245,2,0
Pulaski,23,Governor,,REP,Governor Asa Hutchinson,996,0,573,413,10,0
Pulaski,24,Governor,,REP,Governor Asa Hutchinson,620,0,350,257,12,1
Pulaski,25,Governor,,REP,Governor Asa Hutchinson,355,0,228,125,2,0
Pulaski,26,Governor,,REP,Governor Asa Hutchinson,882,0,597,276,9,0
Pulaski,27,Governor,,REP,Governor Asa Hutchinson,1114,0,573,527,9,5
Pulaski,28,Governor,,REP,Governor Asa Hutchinson,909,0,521,383,4,1
Pulaski,29,Governor,,REP,Governor Asa Hutchinson,53,0,24,29,0,0
Pulaski,30,Governor,,REP,Governor Asa Hutchinson,63,0,29,31,3,0
Pulaski,31,Governor,,REP,Governor Asa Hutchinson,881,0,433,431,17,0
Pulaski,32,Governor,,REP,Governor Asa Hutchinson,759,0,394,361,4,0
Pulaski,33,Governor,,REP,Governor Asa Hutchinson,510,0,127,378,3,2
Pulaski,34,Governor,,REP,Governor Asa Hutchinson,386,0,212,165,8,1
Pulaski,35,Governor,,REP,Governor Asa Hutchinson,571,0,324,245,1,1
Pulaski,36,Governor,,REP,Governor Asa Hutchinson,305,0,151,150,4,0
Pulaski,37,Governor,,REP,Governor Asa Hutchinson,529,0,255,267,6,1
Pulaski,38,Governor,,REP,Governor Asa Hutchinson,173,0,81,89,0,3
Pulaski,39,Governor,,REP,Governor Asa Hutchinson,1100,0,502,581,17,0
Pulaski,40,Governor,,REP,Governor Asa Hutchinson,618,0,329,277,11,1
Pulaski,41,Governor,,REP,Governor Asa Hutchinson,914,0,290,612,12,0
Pulaski,42,Governor,,REP,Governor Asa Hutchinson,803,0,417,373,13,0
Pulaski,43,Governor,,REP,Governor Asa Hutchinson,656,0,319,334,3,0
Pulaski,44,Governor,,REP,Governor Asa Hutchinson,989,0,458,517,13,1
Pulaski,45,Governor,,REP,Governor Asa Hutchinson,224,0,78,142,4,0
Pulaski,46,Governor,,REP,Governor Asa Hutchinson,217,0,109,108,0,0
Pulaski,47,Governor,,REP,Governor Asa Hutchinson,39,0,25,14,0,0
Pulaski,48,Governor,,REP,Governor Asa Hutchinson,328,0,185,131,10,2
Pulaski,49,Governor,,REP,Governor Asa Hutchinson,1086,42,550,484,9,1
Pulaski,50,Governor,,REP,Governor Asa Hutchinson,893,0,497,376,17,3
Pulaski,51,Governor,,REP,Governor Asa Hutchinson,420,0,216,196,8,0
Pulaski,52,Governor,,REP,Governor Asa Hutchinson,106,0,54,50,1,1
Pulaski,53,Governor,,REP,Governor Asa Hutchinson,127,0,74,45,5,3
Pulaski,54,Governor,,REP,Governor Asa Hutchinson,254,0,193,58,3,0
Pulaski,55,Governor,,REP,Governor Asa Hutchinson,688,0,514,170,4,0
Pulaski,56,Governor,,REP,Governor Asa Hutchinson,489,0,300,186,3,0
Pulaski,57,Governor,,REP,Governor Asa Hutchinson,475,0,392,77,6,0
Pulaski,58,Governor,,REP,Governor Asa Hutchinson,1058,0,523,506,25,4
Pulaski,59,Governor,,REP,Governor Asa Hutchinson,594,0,410,169,11,4
Pulaski,60,Governor,,REP,Governor Asa Hutchinson,1371,0,493,844,31,3
Pulaski,61,Governor,,REP,Governor Asa Hutchinson,810,0,564,240,6,0
Pulaski,62,Governor,,REP,Governor Asa Hutchinson,466,0,375,87,4,0
Pulaski,63,Governor,,REP,Governor Asa Hutchinson,494,0,337,153,4,0
Pulaski,64,Governor,,REP,Governor Asa Hutchinson,1299,0,532,728,32,7
Pulaski,65,Governor,,REP,Governor Asa Hutchinson,345,0,184,150,11,0
Pulaski,66,Governor,,REP,Governor Asa Hutchinson,633,0,339,280,14,0
Pulaski,67,Governor,,REP,Governor Asa Hutchinson,520,0,333,179,8,0
Pulaski,68,Governor,,REP,Governor Asa Hutchinson,1097,0,555,511,28,3
Pulaski,69,Governor,,REP,Governor Asa Hutchinson,920,0,476,430,9,5
Pulaski,70,Governor,,REP,Governor Asa Hutchinson,554,1,341,205,7,0
Pulaski,71,Governor,,REP,Governor Asa Hutchinson,1093,0,550,514,26,3
Pulaski,72,Governor,,REP,Governor Asa Hutchinson,279,0,145,126,6,2
Pulaski,73,Governor,,REP,Governor Asa Hutchinson,709,0,381,306,18,4
Pulaski,74,Governor,,REP,Governor Asa Hutchinson,400,0,191,188,20,1
Pulaski,75,Governor,,REP,Governor Asa Hutchinson,388,0,206,176,3,3
Pulaski,76,Governor,,REP,Governor Asa Hutchinson,445,0,276,163,6,0
Pulaski,77,Governor,,REP,Governor Asa Hutchinson,984,0,398,561,23,2
Pulaski,78,Governor,,REP,Governor Asa Hutchinson,653,0,265,376,12,0
Pulaski,79,Governor,,REP,Governor Asa Hutchinson,390,0,202,183,3,2
Pulaski,80,Governor,,REP,Governor Asa Hutchinson,450,0,207,235,7,1
Pulaski,81,Governor,,REP,Governor Asa Hutchinson,512,0,255,244,12,1
Pulaski,82,Governor,,REP,Governor Asa Hutchinson,253,0,124,124,5,0
Pulaski,83,Governor,,REP,Governor Asa Hutchinson,290,0,116,166,7,1
Pulaski,84,Governor,,REP,Governor Asa Hutchinson,204,0,86,115,3,0
Pulaski,85,Governor,,REP,Governor Asa Hutchinson,236,0,92,123,18,3
Pulaski,86,Governor,,REP,Governor Asa Hutchinson,165,0,59,82,19,5
Pulaski,87,Governor,,REP,Governor Asa Hutchinson,388,0,253,123,12,0
Pulaski,88,Governor,,REP,Governor Asa Hutchinson,697,0,436,248,12,1
Pulaski,89,Governor,,REP,Governor Asa Hutchinson,379,0,244,126,9,0
Pulaski,90,Governor,,REP,Governor Asa Hutchinson,632,0,367,251,14,0
Pulaski,91,Governor,,REP,Governor Asa Hutchinson,523,0,326,177,20,0
Pulaski,92,Governor,,REP,Governor Asa Hutchinson,403,0,251,145,6,1
Pulaski,93,Governor,,REP,Governor Asa Hutchinson,441,0,269,160,9,3
Pulaski,94,Governor,,REP,Governor Asa Hutchinson,354,0,227,117,10,0
Pulaski,95,Governor,,REP,Governor Asa Hutchinson,603,0,355,210,35,3
Pulaski,96,Governor,,REP,Governor Asa Hutchinson,282,0,178,95,9,0
Pulaski,97,Governor,,REP,Governor Asa Hutchinson,268,0,192,75,1,0
Pulaski,98,Governor,,REP,Governor Asa Hutchinson,136,0,47,87,2,0
Pulaski,99,Governor,,REP,Governor Asa Hutchinson,187,0,122,60,5,0
Pulaski,100,Governor,,REP,Governor Asa Hutchinson,78,0,35,40,3,0
Pulaski,101,Governor,,REP,Governor Asa Hutchinson,211,0,132,73,4,2
Pulaski,102,Governor,,REP,Governor Asa Hutchinson,195,0,106,87,2,0
Pulaski,103,Governor,,REP,Governor Asa Hutchinson,156,0,62,93,1,0
Pulaski,104,Governor,,REP,Governor Asa Hutchinson,252,0,135,111,4,2
Pulaski,105,Governor,,REP,Governor Asa Hutchinson,222,0,99,121,2,0
Pulaski,106,Governor,,REP,Governor Asa Hutchinson,538,0,274,245,18,1
Pulaski,107,Governor,,REP,Governor Asa Hutchinson,548,0,352,186,10,0
Pulaski,108,Governor,,REP,Governor Asa Hutchinson,503,0,264,223,13,3
Pulaski,109,Governor,,REP,Governor Asa Hutchinson,519,0,313,197,7,2
Pulaski,110,Governor,,REP,Governor Asa Hutchinson,275,0,131,137,7,0
Pulaski,111,Governor,,REP,Governor Asa Hutchinson,517,0,313,197,5,2
Pulaski,112,Governor,,REP,Governor Asa Hutchinson,145,0,84,56,4,1
Pulaski,113,Governor,,REP,Governor Asa Hutchinson,175,0,102,70,2,1
Pulaski,114,Governor,,REP,Governor Asa Hutchinson,284,0,129,146,8,1
Pulaski,115,Governor,,REP,Governor Asa Hutchinson,135,0,70,63,1,1
Pulaski,116,Governor,,REP,Governor Asa Hutchinson,71,0,45,26,0,0
Pulaski,117,Governor,,REP,Governor Asa Hutchinson,105,0,52,53,0,0
Pulaski,118,Governor,,REP,Governor Asa Hutchinson,152,0,68,80,4,0
Pulaski,119,Governor,,REP,Governor Asa Hutchinson,120,0,51,67,2,0
Pulaski,120,Governor,,REP,Governor Asa Hutchinson,125,0,51,73,1,0
Pulaski,121,Governor,,REP,Governor Asa Hutchinson,154,0,101,49,4,0
Pulaski,122,Governor,,REP,Governor Asa Hutchinson,63,0,24,39,0,0
Pulaski,123,Governor,,REP,Governor Asa Hutchinson,118,0,61,56,1,0
Pulaski,124,Governor,,REP,Governor Asa Hutchinson,201,0,85,115,1,0
Pulaski,125,Governor,,REP,Governor Asa Hutchinson,280,0,131,140,9,0
Pulaski,126,Governor,,REP,Governor Asa Hutchinson,374,0,284,79,11,0
Pulaski,127,Governor,,REP,Governor Asa Hutchinson,668,0,535,128,5,0
Pulaski,128,Governor,,REP,Governor Asa Hutchinson,157,0,72,82,1,2
Pulaski,129,Governor,,REP,Governor Asa Hutchinson,150,0,122,26,2,0
Pulaski,130,Governor,,REP,Governor Asa Hutchinson,33,0,29,4,0,0
Pulaski,131,Governor,,REP,Governor Asa Hutchinson,104,0,62,40,2,0
Pulaski,132,Governor,,REP,Governor Asa Hutchinson,160,0,116,44,0,0
Pulaski,133,Governor,,REP,Governor Asa Hutchinson,81,0,65,15,1,0
Pulaski,134,Governor,,REP,Governor Asa Hutchinson,61,0,28,31,1,1
Pulaski,135,Governor,,REP,Governor Asa Hutchinson,34,0,20,14,0,0
Pulaski,136,Governor,,REP,Governor Asa Hutchinson,820,0,270,543,7,0
Pulaski,137,Governor,,REP,Governor Asa Hutchinson,854,0,295,546,13,0
Pulaski,1,Governor,,DEM,Jared K. Henderson,382,0,133,243,5,1
Pulaski,2,Governor,,DEM,Jared K. Henderson,472,0,183,283,6,0
Pulaski,3,Governor,,DEM,Jared K. Henderson,148,0,42,105,1,0
Pulaski,4,Governor,,DEM,Jared K. Henderson,644,0,186,451,6,1
Pulaski,5,Governor,,DEM,Jared K. Henderson,495,0,115,373,7,0
Pulaski,6,Governor,,DEM,Jared K. Henderson,102,0,45,56,1,0
Pulaski,7,Governor,,DEM,Jared K. Henderson,156,0,88,67,0,1
Pulaski,8,Governor,,DEM,Jared K. Henderson,429,0,135,290,1,3
Pulaski,9,Governor,,DEM,Jared K. Henderson,698,0,291,403,4,0
Pulaski,10,Governor,,DEM,Jared K. Henderson,451,0,218,225,8,0
Pulaski,11,Governor,,DEM,Jared K. Henderson,62,0,31,31,0,0
Pulaski,12,Governor,,DEM,Jared K. Henderson,113,0,73,40,0,0
Pulaski,13,Governor,,DEM,Jared K. Henderson,247,0,109,135,2,1
Pulaski,14,Governor,,DEM,Jared K. Henderson,615,0,285,319,11,0
Pulaski,15,Governor,,DEM,Jared K. Henderson,711,0,344,360,6,1
Pulaski,16,Governor,,DEM,Jared K. Henderson,283,0,132,146,4,1
Pulaski,17,Governor,,DEM,Jared K. Henderson,523,0,271,247,3,2
Pulaski,18,Governor,,DEM,Jared K. Henderson,711,0,360,340,10,1
Pulaski,19,Governor,,DEM,Jared K. Henderson,639,0,337,292,8,2
Pulaski,20,Governor,,DEM,Jared K. Henderson,652,0,261,382,7,2
Pulaski,21,Governor,,DEM,Jared K. Henderson,303,0,154,143,4,2
Pulaski,22,Governor,,DEM,Jared K. Henderson,662,0,324,332,5,1
Pulaski,23,Governor,,DEM,Jared K. Henderson,609,0,270,328,10,1
Pulaski,24,Governor,,DEM,Jared K. Henderson,347,0,182,160,4,1
Pulaski,25,Governor,,DEM,Jared K. Henderson,236,0,124,110,1,1
Pulaski,26,Governor,,DEM,Jared K. Henderson,191,0,108,83,0,0
Pulaski,27,Governor,,DEM,Jared K. Henderson,368,0,162,196,9,1
Pulaski,28,Governor,,DEM,Jared K. Henderson,473,0,237,231,5,0
Pulaski,29,Governor,,DEM,Jared K. Henderson,31,0,9,17,3,2
Pulaski,30,Governor,,DEM,Jared K. Henderson,48,0,20,25,3,0
Pulaski,31,Governor,,DEM,Jared K. Henderson,383,0,181,199,3,0
Pulaski,32,Governor,,DEM,Jared K. Henderson,609,0,285,314,10,0
Pulaski,33,Governor,,DEM,Jared K. Henderson,364,0,137,222,5,0
Pulaski,34,Governor,,DEM,Jared K. Henderson,297,0,163,130,1,3
Pulaski,35,Governor,,DEM,Jared K. Henderson,262,0,125,131,6,0
Pulaski,36,Governor,,DEM,Jared K. Henderson,232,0,97,131,3,1
Pulaski,37,Governor,,DEM,Jared K. Henderson,509,0,253,252,4,0
Pulaski,38,Governor,,DEM,Jared K. Henderson,249,0,152,96,1,0
Pulaski,39,Governor,,DEM,Jared K. Henderson,728,0,270,455,3,0
Pulaski,40,Governor,,DEM,Jared K. Henderson,407,0,189,214,4,0
Pulaski,41,Governor,,DEM,Jared K. Henderson,524,0,184,329,11,0
Pulaski,42,Governor,,DEM,Jared K. Henderson,383,0,149,227,6,1
Pulaski,43,Governor,,DEM,Jared K. Henderson,534,0,270,260,4,0
Pulaski,44,Governor,,DEM,Jared K. Henderson,690,0,325,352,11,2
Pulaski,45,Governor,,DEM,Jared K. Henderson,427,0,174,247,6,0
Pulaski,46,Governor,,DEM,Jared K. Henderson,241,0,115,123,3,0
Pulaski,47,Governor,,DEM,Jared K. Henderson,83,0,56,27,0,0
Pulaski,48,Governor,,DEM,Jared K. Henderson,875,0,474,392,8,1
Pulaski,49,Governor,,DEM,Jared K. Henderson,555,26,226,296,5,2
Pulaski,50,Governor,,DEM,Jared K. Henderson,388,0,182,188,15,3
Pulaski,51,Governor,,DEM,Jared K. Henderson,272,0,101,170,1,0
Pulaski,52,Governor,,DEM,Jared K. Henderson,480,0,271,195,8,6
Pulaski,53,Governor,,DEM,Jared K. Henderson,449,0,284,152,12,1
Pulaski,54,Governor,,DEM,Jared K. Henderson,631,0,424,205,1,1
Pulaski,55,Governor,,DEM,Jared K. Henderson,860,0,398,452,9,1
Pulaski,56,Governor,,DEM,Jared K. Henderson,178,0,97,78,3,0
Pulaski,57,Governor,,DEM,Jared K. Henderson,200,0,142,55,3,0
Pulaski,58,Governor,,DEM,Jared K. Henderson,586,0,221,356,9,0
Pulaski,59,Governor,,DEM,Jared K. Henderson,205,0,118,79,8,0
Pulaski,60,Governor,,DEM,Jared K. Henderson,575,0,194,362,19,0
Pulaski,61,Governor,,DEM,Jared K. Henderson,309,0,182,122,5,0
Pulaski,62,Governor,,DEM,Jared K. Henderson,178,0,122,54,2,0
Pulaski,63,Governor,,DEM,Jared K. Henderson,217,0,105,110,1,1
Pulaski,64,Governor,,DEM,Jared K. Henderson,578,0,196,366,11,5
Pulaski,65,Governor,,DEM,Jared K. Henderson,359,0,171,180,7,1
Pulaski,66,Governor,,DEM,Jared K. Henderson,541,0,241,285,14,1
Pulaski,67,Governor,,DEM,Jared K. Henderson,739,0,370,359,9,1
Pulaski,68,Governor,,DEM,Jared K. Henderson,535,0,203,322,10,0
Pulaski,69,Governor,,DEM,Jared K. Henderson,454,0,216,220,16,2
Pulaski,70,Governor,,DEM,Jared K. Henderson,354,0,164,176,14,0
Pulaski,71,Governor,,DEM,Jared K. Henderson,690,0,260,408,22,0
Pulaski,72,Governor,,DEM,Jared K. Henderson,383,0,183,195,4,1
Pulaski,73,Governor,,DEM,Jared K. Henderson,540,0,209,306,24,1
Pulaski,74,Governor,,DEM,Jared K. Henderson,442,0,195,236,10,1
Pulaski,75,Governor,,DEM,Jared K. Henderson,647,0,310,322,15,0
Pulaski,76,Governor,,DEM,Jared K. Henderson,514,0,237,268,7,2
Pulaski,77,Governor,,DEM,Jared K. Henderson,807,0,254,525,24,4
Pulaski,78,Governor,,DEM,Jared K. Henderson,668,0,208,451,9,0
Pulaski,79,Governor,,DEM,Jared K. Henderson,736,0,330,400,4,2
Pulaski,80,Governor,,DEM,Jared K. Henderson,1147,0,479,656,7,5
Pulaski,81,Governor,,DEM,Jared K. Henderson,660,0,290,366,3,1
Pulaski,82,Governor,,DEM,Jared K. Henderson,682,0,316,363,2,1
Pulaski,83,Governor,,DEM,Jared K. Henderson,1079,0,442,627,10,0
Pulaski,84,Governor,,DEM,Jared K. Henderson,1003,0,430,560,11,2
Pulaski,85,Governor,,DEM,Jared K. Henderson,870,0,300,538,29,3
Pulaski,86,Governor,,DEM,Jared K. Henderson,441,0,174,238,24,5
Pulaski,87,Governor,,DEM,Jared K. Henderson,556,0,340,207,9,0
Pulaski,88,Governor,,DEM,Jared K. Henderson,613,0,315,273,20,5
Pulaski,89,Governor,,DEM,Jared K. Henderson,524,0,295,223,5,1
Pulaski,90,Governor,,DEM,Jared K. Henderson,640,0,294,318,25,3
Pulaski,91,Governor,,DEM,Jared K. Henderson,636,0,335,281,20,0
Pulaski,92,Governor,,DEM,Jared K. Henderson,561,0,320,229,9,3
Pulaski,93,Governor,,DEM,Jared K. Henderson,587,0,305,268,12,2
Pulaski,94,Governor,,DEM,Jared K. Henderson,518,0,278,226,11,3
Pulaski,95,Governor,,DEM,Jared K. Henderson,725,0,327,354,39,5
Pulaski,96,Governor,,DEM,Jared K. Henderson,381,0,209,165,6,1
Pulaski,97,Governor,,DEM,Jared K. Henderson,517,0,269,241,6,1
Pulaski,98,Governor,,DEM,Jared K. Henderson,723,0,321,395,5,2
Pulaski,99,Governor,,DEM,Jared K. Henderson,514,0,294,210,9,1
Pulaski,100,Governor,,DEM,Jared K. Henderson,294,0,125,165,3,1
Pulaski,101,Governor,,DEM,Jared K. Henderson,480,0,225,247,6,2
Pulaski,102,Governor,,DEM,Jared K. Henderson,558,0,279,276,3,0
Pulaski,103,Governor,,DEM,Jared K. Henderson,680,0,307,370,1,2
Pulaski,104,Governor,,DEM,Jared K. Henderson,1000,0,474,518,4,4
Pulaski,105,Governor,,DEM,Jared K. Henderson,649,0,287,358,4,0
Pulaski,106,Governor,,DEM,Jared K. Henderson,517,0,225,277,13,2
Pulaski,107,Governor,,DEM,Jared K. Henderson,492,0,246,231,14,1
Pulaski,108,Governor,,DEM,Jared K. Henderson,492,0,208,270,12,2
Pulaski,109,Governor,,DEM,Jared K. Henderson,1428,0,647,732,45,4
Pulaski,110,Governor,,DEM,Jared K. Henderson,345,0,142,201,2,0
Pulaski,111,Governor,,DEM,Jared K. Henderson,1010,0,492,503,15,0
Pulaski,112,Governor,,DEM,Jared K. Henderson,491,0,241,246,4,0
Pulaski,113,Governor,,DEM,Jared K. Henderson,824,0,395,419,9,1
