county,precinct,office,district,party,candidate,votes,absentee,provisional,early_vote,election_day
Craighead,Precinct 35,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,159,4,0,102,53
Craighead,Precinct 36,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,316,3,0,158,155
Craighead,Precinct 37,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,341,0,1,117,223
Craighead,Precinct 38,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,265,2,0,148,115
Craighead,Precinct 39,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,214,3,0,100,111
Craighead,Precinct 40,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,278,5,0,147,126
Craighead,Precinct 41,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,277,4,1,130,142
Craighead,Precinct 42,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,200,1,1,89,109
Craighead,Precinct 43,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,311,1,0,102,208
Craighead,Precinct 44,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,209,3,0,124,82
Craighead,Precinct 45,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,245,1,0,154,90
Craighead,Precinct 46,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,308,0,0,171,137
Craighead,Precinct 47,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,360,4,1,197,158
Craighead,Precinct 48,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,260,0,0,159,101
Craighead,Precinct 49,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,75,0,0,25,50
Craighead,Precinct 50,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,201,0,0,69,132
Craighead,Precinct 51,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,191,0,0,65,126
Craighead,Precinct 52,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,42,0,0,23,19
Craighead,Precinct 53,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,81,0,0,44,37
Craighead,Precinct 1,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,343,8,2,231,102
Craighead,Precinct 2,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,283,1,0,178,104
Craighead,Precinct 3,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,320,8,0,191,121
Craighead,Precinct 4,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,303,4,0,207,92
Craighead,Precinct 5,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,282,13,0,184,85
Craighead,Precinct 6,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,414,10,0,262,142
Craighead,Precinct 7,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,414,7,0,232,175
Craighead,Precinct 8,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,377,9,1,169,198
Craighead,Precinct 9,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,302,6,1,194,101
Craighead,Precinct 10,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,294,0,0,180,114
Craighead,Precinct 11,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,331,9,0,197,125
Craighead,Precinct 12,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,331,5,0,216,110
Craighead,Precinct 13,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,337,6,1,189,141
Craighead,Precinct 14,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,249,5,0,122,122
Craighead,Precinct 15,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,360,16,0,215,129
Craighead,Precinct 16,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,348,9,0,249,90
Craighead,Precinct 17,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,386,9,0,298,79
Craighead,Precinct 18,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,371,15,0,224,132
Craighead,Precinct 19,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,185,2,1,63,119
Craighead,Precinct 20,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,363,11,0,279,73
Craighead,Precinct 21,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,350,4,0,192,154
Craighead,Precinct 22,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,325,7,0,159,159
Craighead,Precinct 23,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,327,27,0,211,89
Craighead,Precinct 24,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,333,2,0,212,119
Craighead,Precinct 25,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,339,9,1,235,94
Craighead,Precinct 26,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,245,2,1,150,92
Craighead,Precinct 27,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,242,5,0,139,98
Craighead,Precinct 28,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,378,6,1,235,136
Craighead,Precinct 29,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,437,2,1,253,181
Craighead,Precinct 30,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,557,3,0,343,211
Craighead,Precinct 31,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,273,2,1,132,138
Craighead,Precinct 32,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,191,0,1,83,107
Craighead,Precinct 33,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,311,4,2,199,106
Craighead,Precinct 34,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,254,4,1,105,144
Craighead,Precinct 35,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,266,5,0,146,115
Craighead,Precinct 36,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,364,4,0,189,171
Craighead,Precinct 37,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,347,2,0,123,222
Craighead,Precinct 38,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,324,5,0,175,144
Craighead,Precinct 39,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,375,3,0,188,184
Craighead,Precinct 40,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,295,3,0,166,126
Craighead,Precinct 41,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,301,5,1,129,166
Craighead,Precinct 42,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,222,3,0,114,105
Craighead,Precinct 43,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,354,3,0,101,250
Craighead,Precinct 44,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,409,3,1,248,157
Craighead,Precinct 45,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,289,2,0,170,117
Craighead,Precinct 46,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,432,2,0,249,181
Craighead,Precinct 47,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,369,1,0,199,169
Craighead,Precinct 48,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,382,3,0,228,151
Craighead,Precinct 49,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,120,0,0,39,81
Craighead,Precinct 50,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,364,1,0,124,239
Craighead,Precinct 51,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,265,3,0,94,168
Craighead,Precinct 52,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,48,0,0,22,26
Craighead,Precinct 53,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,84,0,0,39,45
Craighead,Precinct 1,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,89,1,0,63,25
Craighead,Precinct 2,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,124,1,0,90,33
Craighead,Precinct 3,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,120,2,0,61,57
Craighead,Precinct 4,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,120,2,1,75,42
Craighead,Precinct 5,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,168,3,0,101,64
Craighead,Precinct 6,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,288,9,0,174,105
Craighead,Precinct 7,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,367,3,0,187,177
Craighead,Precinct 8,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,270,0,0,133,137
Craighead,Precinct 9,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,260,1,0,170,89
Craighead,Precinct 10,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,249,3,0,148,98
Craighead,Precinct 11,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,267,3,0,144,120
Craighead,Precinct 12,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,175,1,0,92,82
Craighead,Precinct 13,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,184,2,0,101,81
Craighead,Precinct 14,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,63,2,0,30,31
Craighead,Precinct 15,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,185,1,0,120,64
Craighead,Precinct 16,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,165,0,0,104,61
Craighead,Precinct 17,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,227,4,1,162,60
Craighead,Precinct 18,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,200,1,0,133,66
Craighead,Precinct 19,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,29,0,0,13,16
Craighead,Precinct 20,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,150,5,0,105,40
Craighead,Precinct 21,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,148,4,0,77,67
Craighead,Precinct 22,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,122,0,0,55,67
Craighead,Precinct 23,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,137,11,0,70,56
Craighead,Precinct 24,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,134,1,0,92,41
Craighead,Precinct 25,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,134,2,0,95,37
Craighead,Precinct 26,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,53,1,0,31,21
Craighead,Precinct 27,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,130,0,0,70,60
Craighead,Precinct 28,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,212,9,0,129,74
Craighead,Precinct 29,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,227,1,0,118,108
Craighead,Precinct 30,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,398,5,0,224,169
Craighead,Precinct 31,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,225,1,2,124,98
Craighead,Precinct 32,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,25,0,1,14,10
Craighead,Precinct 33,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,105,1,0,52,52
Craighead,Precinct 34,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,65,1,0,29,35
Craighead,Precinct 35,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,79,1,0,44,34
Craighead,Precinct 36,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,233,5,0,118,110
Craighead,Precinct 37,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,308,0,2,104,202
Craighead,Precinct 38,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,210,0,0,98,112
Craighead,Precinct 39,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,176,2,1,79,94
Craighead,Precinct 40,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,247,2,0,136,109
Craighead,Precinct 41,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,233,1,0,115,117
Craighead,Precinct 42,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,194,0,1,80,113
Craighead,Precinct 43,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,274,0,0,96,178
Craighead,Precinct 44,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,154,1,0,93,60
Craighead,Precinct 45,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,169,4,0,106,59
