county,precinct,office,district,party,candidate,votes,election_day,early_vote,absentee,hand_count,provisional
Lonoke,47 - Ward City W/1,City of Ward Mayor,,Ind,Charles Gastineau,96,20,1,75,0,0
Lonoke,48 - Ward City W/2,City of Ward Mayor,,Ind,Charles Gastineau,113,26,1,86,0,0
Lonoke,49 - Ward City W/3,City of Ward Mayor,,Ind,Charles Gastineau,221,54,2,165,0,0
Lonoke,47 - Ward City W/1,City of Ward Mayor,,Ind,Randy Staley,137,31,5,101,0,0
Lonoke,48 - Ward City W/2,City of Ward Mayor,,Ind,Randy Staley,123,30,1,91,0,1
Lonoke,49 - Ward City W/3,City of Ward Mayor,,Ind,Randy Staley,135,36,2,97,0,0
Lonoke,47 - Ward City W/1,City of Ward Alderman Ward 2, Position 1,Ind,Gary R. Matheny,134,33,3,98,0,0
Lonoke,48 - Ward City W/2,City of Ward Alderman Ward 2, Position 1,Ind,Gary R. Matheny,154,40,0,113,0,1
Lonoke,49 - Ward City W/3,City of Ward Alderman Ward 2, Position 1,Ind,Gary R. Matheny,209,50,4,155,0,0
Lonoke,47 - Ward City W/1,City of Ward Alderman Ward 2, Position 1,Ind,Chasity Scott,189,40,3,146,0,0
Lonoke,48 - Ward City W/2,City of Ward Alderman Ward 2, Position 1,Ind,Chasity Scott,187,50,3,134,0,0
Lonoke,49 - Ward City W/3,City of Ward Alderman Ward 2, Position 1,Ind,Chasity Scott,234,57,0,177,0,0
Lonoke,47 - Ward City W/1,City of Ward Alderman Ward 2, Position 2,Ind,Robin Hefner,176,41,0,135,0,0
Lonoke,48 - Ward City W/2,City of Ward Alderman Ward 2, Position 2,Ind,Robin Hefner,179,45,3,131,0,0
Lonoke,49 - Ward City W/3,City of Ward Alderman Ward 2, Position 2,Ind,Robin Hefner,248,54,1,193,0,0
Lonoke,47 - Ward City W/1,City of Ward Alderman Ward 2, Position 2,Ind,Jeffrey A. Shaver,148,32,6,110,0,0
Lonoke,48 - Ward City W/2,City of Ward Alderman Ward 2, Position 2,Ind,Jeffrey A. Shaver,161,45,0,115,0,1
Lonoke,49 - Ward City W/3,City of Ward Alderman Ward 2, Position 2,Ind,Jeffrey A. Shaver,195,54,3,138,0,0
Lonoke,17 - England City Ward 1,City of England Mayor,,Dem,David (Butch) House,204,65,0,139,0,0
Lonoke,18 - England City Ward 2,City of England Mayor,,Dem,David (Butch) House,133,38,0,95,0,0
Lonoke,19- England City Ward 3,City of England Mayor,,Dem,David (Butch) House,138,61,0,77,0,0
Lonoke,20 - England City Ward 4,City of England Mayor,,Dem,David (Butch) House,87,27,0,60,0,0
Lonoke,17 - England City Ward 1,City of England Mayor,,Rep,John M. Siems,52,28,0,24,0,0
Lonoke,18 - England City Ward 2,City of England Mayor,,Rep,John M. Siems,35,15,0,20,0,0
Lonoke,19- England City Ward 3,City of England Mayor,,Rep,John M. Siems,41,31,0,10,0,0
Lonoke,20 - England City Ward 4,City of England Mayor,,Rep,John M. Siems,18,8,0,10,0,0
Lonoke,01- Allport City,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,Non,FOR,35,20,0,15,0,0
Lonoke,02 - Caroline Twp,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,Non,FOR,618,174,2,442,0,0
Lonoke,03 - Austin City,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,Non,FOR,694,227,4,463,0,0
Lonoke,04 - Butler Twp,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,Non,FOR,682,263,7,411,0,1
Lonoke,05 - Cabot City W/1,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,Non,FOR,1094,291,16,787,0,0
Lonoke,06 - Cabot City W/2,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,Non,FOR,2132,463,12,1657,0,0
Lonoke,07 - Cabot City W/3,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,Non,FOR,1671,361,9,1301,0,0
Lonoke,08 - Cabot City W/4,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,Non,FOR,1205,306,13,885,0,1
Lonoke,09 - York Twp,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,Non,FOR,428,108,7,313,0,0
Lonoke,10 - Carlisle City Ward 1,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,Non,FOR,281,96,1,184,0,0
Lonoke,11 -Carlisle City Ward 2,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,Non,FOR,120,33,1,86,0,0
Lonoke,12 - Carlisle City Ward 3,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,Non,FOR,142,47,0,95,0,0
Lonoke,13 - Carlisle Twp.,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,Non,FOR,108,46,2,60,0,0
Lonoke,14 - Cleveland Twp,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,Non,FOR,64,18,1,45,0,0
Lonoke,15 - Dortch Twp,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,Non,FOR,45,24,6,15,0,0
Lonoke,16 - Eagle Twp,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,Non,FOR,547,182,10,354,0,1
Lonoke,17 - England City Ward 1,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,Non,FOR,216,82,0,134,0,0
Lonoke,18 - England City Ward 2,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,Non,FOR,141,47,0,94,0,0
Lonoke,19- England City Ward 3,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,Non,FOR,120,56,0,64,0,0
Lonoke,20 - England City Ward 4,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,Non,FOR,86,30,0,56,0,0
Lonoke,21 - Fletcher Twp,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,Non,FOR,45,20,0,25,0,0
Lonoke,22 - Furlow Twp,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,Non,FOR,223,81,4,138,0,0
Lonoke,23 - Goodrum Twp,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,Non,FOR,800,228,9,563,0,0
Lonoke,24 - Gray Twp,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,Non,FOR,740,387,1,352,0,0
Lonoke,25 - Gumwood Twp,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,Non,FOR,67,25,0,42,0,0
Lonoke,26 - Hamilton Twp,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,Non,FOR,29,18,1,10,0,0
Lonoke,27 - Crooked Creek Twp,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,Non,FOR,72,22,5,45,0,0
Lonoke,28 - Humnoke City,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,Non,FOR,96,35,1,60,0,0
Lonoke,29 - Indian Bayou Twp,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,Non,FOR,35,21,0,14,0,0
Lonoke,30 - Coy City,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,Non,FOR,20,14,0,6,0,0
Lonoke,31 - Isbell Twp,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,Non,FOR,32,15,0,17,0,0
Lonoke,32 - Lafayette Twp,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,Non,FOR,6,2,0,4,0,0
Lonoke,33 - Keo City,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,Non,FOR,92,69,0,23,0,0
Lonoke,34 - Lonoke City W/1,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,Non,FOR,183,38,2,143,0,0
Lonoke,35 - Lonoke City W/2,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,Non,FOR,114,25,2,87,0,0
Lonoke,36 - Lonoke City W/3,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,Non,FOR,122,40,5,77,0,0
Lonoke,37 - Lonoke City W/4,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,Non,FOR,165,43,3,119,0,0
Lonoke,38 - Lonoke Twp,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,Non,FOR,252,73,1,178,0,0
Lonoke,39 - Magness Twp,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,Non,FOR,596,199,4,393,0,0
Lonoke,40 - Oak Grove Twp,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,Non,FOR,1182,378,11,793,0,0
Lonoke,41 - Pettus Twp,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,Non,FOR,31,19,0,12,0,0
Lonoke,42 - Prairie Twp.,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,Non,FOR,132,70,0,62,0,0
Lonoke,43 - Pulaski Twp,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,Non,FOR,102,77,1,24,0,0
Lonoke,44 - Richwood Twp,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,Non,FOR,27,13,0,14,0,0
Lonoke,45 - Totten Twp.,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,Non,FOR,90,33,0,57,0,0
Lonoke,46 - Walls Twp.,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,Non,FOR,14,10,0,4,0,0
Lonoke,47 - Ward City W/1,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,Non,FOR,294,68,6,220,0,0
Lonoke,48 - Ward City W/2,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,Non,FOR,315,86,2,226,0,1
Lonoke,49 - Ward City W/3,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,Non,FOR,413,103,4,306,0,0
Lonoke,50 - Ward Twp,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,Non,FOR,332,71,5,256,0,0
Lonoke,51 - Williams Twp.,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,Non,FOR,182,95,7,80,0,0
Lonoke,53 - Lonoke City W/5,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,Non,FOR,115,30,0,85,0,0
Lonoke,54 - Lonoke City W/6,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,Non,FOR,99,26,0,73,0,0
Lonoke,55 - Lonoke City W/7,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,Non,FOR,149,36,0,113,0,0
Lonoke,56 - Lonoke City W/8,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,Non,FOR,182,39,0,143,0,0
Lonoke,01- Allport City,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,Non,AGAINST,14,4,0,10,0,0
Lonoke,02 - Caroline Twp,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,Non,AGAINST,54,8,0,46,0,0
Lonoke,03 - Austin City,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,Non,AGAINST,104,26,1,76,0,1
Lonoke,04 - Butler Twp,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,Non,AGAINST,65,18,1,46,0,0
Lonoke,05 - Cabot City W/1,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,Non,AGAINST,170,31,3,136,0,0
Lonoke,06 - Cabot City W/2,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,Non,AGAINST,300,66,8,226,0,0
Lonoke,07 - Cabot City W/3,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,Non,AGAINST,221,40,2,179,0,0
Lonoke,08 - Cabot City W/4,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,Non,AGAINST,161,59,2,100,0,0
Lonoke,09 - York Twp,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,Non,AGAINST,62,15,1,46,0,0
Lonoke,10 - Carlisle City Ward 1,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,Non,AGAINST,37,11,1,25,0,0
Lonoke,11 -Carlisle City Ward 2,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,Non,AGAINST,29,7,0,22,0,0
Lonoke,12 - Carlisle City Ward 3,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,Non,AGAINST,24,8,0,16,0,0
Lonoke,13 - Carlisle Twp.,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,Non,AGAINST,8,3,0,5,0,0
Lonoke,14 - Cleveland Twp,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,Non,AGAINST,11,5,0,6,0,0
Lonoke,15 - Dortch Twp,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,Non,AGAINST,13,8,0,5,0,0
Lonoke,16 - Eagle Twp,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,Non,AGAINST,57,18,4,35,0,0
Lonoke,17 - England City Ward 1,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,Non,AGAINST,40,11,0,29,0,0
Lonoke,18 - England City Ward 2,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,Non,AGAINST,27,7,0,20,0,0
Lonoke,19- England City Ward 3,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,Non,AGAINST,55,34,0,21,0,0
